t_s,pos,speed_raw,speed_mag,speed,load,voltage,temp,status,moving
0.228052,3877,32968,200,-200,104,120,36,0,1
0.230989,3876,32968,200,-200,104,120,36,0,1
0.233987,3875,32968,200,-200,104,119,36,0,1
0.236988,3874,32968,200,-200,104,119,36,0,1
0.240086,3873,33068,300,-300,96,119,36,0,1
0.243074,3872,33068,300,-300,96,119,36,0,1
0.245994,3871,33068,300,-300,100,120,36,0,1
0.249141,3871,33068,300,-300,108,120,36,0,1
0.253147,3869,33068,300,-300,108,120,36,0,1
0.257097,3868,33068,300,-300,108,120,36,0,1
0.259987,3867,33018,250,-250,100,120,36,0,1
0.262980,3867,33018,250,-250,108,120,36,0,1
0.265989,3866,33018,250,-250,104,120,36,0,1
0.268982,3865,33018,250,-250,104,119,36,0,1
0.272325,3864,33018,250,-250,104,120,36,0,1
0.276133,3863,33018,250,-250,112,120,36,0,1
0.279273,3862,33068,300,-300,104,120,36,0,1
0.283093,3861,33068,300,-300,104,120,36,0,1
0.286068,3860,33068,300,-300,104,119,36,0,1
0.289063,3859,33068,300,-300,104,120,36,0,1
0.292055,3858,33068,300,-300,104,120,36,0,1
0.295054,3857,33068,300,-300,104,119,36,0,1
0.298062,3857,33068,300,-300,112,120,36,0,1
0.301048,3856,33068,300,-300,112,120,36,0,1
0.304054,3855,33068,300,-300,112,120,36,0,1
0.307000,3854,33068,300,-300,116,120,36,0,1
0.310197,3852,33068,300,-300,108,120,36,0,1
0.314074,3852,33068,300,-300,116,119,36,0,1
0.317013,3851,33068,300,-300,116,120,36,0,1
0.320013,3850,33068,300,-300,108,119,36,0,1
0.323097,3849,33068,300,-300,108,119,36,0,1
0.326056,3847,33068,300,-300,92,119,36,0,1
0.329054,3847,33068,300,-300,100,120,36,0,1
0.332053,3846,33068,300,-300,100,119,36,0,1
0.335040,3845,33068,300,-300,100,120,36,0,1
0.338037,3844,33068,300,-300,100,119,36,0,1
0.341036,3843,33068,300,-300,100,119,36,0,1
0.344009,3842,33068,300,-300,100,120,36,0,1
0.347139,3841,33068,300,-300,104,120,36,0,1
0.351113,3840,33068,300,-300,104,120,36,0,1
0.355103,3839,33068,300,-300,104,119,36,0,1
0.358093,3838,33068,300,-300,104,120,36,0,1
0.361069,3837,33068,300,-300,104,120,36,0,1
0.364017,3836,33068,300,-300,104,120,36,0,1
0.366989,3835,33068,300,-300,104,120,36,0,1
0.369993,3834,33068,300,-300,96,119,36,0,1
0.373046,3834,33068,300,-300,104,120,36,0,1
0.376185,3832,33068,300,-300,104,119,36,0,1
0.380187,3831,33068,300,-300,104,119,37,0,1
0.384326,3830,33068,300,-300,104,120,36,0,1
0.388068,3829,33068,300,-300,104,119,36,0,1
0.391045,3828,33068,300,-300,104,120,36,0,1
0.394034,3827,33068,300,-300,104,119,36,0,1
0.397010,3826,33068,300,-300,104,120,36,0,1
0.400081,3826,33068,300,-300,104,120,36,0,1
0.403079,3825,33068,300,-300,104,119,36,0,1
0.406025,3824,33068,300,-300,104,120,36,0,1
0.409040,3823,33068,300,-300,104,119,36,0,1
0.412021,3822,33068,300,-300,104,119,36,0,1
0.415039,3821,33068,300,-300,104,119,36,0,1
0.418068,3820,33068,300,-300,104,119,36,0,1
0.421143,3819,33068,300,-300,104,120,37,0,1
0.425021,3818,33068,300,-300,104,120,36,0,1
0.428053,3817,33068,300,-300,104,119,36,0,1
0.431036,3816,33068,300,-300,104,119,36,0,1
0.434280,3814,33068,300,-300,96,120,36,0,1
0.438068,3814,33068,300,-300,104,120,36,0,1
0.441001,3813,33068,300,-300,104,120,36,0,1
0.444026,3812,33068,300,-300,104,120,37,0,1
0.447034,3811,33068,300,-300,104,119,36,0,1
0.450032,3810,33068,300,-300,104,120,36,0,1
0.453054,3809,33068,300,-300,104,120,36,0,1
0.456003,3808,33068,300,-300,104,120,36,0,1
0.459016,3808,33068,300,-300,104,119,36,0,1
0.462900,3806,33068,300,-300,104,120,36,0,1
0.466073,3805,33068,300,-300,104,120,36,0,1
0.469042,3804,33068,300,-300,96,119,36,0,1
0.472082,3803,33068,300,-300,96,120,36,0,1
0.475015,3803,33068,300,-300,104,120,36,0,1
0.478021,3802,33068,300,-300,104,119,36,0,1
0.481039,3801,33068,300,-300,104,119,36,0,1
0.484029,3800,33068,300,-300,104,120,36,0,1
0.486994,3799,33068,300,-300,104,119,36,0,1
0.490003,3798,33068,300,-300,104,119,36,0,1
0.493000,3797,33068,300,-300,104,119,36,0,1
0.496529,3796,33068,300,-300,104,120,36,0,1
0.500121,3795,33068,300,-300,104,120,36,0,1
0.504129,3794,33068,300,-300,104,120,36,0,1
0.507230,3793,33068,300,-300,104,120,36,0,1
0.510999,3792,33068,300,-300,104,120,36,0,1
0.514008,3791,33068,300,-300,104,120,36,0,1
0.517030,3790,33068,300,-300,104,120,36,0,1
0.520008,3789,33118,350,-350,104,120,36,0,1
0.523061,3788,33118,350,-350,104,119,36,0,1
0.526014,3787,33118,350,-350,104,119,36,0,1
0.529016,3786,33118,350,-350,96,120,36,0,1
0.532168,3785,33118,350,-350,104,119,36,0,1
0.536115,3784,33118,350,-350,104,120,36,0,1
0.540034,3783,33068,300,-300,104,120,36,0,1
0.543028,3782,33068,300,-300,104,120,36,0,1
0.546003,3781,33068,300,-300,104,119,36,0,1
0.549015,3780,33068,300,-300,96,120,36,0,1
0.552060,3779,33068,300,-300,96,119,36,0,1
0.555032,3779,33068,300,-300,104,119,37,0,1
0.558027,3778,33018,250,-250,104,120,37,0,1
0.561032,3777,33018,250,-250,104,120,36,0,1
0.564007,3776,33018,250,-250,104,120,36,0,1
0.567098,3775,33018,250,-250,104,120,36,0,1
0.570169,3773,33018,250,-250,96,119,36,0,1
0.574048,3772,33018,250,-250,96,119,36,0,1
0.577069,3772,33018,250,-250,104,120,36,0,1
0.580036,3771,33068,300,-300,104,119,36,0,1
0.583017,3770,33068,300,-300,104,120,36,0,1
0.586048,3769,33068,300,-300,104,119,36,0,1
0.589016,3768,33068,300,-300,96,120,36,0,1
0.592040,3767,33068,300,-300,96,119,36,0,1
0.595023,3766,33068,300,-300,96,120,36,0,1
0.598037,3765,33118,350,-350,96,119,36,0,1
0.601020,3765,33118,350,-350,104,119,36,0,1
0.604235,3763,33118,350,-350,96,119,36,0,1
0.608094,3763,33118,350,-350,104,119,36,0,1
0.611002,3762,33118,350,-350,104,119,36,0,1
0.613999,3761,33118,350,-350,104,119,36,0,1
0.616997,3760,33118,350,-350,104,120,36,0,1
0.620034,3759,33018,250,-250,104,120,36,0,1
0.623051,3758,33018,250,-250,104,119,36,0,1
0.626034,3757,33018,250,-250,104,120,36,0,1
0.629077,3757,33018,250,-250,104,120,36,0,1
0.632008,3756,33018,250,-250,104,120,36,0,1
0.635010,3755,33018,250,-250,104,120,36,0,1
0.638642,3754,33068,300,-300,104,120,36,0,1
0.641223,3753,33068,300,-300,104,120,36,0,1
0.645085,3752,33068,300,-300,104,120,36,0,1
0.648052,3751,33068,300,-300,104,120,36,0,1
0.651051,3750,33068,300,-300,104,120,36,0,1
0.654040,3749,33068,300,-300,104,120,36,0,1
0.657045,3748,33068,300,-300,104,119,36,0,1
0.660051,3747,33068,300,-300,104,120,36,0,1
0.663044,3746,33068,300,-300,104,120,36,0,1
0.666103,3745,33068,300,-300,104,120,36,0,1
0.669018,3744,33068,300,-300,96,120,36,0,1
0.672150,3743,33068,300,-300,104,119,36,0,1
0.676152,3742,33068,300,-300,104,120,36,0,1
0.680037,3741,33068,300,-300,104,120,36,0,1
0.683082,3740,33068,300,-300,104,119,36,0,1
0.686074,3739,33068,300,-300,104,119,36,0,1
0.689021,3738,33068,300,-300,96,119,36,0,1
0.692033,3737,33068,300,-300,96,119,36,0,1
0.695013,3737,33068,300,-300,104,120,36,0,1
0.698050,3736,33068,300,-300,104,120,36,0,1
0.701031,3735,33068,300,-300,104,120,36,0,1
0.704013,3734,33068,300,-300,104,119,36,0,1
0.707007,3733,33068,300,-300,104,120,36,0,1
0.711373,3731,33068,300,-300,96,120,36,0,1
0.715144,3730,33068,300,-300,104,120,36,0,1
0.719137,3729,33068,300,-300,104,119,36,0,1
0.723166,3728,33068,300,-300,104,120,36,0,1
0.727063,3727,33068,300,-300,104,120,36,0,1
0.730046,3726,33068,300,-300,104,120,36,0,1
0.733050,3725,33068,300,-300,104,120,36,0,1
0.736014,3724,33068,300,-300,104,119,36,0,1
0.739010,3723,33118,350,-350,96,119,36,0,1
0.742006,3722,33118,350,-350,96,120,36,0,1
0.745004,3721,33118,350,-350,96,120,36,0,1
0.748050,3720,33118,350,-350,96,120,36,0,1
0.751043,3719,33118,350,-350,96,120,36,0,1
0.754122,3718,33118,350,-350,96,120,36,0,1
0.757533,3717,33068,300,-300,96,119,36,0,1
0.760249,3716,33068,300,-300,96,119,36,0,1
0.764059,3716,33068,300,-300,104,120,36,0,1
0.767018,3715,33068,300,-300,104,120,36,0,1
0.770068,3714,33068,300,-300,104,120,36,0,1
0.773040,3713,33068,300,-300,104,120,36,0,1
0.776060,3712,33068,300,-300,104,120,36,0,1
0.779037,3711,33018,250,-250,104,119,36,0,1
0.782031,3710,33018,250,-250,104,119,36,0,1
0.785024,3709,33018,250,-250,104,120,36,0,1
0.788037,3709,33018,250,-250,104,120,36,0,1
0.791061,3708,33018,250,-250,104,120,36,0,1
0.794022,3707,33018,250,-250,104,119,36,0,1
0.797020,3706,33068,300,-300,104,120,36,0,1
0.800030,3705,33068,300,-300,104,120,36,0,1
0.803416,3704,33068,300,-300,104,119,36,0,1
0.807114,3703,33068,300,-300,104,120,36,0,1
0.810039,3702,33068,300,-300,104,120,36,0,1
0.813027,3701,33068,300,-300,104,120,36,0,1
0.816146,3700,33068,300,-300,104,119,36,0,1
0.819301,3699,33068,300,-300,104,119,36,0,1
0.823080,3698,33068,300,-300,104,120,36,0,1
0.826075,3697,33068,300,-300,104,120,36,0,1
0.829045,3696,33068,300,-300,104,119,36,0,1
0.832043,3695,33068,300,-300,104,120,36,0,1
0.835059,3694,33068,300,-300,104,119,36,0,1
0.839245,3693,33068,300,-300,104,119,36,0,1
0.843080,3692,33068,300,-300,104,119,36,0,1
0.846021,3691,33068,300,-300,104,119,36,0,1
0.849119,3690,33068,300,-300,104,120,36,0,1
0.852035,3689,33068,300,-300,104,119,36,0,1
0.855053,3688,33068,300,-300,104,119,36,0,1
0.858034,3688,33068,300,-300,104,119,36,0,1
0.861028,3687,33068,300,-300,104,120,36,0,1
0.864028,3686,33068,300,-300,104,120,36,0,1
0.867027,3685,33068,300,-300,104,119,36,0,1
0.870025,3684,33068,300,-300,104,119,36,0,1
0.873016,3683,33068,300,-300,104,120,36,0,1
0.876027,3682,33068,300,-300,104,120,36,0,1
0.879016,3681,33068,300,-300,104,119,36,0,1
0.882130,3680,33068,300,-300,104,120,36,0,1
0.885094,3679,33068,300,-300,104,120,36,0,1
0.888107,3679,33068,300,-300,104,120,36,0,1
0.891028,3678,33068,300,-300,104,120,36,0,1
0.895474,3676,33068,300,-300,104,120,36,0,1
0.899075,3675,33068,300,-300,104,120,36,0,1
0.902081,3674,33068,300,-300,104,119,36,0,1
0.905065,3673,33068,300,-300,104,120,36,0,1
0.908024,3672,33068,300,-300,96,120,36,0,1
0.911012,3672,33068,300,-300,104,119,36,0,1
0.914035,3671,33068,300,-300,104,120,36,0,1
0.917034,3670,33068,300,-300,104,120,36,0,1
0.920052,3669,33068,300,-300,104,119,36,0,1
0.923029,3668,33068,300,-300,104,119,36,0,1
0.926060,3667,33068,300,-300,104,119,36,0,1
0.929027,3666,33068,300,-300,104,120,36,0,1
0.932051,3666,33068,300,-300,112,120,36,0,1
0.935045,3665,33068,300,-300,112,119,36,0,1
0.938054,3664,33068,300,-300,104,120,36,0,1
0.941252,3663,33068,300,-300,112,120,36,0,1
0.944360,3662,33068,300,-300,112,120,36,0,1
0.948132,3661,33068,300,-300,104,120,36,0,1
0.951080,3660,33068,300,-300,104,120,36,0,1
0.954199,3659,33068,300,-300,112,120,36,0,1
0.958070,3658,33068,300,-300,104,120,36,0,1
0.961058,3657,33068,300,-300,104,119,36,0,1
0.964105,3656,33068,300,-300,104,120,36,0,1
0.967051,3655,33068,300,-300,104,120,36,0,1
0.970090,3654,33068,300,-300,104,120,36,0,1
0.973034,3653,33068,300,-300,104,120,36,0,1
0.976018,3652,33068,300,-300,104,120,36,0,1
0.979018,3651,33068,300,-300,104,120,36,0,1
0.982046,3650,33068,300,-300,104,119,36,0,1
0.985044,3650,33068,300,-300,112,120,36,0,1
0.988033,3648,33068,300,-300,96,119,36,0,1
0.991033,3648,33068,300,-300,104,120,36,0,1
0.994124,3647,33068,300,-300,104,120,36,0,1
0.997106,3646,33068,300,-300,104,120,36,0,1
1.000059,3645,33068,300,-300,104,119,36,0,1
1.003135,3644,33068,300,-300,104,120,36,0,1
1.006105,3643,33068,300,-300,104,119,36,0,1
1.009039,3642,33068,300,-300,104,120,36,0,1
1.012018,3641,33068,300,-300,104,120,36,0,1
1.015037,3640,33068,300,-300,104,120,36,0,1
1.018035,3639,33068,300,-300,96,120,36,0,1
1.021077,3638,33068,300,-300,96,120,36,0,1
1.024041,3637,33068,300,-300,96,120,36,0,1
1.027078,3637,33068,300,-300,104,119,36,0,1
1.030281,3636,33068,300,-300,104,120,36,0,1
1.033396,3635,33068,300,-300,104,120,36,0,1
1.037134,3633,33068,300,-300,96,120,36,0,1
1.040097,3632,33068,300,-300,96,119,36,0,1
1.043303,3632,33068,300,-300,104,120,36,0,1
1.047318,3630,33068,300,-300,96,119,36,0,1
1.051215,3629,33068,300,-300,104,120,36,0,1
1.055193,3628,33068,300,-300,104,120,36,0,1
1.059096,3627,33068,300,-300,104,119,36,0,1
1.062109,3626,33068,300,-300,104,120,36,0,1
1.065075,3625,33068,300,-300,104,120,36,0,1
1.068064,3624,33068,300,-300,104,119,36,0,1
1.071110,3623,33068,300,-300,104,120,36,0,1
1.074037,3622,33068,300,-300,104,119,36,0,1
1.077046,3622,33068,300,-300,104,120,36,0,1
1.080055,3621,33068,300,-300,104,120,36,0,1
1.083076,3620,33068,300,-300,104,120,36,0,1
1.086052,3619,33068,300,-300,104,120,36,0,1
1.089043,3618,33068,300,-300,104,120,36,0,1
1.093936,3617,33068,300,-300,112,120,36,0,1
1.097213,3615,33068,300,-300,104,119,36,0,1
1.100250,3614,33068,300,-300,104,120,36,0,1
1.104123,3614,33068,300,-300,112,120,36,0,1
1.107030,3613,33068,300,-300,104,119,36,0,1
1.110039,3612,33068,300,-300,104,120,36,0,1
1.113026,3611,33068,300,-300,104,120,36,0,1
1.116050,3610,33068,300,-300,104,120,36,0,1
1.119032,3609,33068,300,-300,104,120,36,0,1
1.122030,3608,33068,300,-300,104,120,36,0,1
1.125062,3607,33068,300,-300,104,119,36,0,1
1.128656,3606,33068,300,-300,104,119,36,0,1
1.132156,3605,33068,300,-300,104,119,36,0,1
1.136113,3604,33068,300,-300,104,120,36,0,1
1.139030,3603,33068,300,-300,104,120,36,0,1
1.142095,3602,33068,300,-300,104,120,36,0,1
1.145086,3601,33068,300,-300,104,120,36,0,1
1.148120,3600,33068,300,-300,104,120,36,0,1
1.151105,3599,33068,300,-300,104,120,36,0,1
1.154057,3598,33068,300,-300,104,120,36,0,1
1.157086,3597,33068,300,-300,96,120,36,0,1
1.160067,3596,33068,300,-300,96,120,36,0,1
1.164771,3595,33068,300,-300,104,119,36,0,1
1.167315,3594,33068,300,-300,104,119,36,0,1
1.171091,3593,33068,300,-300,104,120,36,0,1
1.174060,3592,33068,300,-300,104,119,36,0,1
1.177043,3591,33068,300,-300,96,120,36,0,1
1.180099,3590,33068,300,-300,96,120,36,0,1
1.183081,3590,33068,300,-300,104,120,36,0,1
1.186088,3589,33068,300,-300,104,120,36,0,1
1.189069,3588,33068,300,-300,104,120,36,0,1
1.192053,3587,33068,300,-300,104,120,36,0,1
1.195055,3586,33068,300,-300,104,120,36,0,1
1.198108,3585,33068,300,-300,104,120,36,0,1
1.201641,3584,33068,300,-300,104,119,36,0,1
1.204305,3583,33068,300,-300,104,119,36,0,1
1.208093,3582,33068,300,-300,104,119,36,0,1
1.211048,3581,33068,300,-300,104,120,36,0,1
1.214061,3580,33068,300,-300,104,120,36,0,1
1.217116,3580,33068,300,-300,104,120,36,0,1
1.220095,3579,33068,300,-300,104,120,36,0,1
1.223119,3578,33068,300,-300,104,120,36,0,1
1.226065,3577,33068,300,-300,104,119,36,0,1
1.229038,3576,33068,300,-300,104,120,36,0,1
1.232181,3574,33068,300,-300,96,120,36,0,1
1.236437,3573,33068,300,-300,104,120,36,0,1
1.241597,3572,33068,300,-300,104,120,36,0,1
1.245327,3571,33068,300,-300,104,120,36,0,1
1.249207,3569,33068,300,-300,96,120,36,0,1
1.253229,3568,33068,300,-300,104,120,36,0,1
1.256399,3567,33068,300,-300,96,119,36,0,1
1.260385,3566,33068,300,-300,104,120,36,0,1
1.264199,3565,33068,300,-300,104,120,36,0,1
1.268170,3564,33068,300,-300,104,120,36,0,1
1.271350,3563,33068,300,-300,104,120,36,0,1
1.275082,3562,33068,300,-300,104,120,36,0,1
1.278126,3561,33068,300,-300,104,120,36,0,1
1.281451,3560,33068,300,-300,104,119,36,0,1
1.285178,3559,33068,300,-300,104,119,36,0,1
1.289087,3558,33068,300,-300,104,119,36,0,1
1.292163,3557,33068,300,-300,104,120,36,0,1
1.296155,3555,33068,300,-300,96,120,36,0,1
1.300069,3555,33068,300,-300,104,120,36,0,1
1.303087,3554,33068,300,-300,104,120,36,0,1
1.306057,3553,33068,300,-300,104,120,36,0,1
1.309061,3552,33068,300,-300,104,119,36,0,1
1.312090,3551,33068,300,-300,104,120,37,0,1
1.315063,3550,33068,300,-300,104,120,36,0,1
1.318119,3549,33068,300,-300,104,120,36,0,1
1.321151,3548,33068,300,-300,104,120,36,0,1
1.324111,3547,33068,300,-300,104,120,36,0,1
1.327194,3546,33068,300,-300,104,119,36,0,1
1.331068,3545,33068,300,-300,104,119,36,0,1
1.334058,3544,33068,300,-300,104,120,36,0,1
1.337060,3543,33068,300,-300,96,119,36,0,1
1.340037,3543,33068,300,-300,104,119,36,0,1
1.343094,3541,33068,300,-300,104,119,36,0,1
1.346137,3540,33068,300,-300,96,120,36,0,1
1.349106,3539,33068,300,-300,96,120,36,0,1
1.352110,3539,33068,300,-300,104,119,36,0,1
1.355188,3538,33068,300,-300,104,120,36,0,1
1.359149,3536,33068,300,-300,96,120,36,0,1
1.362126,3536,33068,300,-300,104,120,36,0,1
1.365148,3535,33068,300,-300,104,119,36,0,1
1.368362,3534,33068,300,-300,104,120,36,0,1
1.372073,3533,33068,300,-300,104,120,36,0,1
1.375124,3532,33068,300,-300,104,120,36,0,1
1.378148,3531,33068,300,-300,104,120,36,0,1
1.381112,3530,33068,300,-300,104,119,36,0,1
1.384062,3529,33068,300,-300,104,120,36,0,1
1.387106,3528,33068,300,-300,104,120,36,0,1
1.390948,3527,33068,300,-300,104,120,36,0,1
1.394229,3526,33068,300,-300,104,120,36,0,1
1.398169,3524,33068,300,-300,96,120,36,0,1
1.402114,3523,33068,300,-300,96,119,36,0,1
1.405124,3522,33068,300,-300,96,119,36,0,1
1.408168,3521,33068,300,-300,96,120,36,0,1
1.412147,3520,33068,300,-300,96,120,36,0,1
1.415068,3520,33068,300,-300,104,119,36,0,1
1.418056,3519,33068,300,-300,104,119,36,0,1
1.421176,3518,33068,300,-300,104,120,37,0,1
1.425111,3516,33068,300,-300,96,120,36,0,1
1.428133,3516,33068,300,-300,104,120,36,0,1
1.431210,3515,33068,300,-300,104,119,36,0,1
1.435132,3514,33068,300,-300,104,119,36,0,1
1.438073,3513,33068,300,-300,104,120,36,0,1
1.441097,3512,33068,300,-300,104,120,36,0,1
1.444140,3511,33068,300,-300,104,119,37,0,1
1.447083,3510,33068,300,-300,104,120,36,0,1
1.450112,3509,33068,300,-300,104,119,36,0,1
1.453110,3508,33068,300,-300,104,120,36,0,1
1.456066,3507,33068,300,-300,96,120,36,0,1
1.459060,3506,33068,300,-300,96,119,36,0,1
1.462086,3505,33068,300,-300,96,119,36,0,1
1.466131,3504,33068,300,-300,96,119,36,0,1
1.469174,3503,33068,300,-300,104,120,36,0,1
1.472366,3502,33068,300,-300,104,119,36,0,1
1.476132,3501,33068,300,-300,96,119,36,0,1
1.479178,3500,33068,300,-300,104,119,36,0,1
1.483112,3499,33068,300,-300,104,120,36,0,1
1.486066,3498,33068,300,-300,96,120,36,0,1
1.489124,3497,33068,300,-300,96,120,36,0,1
1.492093,3496,33068,300,-300,96,120,36,0,1
1.495082,3496,33068,300,-300,104,120,36,0,1
1.498116,3495,33068,300,-300,104,120,36,0,1
1.501629,3494,33068,300,-300,104,120,36,0,1
1.505188,3492,33068,300,-300,96,119,36,0,1
1.509192,3491,33068,300,-300,104,119,36,0,1
1.513271,3490,33068,300,-300,104,120,36,0,1
1.517164,3489,33068,300,-300,104,120,36,0,1
1.520099,3488,33068,300,-300,104,120,36,0,1
1.523053,3488,33068,300,-300,112,120,36,0,1
1.526086,3487,33068,300,-300,104,120,36,0,1
1.529055,3486,33068,300,-300,104,119,36,0,1
1.532157,3485,33068,300,-300,104,120,36,0,1
1.535115,3484,33068,300,-300,104,119,36,0,1
1.538934,3483,33068,300,-300,104,120,36,0,1
1.542132,3482,33068,300,-300,104,120,36,0,1
1.545114,3481,33068,300,-300,104,120,36,0,1
1.548105,3480,33068,300,-300,104,119,36,0,1
1.551080,3479,33068,300,-300,104,120,36,0,1
1.554127,3478,33068,300,-300,104,119,36,0,1
1.557101,3477,33068,300,-300,104,119,36,0,1
1.560132,3476,33068,300,-300,104,120,36,0,1
1.563073,3475,33068,300,-300,104,120,36,0,1
1.566091,3475,33068,300,-300,104,120,36,0,1
1.569080,3474,33068,300,-300,104,120,36,0,1
1.572068,3473,33068,300,-300,104,120,36,0,1
1.575225,3472,33068,300,-300,104,119,36,0,1
1.579107,3471,33068,300,-300,104,120,36,0,1
1.582104,3470,33068,300,-300,104,120,36,0,1
1.585235,3469,33068,300,-300,104,120,36,0,1
1.589142,3468,33068,300,-300,104,120,36,0,1
1.592098,3467,33068,300,-300,104,119,36,0,1
1.595073,3466,33068,300,-300,104,120,36,0,1
1.598087,3465,33068,300,-300,104,120,36,0,1
1.601100,3464,33068,300,-300,104,120,36,0,1
1.604110,3463,33068,300,-300,104,119,36,0,1
1.607093,3462,33068,300,-300,104,119,36,0,1
1.610670,3461,33068,300,-300,104,119,36,0,1
1.613459,3460,33068,300,-300,104,120,36,0,1
1.617062,3459,33068,300,-300,104,120,36,0,1
1.620104,3458,33068,300,-300,104,120,36,0,1
1.623057,3457,33068,300,-300,104,119,36,0,1
1.626108,3456,33068,300,-300,104,120,38,0,1
1.629220,3455,33068,300,-300,104,120,36,0,1
1.633191,3454,33068,300,-300,104,120,36,0,1
1.636272,3454,33068,300,-300,112,120,36,0,1
1.640057,3452,33068,300,-300,104,120,36,0,1
1.643052,3451,33068,300,-300,104,120,36,0,1
1.646192,3450,33068,300,-300,104,120,36,0,1
1.650223,3449,33068,300,-300,104,119,36,0,1
1.654221,3448,33068,300,-300,104,120,36,0,1
1.658084,3447,33068,300,-300,104,120,36,0,1
1.661094,3446,33068,300,-300,104,120,36,0,1
1.664084,3445,33068,300,-300,104,120,36,0,1
1.667065,3444,33068,300,-300,104,120,36,0,1
1.670111,3443,33068,300,-300,104,119,36,0,1
1.673075,3442,33068,300,-300,104,119,36,0,1
1.676061,3441,33068,300,-300,104,120,36,0,1
1.679087,3441,33068,300,-300,112,119,36,0,1
1.682089,3439,33068,300,-300,96,119,36,0,1
1.685073,3439,33068,300,-300,104,119,36,0,1
1.688102,3438,33068,300,-300,104,120,36,0,1
1.691313,3436,33068,300,-300,96,120,36,0,1
1.695217,3435,33068,300,-300,96,120,36,0,1
1.699152,3434,33068,300,-300,96,119,36,0,1
1.702151,3433,33068,300,-300,92,120,36,0,1
1.705090,3432,33068,300,-300,92,119,36,0,1
1.708089,3432,33068,300,-300,100,120,37,0,1
1.711085,3431,33068,300,-300,92,119,36,0,1
1.714133,3430,33068,300,-300,92,120,36,0,1
1.717100,3429,33068,300,-300,92,120,36,0,1
1.720075,3428,33068,300,-300,96,120,36,0,1
1.723091,3428,33068,300,-300,96,120,36,0,1
1.726082,3426,33068,300,-300,88,120,36,0,1
1.729290,3426,33068,300,-300,96,120,36,0,1
1.732288,3425,33068,300,-300,96,120,36,0,1
1.736113,3424,33018,250,-250,96,120,36,0,1
1.739088,3423,33018,250,-250,88,119,36,0,1
1.742064,3423,33018,250,-250,92,119,36,0,1
1.745073,3422,33018,250,-250,92,120,36,0,1
1.748058,3421,33018,250,-250,84,120,36,0,1
1.751182,3420,33018,250,-250,84,120,36,0,1
1.754330,3419,33068,300,-300,84,120,36,0,1
1.758255,3418,33068,300,-300,84,120,36,0,1
