t_s,pos,raw_speed,decoded_speed,load,voltage,temp,status,moving
0.000001,3896,0,0,0,120,33,0,1
0.003742,3896,0,0,0,119,33,0,1
0.006669,3896,0,0,0,120,33,0,1
0.009659,3896,0,0,24,120,33,0,1
0.012683,3896,0,0,28,120,33,0,1
0.015660,3896,0,0,28,120,33,0,1
0.018682,3896,0,0,28,120,33,0,1
0.021660,3896,0,0,28,120,33,0,1
0.024655,3896,0,0,28,119,33,0,1
0.027658,3896,0,0,28,120,33,0,1
0.030765,3896,0,0,36,120,33,0,1
0.033732,3896,0,0,36,120,33,0,1
0.036705,3896,0,0,36,120,33,0,1
0.039676,3896,0,0,36,120,33,0,1
0.042663,3896,0,0,36,120,33,0,1
0.045716,3896,0,0,36,120,33,0,1
0.048673,3896,0,0,44,120,33,0,1
0.051682,3896,0,0,44,119,33,0,1
0.054669,3896,0,0,44,120,33,0,1
0.057660,3896,0,0,44,120,33,0,1
0.060656,3896,0,0,44,120,33,0,1
0.063678,3896,0,0,44,119,33,0,1
0.066772,3896,0,0,44,120,33,0,1
0.073203,3896,0,0,52,119,33,0,1
0.075993,3896,0,0,52,120,33,0,1
0.079782,3895,0,0,44,120,33,0,1
0.083784,3895,32818,50,44,120,33,0,1
0.087786,3894,32818,50,44,120,33,0,1
0.090931,3894,32818,50,36,120,33,0,1
0.094732,3894,32818,50,36,120,33,0,1
0.097697,3893,32818,50,28,119,33,0,1
0.100664,3893,32818,50,28,119,33,0,1
0.103661,3893,32818,50,28,120,33,0,1
0.106734,3893,32868,100,28,120,33,0,1
0.109804,3893,32868,100,40,120,33,0,1
0.113751,3893,32868,100,40,119,33,0,1
0.116677,3893,32868,100,40,120,33,0,1
0.119689,3893,32868,100,40,120,33,0,1
0.122668,3892,32868,100,32,120,33,0,1
0.125664,3892,32818,50,32,120,33,0,1
0.128685,3892,32818,50,40,120,33,0,1
0.131673,3892,32818,50,40,120,33,0,1
0.134669,3892,32818,50,40,120,33,0,1
0.137691,3892,32818,50,40,120,33,0,1
0.140690,3892,32818,50,40,120,33,0,1
0.143792,3892,0,0,40,120,33,0,1
0.147818,3891,0,0,40,119,33,0,1
0.151676,3891,0,0,40,120,33,0,1
0.154696,3891,0,0,40,120,33,0,1
0.157683,3891,0,0,40,120,33,0,1
