t_s,pos,raw_speed,decoded_speed,load,voltage,temp,status,moving
0.000001,3858,0,0,0,120,33,0,1
0.003728,3858,0,0,0,120,33,0,1
0.006677,3858,0,0,0,119,33,0,1
0.009701,3858,0,0,0,120,33,0,1
0.012799,3858,0,0,0,120,33,0,1
0.016748,3858,0,0,1048,119,33,0,1
0.019677,3858,0,0,1048,120,33,0,1
0.022684,3858,0,0,1052,120,33,0,1
0.025699,3858,0,0,1052,120,33,0,1
0.028689,3858,0,0,1060,119,33,0,1
0.031676,3858,0,0,1060,120,33,0,1
0.034659,3858,0,0,1060,120,33,0,1
0.037665,3858,0,0,1060,120,33,0,1
0.040665,3858,0,0,1068,120,33,0,1
0.043660,3858,0,0,1072,120,33,0,1
0.046704,3858,0,0,1072,120,33,0,1
0.049774,3858,0,0,1080,120,33,0,1
0.053694,3858,0,0,1080,120,33,0,1
0.056728,3858,0,0,1080,120,33,0,1
0.059933,3858,0,0,1088,119,33,0,1
0.063699,3858,0,0,1088,120,33,0,1
0.066665,3859,0,0,1080,120,37,0,1
0.069662,3859,0,0,1088,120,33,0,1
0.072676,3859,0,0,1088,120,33,0,1
0.075669,3859,50,50,1088,119,33,0,1
0.078693,3859,50,50,1096,120,33,0,1
0.081680,3859,50,50,1092,120,50,0,1
0.084754,3859,50,50,1092,120,33,0,1
0.087711,3860,50,50,1084,120,33,0,1
0.090684,3861,50,50,1084,119,33,0,1
0.093740,3861,50,50,1084,120,33,0,1
0.096697,3861,100,100,1084,120,33,0,1
0.099665,3862,100,100,1084,120,34,0,1
0.102661,3862,100,100,1076,120,33,0,1
0.105670,3863,100,100,1068,120,33,0,1
0.108685,3863,100,100,1076,119,33,0,1
0.111700,3863,100,100,1076,120,33,0,1
0.114666,3864,100,100,1068,120,33,0,1
0.117690,3864,150,150,1068,120,33,0,1
0.120750,3865,150,150,1068,119,33,0,1
0.123734,3865,150,150,1068,120,33,0,1
0.126687,3865,150,150,1068,119,33,0,1
0.129744,3865,150,150,1076,120,33,0,1
0.132727,3866,150,150,1068,120,33,0,1
0.135667,3866,100,100,1068,120,33,0,1
0.138711,3867,100,100,1068,119,33,0,1
0.141731,3867,100,100,1072,119,33,0,1
0.144761,3867,100,100,1072,119,33,0,1
0.147779,3867,100,100,1080,120,33,0,1
0.151701,3868,100,100,1072,120,33,0,1
0.154671,3868,100,100,1072,120,33,0,1
0.157742,3868,100,100,1072,120,33,0,1
0.160777,3869,100,100,1072,119,33,0,1
0.164696,3869,100,100,1072,120,33,0,1
0.167699,3869,100,100,1072,120,33,0,1
0.170696,3870,100,100,1072,120,33,0,1
0.173680,3870,100,100,1072,120,33,0,1
0.176670,3870,100,100,1072,120,33,0,1
0.179701,3870,100,100,1080,120,33,0,1
0.182691,3870,100,100,1084,119,33,0,1
0.185671,3871,100,100,1076,120,33,0,1
0.188674,3871,100,100,1084,119,33,0,1
0.191672,3871,100,100,1084,120,33,0,1
0.194784,3872,100,100,1076,120,33,0,1
0.198731,3872,100,100,1084,120,33,0,1
0.201705,3872,100,100,1080,119,33,0,1
0.204688,3873,100,100,1072,120,33,0,1
0.207713,3873,100,100,1072,120,33,0,1
0.210671,3873,100,100,1080,120,33,0,1
0.213699,3873,100,100,1080,120,33,0,1
0.216722,3874,50,50,1072,120,33,0,1
0.219680,3874,50,50,1080,120,33,0,1
0.222672,3874,50,50,1080,119,33,0,1
0.225670,3875,50,50,1072,120,33,0,1
0.228769,3875,50,50,1080,120,33,0,1
0.231767,3875,50,50,1080,120,33,0,1
0.234681,3876,150,150,1072,119,33,0,1
0.237711,3876,150,150,1080,120,33,0,1
0.240705,3876,150,150,1080,120,46,0,1
0.243685,3876,150,150,1080,120,33,0,1
0.246697,3876,150,150,1080,119,33,0,1
0.249675,3877,150,150,1080,120,33,0,1
0.252673,3877,150,150,1080,120,33,0,1
0.255682,3877,50,50,1080,120,33,0,1
0.258694,3878,50,50,1080,120,33,0,1
0.261706,3878,50,50,1080,120,33,0,1
0.264748,3879,50,50,1072,120,33,0,1
0.268105,3879,50,50,1080,119,33,0,1
0.270896,3880,50,50,1072,120,33,0,1
0.274788,3880,150,150,1072,120,34,0,1
0.277960,3881,150,150,1072,120,33,0,1
0.281693,3881,150,150,1068,120,33,0,1
0.284675,3881,150,150,1068,120,33,0,1
0.287699,3882,150,150,1068,120,33,0,1
0.290695,3882,150,150,1068,119,33,0,1
0.293725,3883,150,150,1060,120,33,0,1
0.296697,3883,150,150,1060,119,33,0,1
0.299681,3883,150,150,1068,120,33,0,1
0.302837,3883,150,150,1072,120,33,0,1
0.306768,3884,150,150,1064,120,33,0,1
0.309716,3884,150,150,1072,120,33,0,1
0.312724,3884,150,150,1072,120,33,0,1
0.315692,3885,100,100,1064,120,33,0,1
0.318707,3885,100,100,1072,120,33,0,1
