t_s,pos,raw_speed,decoded_speed,load,voltage,temp,status,moving
0.373469,3895,50,50,1060,119,33,0,1
0.376469,3896,50,50,1060,120,33,0,1
0.379471,3896,50,50,1064,119,33,0,1
0.382463,3896,50,50,1064,120,33,0,1
0.385471,3897,50,50,1056,119,33,0,1
0.388477,3897,50,50,1056,120,33,0,1
0.391547,3897,50,50,1064,120,33,0,1
0.394628,3897,100,100,1064,120,33,0,1
0.398614,3898,100,100,1052,120,33,0,1
0.402608,3898,100,100,1052,119,33,0,1
0.406574,3898,100,100,1052,119,33,0,1
0.409490,3898,100,100,1052,120,33,0,1
0.412477,3899,100,100,1052,120,33,0,1
0.415467,3899,100,100,1052,120,33,0,1
0.418481,3899,100,100,1052,120,33,0,1
0.421475,3899,100,100,1056,120,33,0,1
0.424466,3899,100,100,1056,119,33,0,1
0.427474,3899,100,100,1056,119,33,0,1
0.430471,3899,100,100,1056,120,33,0,1
0.433569,3900,0,0,1048,119,33,0,0
0.436631,3900,0,0,1048,119,33,0,0
0.440488,3900,0,0,1044,119,33,0,0
0.443498,3900,0,0,1044,120,33,0,0
0.446493,3900,0,0,1044,119,33,0,0
0.449476,3901,0,0,20,120,33,0,0
0.452474,3901,0,0,20,119,33,0,0
0.455464,3901,100,100,20,120,33,0,0
0.458476,3901,100,100,20,120,33,0,0
0.461478,3901,100,100,20,120,33,0,0
0.464470,3901,100,100,20,120,33,0,0
0.467478,3901,100,100,20,119,34,0,0
0.470630,3901,100,100,20,120,33,0,0
0.474592,3901,0,0,20,120,33,0,0
0.478507,3901,0,0,0,120,33,0,0
0.481485,3901,0,0,0,120,33,0,0
0.484476,3901,0,0,0,120,33,0,0
0.487469,3901,0,0,0,119,33,0,0
0.490470,3901,0,0,0,120,33,0,0
0.493480,3901,0,0,0,120,33,0,0
0.496487,3901,0,0,0,120,33,0,0
0.499481,3901,0,0,0,120,33,0,0
0.502470,3901,0,0,0,119,33,0,0
0.505618,3901,0,0,0,120,33,0,0
0.509592,3901,0,0,0,119,33,0,0
0.512681,3901,0,0,0,119,33,0,0
0.516489,3901,0,0,0,120,33,0,0
0.519623,3901,0,0,0,120,33,0,0
0.523488,3901,0,0,0,120,33,0,0
0.526490,3901,0,0,0,120,33,0,0
0.529481,3901,0,0,0,120,33,0,0
0.532470,3901,0,0,0,119,33,0,0
0.535470,3901,0,0,0,120,33,0,0
0.538480,3901,0,0,0,120,33,0,0
0.541625,3901,0,0,0,119,33,0,0
0.545544,3901,0,0,0,120,33,0,0
0.548477,3901,0,0,0,120,33,0,0
0.551483,3901,0,0,0,119,33,0,0
0.554508,3901,0,0,0,120,33,0,0
0.557472,3901,0,0,0,120,33,0,0
0.560489,3901,0,0,0,120,33,0,0
0.563475,3901,0,0,0,120,33,0,0
0.566471,3901,0,0,0,120,33,0,0
0.569506,3901,0,0,0,120,33,0,0
0.572489,3901,0,0,0,120,33,0,0
0.575571,3901,0,0,0,120,33,0,0
0.578574,3901,0,0,0,120,33,0,0
0.581483,3901,0,0,0,120,33,0,0
0.584492,3901,0,0,0,120,33,0,0
0.587532,3901,0,0,0,119,33,0,0
0.590521,3901,0,0,0,120,33,0,0
0.593561,3901,0,0,0,120,33,0,0
0.596563,3901,0,0,0,120,33,0,0
0.599508,3901,0,0,0,119,33,0,0
0.602704,3901,0,0,0,120,33,0,0
0.606599,3901,0,0,0,120,33,0,0
0.610514,3901,0,0,0,120,33,0,0
0.613612,3901,0,0,0,120,33,0,0
0.616750,3901,0,0,0,119,33,0,0
0.620529,3901,0,0,0,119,33,0,0
0.623512,3901,0,0,0,120,33,0,0
0.626518,3901,0,0,0,120,33,0,0
0.629492,3901,0,0,0,120,33,0,0
0.632479,3901,0,0,0,120,33,0,0
0.635491,3901,0,0,0,120,33,0,0
0.638491,3901,0,0,0,120,33,0,0
0.641479,3901,0,0,0,120,33,0,0
0.644494,3901,0,0,0,120,33,0,0
0.647482,3901,0,0,0,120,33,0,0
0.650502,3901,0,0,0,120,33,0,0
0.653488,3901,0,0,0,120,33,0,0
0.656482,3901,0,0,0,120,33,0,0
0.659650,3901,0,0,0,119,33,0,0
0.663522,3901,0,0,0,120,33,0,0
0.666487,3901,0,0,0,119,33,0,0
0.669498,3901,0,0,0,120,33,0,0
0.672517,3901,0,0,0,120,33,0,0
0.675486,3901,0,0,0,120,33,0,0
0.678497,3901,0,0,0,119,33,0,0
0.681483,3901,0,0,0,120,33,0,0
0.684480,3901,0,0,0,120,33,0,0
0.687499,3901,0,0,0,120,33,0,0
0.690528,3901,0,0,0,120,33,0,0
0.693605,3901,0,0,0,120,33,0,0
0.697579,3901,0,0,0,119,33,0,0
0.700491,3901,0,0,0,120,33,0,0
0.703534,3901,0,0,0,120,33,0,0
0.706546,3901,0,0,0,120,33,0,0
0.709513,3901,0,0,0,120,33,0,0
0.712497,3901,0,0,0,120,33,0,0
0.715481,3901,0,0,0,120,33,0,0
0.718508,3901,0,0,0,120,33,0,0
0.721487,3901,0,0,0,119,33,0,0
0.724485,3901,0,0,0,120,33,0,0
0.727516,3901,0,0,0,120,33,0,0
0.730625,3901,0,0,0,120,33,0,0
0.734532,3901,0,0,0,120,33,0,0
0.737533,3901,0,0,0,120,33,0,0
0.740505,3901,0,0,0,120,33,0,0
0.743501,3901,0,0,0,119,33,0,0
0.746489,3901,0,0,0,120,33,0,0
0.749484,3901,0,0,0,119,33,0,0
0.752506,3901,0,0,0,120,33,0,0
0.755491,3901,0,0,0,119,33,0,0
0.758568,3901,0,0,0,120,33,0,0
0.761490,3901,0,0,0,119,33,0,0
0.764629,3901,0,0,0,120,33,0,0
0.768557,3901,0,0,0,119,33,0,0
0.771540,3901,0,0,0,120,33,0,0
0.774500,3901,0,0,0,120,33,0,0
0.777514,3901,0,0,0,120,33,0,0
0.780488,3901,0,0,0,120,33,0,0
0.783484,3901,0,0,0,120,33,0,0
0.786506,3901,0,0,0,120,33,0,0
0.789503,3901,0,0,0,120,33,0,0
0.792593,3901,0,0,0,120,33,0,0
0.796573,3901,0,0,0,120,33,0,0
0.799604,3901,0,0,0,120,33,0,0
0.802614,3901,0,0,0,120,33,0,0
0.806583,3901,0,0,0,119,33,0,0
0.809551,3901,0,0,0,119,33,0,0
0.812500,3901,0,0,0,120,33,0,0
0.815493,3901,0,0,0,119,33,0,0
0.818499,3901,0,0,0,120,33,0,0
0.821491,3901,0,0,0,120,33,0,0
0.824524,3901,0,0,0,120,33,0,0
0.827503,3901,0,0,0,120,33,0,0
0.830493,3901,0,0,0,120,33,0,0
0.833488,3901,0,0,0,120,33,0,0
0.836616,3901,0,0,0,120,33,0,0
0.839811,3901,0,0,0,120,33,0,0
0.843526,3901,0,0,0,120,33,0,0
0.846514,3901,0,0,0,119,33,0,0
0.849521,3901,0,0,0,120,33,0,0
0.852513,3901,0,0,0,120,33,0,0
0.855499,3901,0,0,0,120,33,0,0
0.858489,3901,0,0,0,119,33,0,0
0.861511,3901,0,0,0,120,33,0,0
0.864493,3901,0,0,0,120,33,0,0
0.867492,3901,0,0,0,120,33,0,0
0.870505,3901,0,0,0,120,33,0,0
0.873642,3901,0,0,0,120,33,0,0
0.876770,3901,0,0,0,120,33,0,0
0.880514,3901,0,0,0,120,33,0,0
0.883500,3901,0,0,0,120,33,0,0
0.886538,3901,0,0,0,120,33,0,0
0.889512,3901,0,0,0,120,33,0,0
0.892510,3901,0,0,0,120,33,0,0
0.895498,3901,0,0,0,119,33,0,0
0.898502,3901,0,0,0,120,33,0,0
0.901497,3901,0,0,0,120,33,0,0
0.904500,3901,0,0,0,120,33,0,0
0.907627,3901,0,0,0,119,33,0,0
0.911600,3901,0,0,0,119,33,0,0
0.914494,3901,0,0,0,120,33,0,0
0.917518,3901,0,0,0,120,33,0,0
0.920509,3901,0,0,0,120,33,0,0
0.923510,3901,0,0,0,119,33,0,0
0.926508,3901,0,0,0,120,33,0,0
0.929499,3901,0,0,0,120,33,0,0
0.932494,3901,0,0,0,120,33,0,0
0.935514,3901,0,0,0,120,33,0,0
0.938497,3901,0,0,0,120,33,0,0
0.941612,3901,0,0,0,119,33,0,0
0.944621,3901,0,0,0,120,33,0,0
0.948518,3901,0,0,0,120,33,0,0
0.951527,3901,0,0,0,119,33,0,0
0.954581,3901,0,0,0,119,33,0,0
0.957499,3901,0,0,0,120,33,0,0
0.960513,3901,0,0,0,120,33,0,0
0.963498,3901,0,0,0,119,33,0,0
0.966495,3901,0,0,0,120,33,0,0
0.969517,3901,0,0,0,120,33,0,0
0.972514,3901,0,0,0,120,33,0,0
0.975511,3901,0,0,0,120,33,0,0
0.978679,3901,0,0,0,119,33,0,0
0.981743,3901,0,0,0,120,33,0,0
0.985503,3901,0,0,0,120,33,0,0
0.988529,3901,0,0,0,120,33,0,0
0.991593,3901,0,0,0,119,33,0,0
0.994568,3901,0,0,0,120,33,0,0
0.997541,3901,0,0,0,120,33,0,0
1.000504,3901,0,0,0,120,33,0,0
1.003535,3901,0,0,0,120,33,0,0
1.006501,3901,0,0,0,120,33,0,0
1.009520,3901,0,0,0,119,33,0,0
1.012502,3901,0,0,0,120,33,0,0
1.015642,3901,0,0,0,120,33,0,0
1.018761,3901,0,0,0,120,33,0,0
1.022540,3901,0,0,0,120,33,0,0
1.025534,3901,0,0,0,120,33,0,0
1.028560,3901,0,0,0,119,33,0,0
1.031514,3901,0,0,0,120,33,0,0
1.034726,3901,0,0,0,120,33,0,0
1.038522,3901,0,0,0,119,33,0,0
1.041555,3901,0,0,0,119,33,0,0
1.044527,3901,0,0,0,120,33,0,0
1.047538,3901,0,0,0,120,33,0,0
1.050514,3901,0,0,0,120,33,0,0
1.053608,3901,0,0,0,120,33,0,0
1.056646,3901,0,0,0,119,33,0,0
1.060523,3901,0,0,0,120,33,0,0
1.063511,3901,0,0,0,120,34,0,0
1.066508,3901,0,0,0,120,33,0,0
1.069512,3901,0,0,0,120,33,0,0
1.072514,3901,0,0,0,120,33,0,0
1.075508,3901,0,0,0,119,33,0,0
1.078497,3901,0,0,0,120,33,0,0
1.081501,3901,0,0,0,119,33,0,0
1.084498,3901,0,0,0,120,33,0,0
1.087576,3901,0,0,0,120,33,0,0
1.090699,3901,0,0,0,120,33,0,0
1.094531,3901,0,0,0,120,33,0,0
1.097533,3901,0,0,0,120,33,0,0
1.100542,3901,0,0,0,120,33,0,0
1.103543,3901,0,0,0,120,33,0,0
1.106502,3901,0,0,0,120,33,0,0
1.109520,3901,0,0,0,120,33,0,0
1.112506,3901,0,0,0,120,33,0,0
1.115500,3901,0,0,0,120,33,0,0
1.118503,3901,0,0,0,120,33,0,0
1.121520,3901,0,0,0,119,33,0,0
1.124648,3901,0,0,0,120,33,0,0
1.128619,3901,0,0,0,119,33,0,0
1.131538,3901,0,0,0,120,33,0,0
1.134512,3901,0,0,0,120,33,0,0
1.137528,3901,0,0,0,119,33,0,0
1.140512,3901,0,0,0,120,33,0,0
1.143510,3901,0,0,0,119,33,0,0
1.146523,3901,0,0,0,120,33,0,0
1.149517,3901,0,0,0,120,33,0,0
1.152521,3901,0,0,0,120,33,0,0
1.155513,3901,0,0,0,119,33,0,0
1.158611,3901,0,0,0,120,33,0,0
1.161822,3901,0,0,0,120,33,0,0
1.165517,3901,0,0,0,120,33,0,0
1.168531,3901,0,0,0,120,33,0,0
1.171564,3901,0,0,0,120,33,0,0
1.174517,3901,0,0,0,119,33,0,0
1.177533,3901,0,0,0,120,33,0,0
1.180506,3901,0,0,0,120,33,0,0
1.183530,3901,0,0,0,120,33,0,0
1.186509,3901,0,0,0,120,33,0,0
1.189536,3901,0,0,0,120,33,0,0
1.192628,3901,0,0,0,120,33,0,0
1.195684,3901,0,0,0,120,33,0,0
1.198832,3901,0,0,0,120,33,0,0
