t_s,pos,raw_speed,decoded_speed,load,voltage,temp,status,moving
0.000001,3901,0,0,0,120,33,0,1
0.003873,3901,0,0,0,120,33,0,1
0.006976,3901,0,0,0,120,33,0,1
0.010713,3901,0,0,24,120,33,0,1
0.013709,3901,0,0,28,120,33,0,1
0.016738,3901,0,0,28,120,33,0,1
0.019706,3901,0,0,28,120,33,0,1
0.022692,3901,0,0,28,120,33,0,1
0.025727,3901,0,0,28,120,33,0,1
0.028714,3901,0,0,36,119,33,0,1
0.031708,3901,0,0,36,120,33,0,1
0.034696,3901,0,0,36,120,33,0,1
0.037805,3901,0,0,36,120,33,0,1
0.040783,3901,0,0,36,119,33,0,1
0.043700,3901,0,0,36,120,33,0,1
0.046721,3901,0,0,36,120,33,0,1
0.049767,3901,0,0,44,119,33,0,1
0.052711,3901,0,0,44,120,33,0,1
0.055694,3901,0,0,44,120,33,0,1
0.058693,3901,0,0,44,120,33,0,1
0.061695,3901,0,0,44,120,33,0,1
0.064732,3900,0,0,36,120,33,0,1
0.067717,3900,32818,50,36,120,33,0,1
0.071025,3900,32818,50,44,120,33,0,1
0.074047,3900,32818,50,40,120,33,0,1
0.077850,3899,32818,50,32,120,33,0,1
0.081804,3899,32818,50,32,120,33,0,1
0.084727,3899,32818,50,32,120,33,0,1
0.087737,3899,32818,50,32,119,33,0,1
0.090697,3898,32818,50,32,120,33,0,1
0.093696,3898,32818,50,28,120,33,0,1
0.096728,3898,32818,50,28,119,33,0,1
0.099719,3898,32818,50,28,120,33,0,1
0.102705,3898,32818,50,28,119,33,0,1
0.105712,3898,32818,50,28,120,33,0,1
0.108708,3898,32818,50,36,119,33,0,1
0.111874,3898,32818,50,44,119,33,0,1
0.115804,3898,32818,50,44,120,33,0,1
0.118915,3898,32818,50,44,120,33,0,1
0.122709,3897,32818,50,36,119,33,0,1
0.125728,3897,32818,50,36,120,33,0,1
0.128723,3897,32818,50,44,119,33,0,1
0.131711,3897,32818,50,44,120,33,0,1
0.134716,3897,32818,50,40,119,33,0,1
0.137708,3897,32818,50,40,119,33,0,1
0.140700,3897,32818,50,40,120,33,0,1
0.143698,3896,32818,50,32,120,33,0,1
0.146826,3896,32818,50,32,120,33,0,1
0.150018,3896,32818,50,40,119,33,0,1
0.153741,3896,32818,50,40,119,33,0,1
0.156716,3896,32818,50,40,120,33,0,1
0.159708,3895,32818,50,32,120,33,0,1
0.162700,3895,32818,50,32,120,33,0,1
0.165718,3895,32818,50,32,120,33,0,1
0.168723,3895,32818,50,40,120,33,0,1
0.171703,3894,32818,50,28,120,33,0,1
0.174711,3894,32818,50,28,120,33,0,1
0.177704,3894,32818,50,28,119,33,0,1
0.180768,3894,32818,50,28,120,33,0,1
0.183866,3894,32818,50,28,120,33,0,1
0.186991,3893,32868,100,28,120,33,0,1
0.190728,3893,32868,100,28,120,33,0,1
0.193719,3893,32868,100,32,120,33,0,1
0.196712,3893,32868,100,32,120,33,0,1
0.199717,3893,32868,100,32,120,33,0,1
0.202706,3893,32868,100,32,120,33,0,1
0.205719,3893,0,0,32,120,33,0,1
0.208710,3893,0,0,40,120,33,0,1
0.211701,3893,0,0,44,120,33,0,1
0.214716,3893,0,0,44,120,33,0,1
0.217841,3893,0,0,44,120,33,0,1
0.221791,3893,0,0,44,119,33,0,1
0.224750,3892,0,0,36,120,33,0,1
0.227716,3892,32818,50,44,119,33,0,1
0.230717,3892,32818,50,44,119,33,0,1
0.233739,3892,32818,50,40,120,33,0,1
0.236715,3892,32818,50,40,120,33,0,1
0.239709,3892,32818,50,40,119,33,0,1
0.242715,3892,32818,50,40,119,33,0,1
0.245706,3891,32818,50,32,120,33,0,1
0.248734,3891,32818,50,40,120,33,0,1
0.251859,3891,32818,50,40,120,33,0,1
0.255013,3891,32818,50,40,120,33,0,1
0.258714,3891,32818,50,40,120,33,0,1
0.261721,3890,32818,50,32,120,33,0,1
0.264769,3890,32818,50,32,120,33,0,1
0.267764,3890,32818,50,40,120,33,0,1
0.270803,3890,32818,50,40,120,33,0,1
0.273786,3890,32818,50,40,120,33,0,1
0.276745,3890,32818,50,40,120,33,0,1
0.279741,3890,32818,50,40,120,33,0,1
0.282722,3889,32818,50,32,120,33,0,1
0.285715,3889,32818,50,32,120,33,0,1
0.288822,3889,32818,50,40,120,33,0,1
0.291782,3889,32818,50,40,120,33,0,1
0.294714,3889,32818,50,40,120,33,0,1
0.297774,3889,32818,50,40,120,33,0,1
0.300760,3889,32818,50,40,119,33,0,1
0.303724,3888,32818,50,32,120,33,0,1
0.306713,3888,32818,50,32,120,33,0,1
0.309707,3888,32818,50,40,120,33,0,1
0.312734,3888,32818,50,40,120,33,0,1
0.315722,3888,32818,50,40,120,33,0,1
0.318718,3888,32818,50,40,119,33,0,1
0.321708,3887,32818,50,32,119,33,0,1
0.324966,3887,32818,50,32,120,33,0,1
0.328808,3887,32818,50,40,120,33,0,1
0.331773,3886,32818,50,28,120,33,0,1
0.334737,3886,32818,50,28,119,33,0,1
0.337741,3886,32818,50,28,120,33,0,1
