t_s,pos,raw_speed,decoded_speed,load,voltage,temp,status,moving
0.000002,3862,0,0,0,120,33,0,1
0.002913,3862,0,0,0,120,33,0,1
0.006677,3862,0,0,0,120,33,0,1
0.009663,3862,0,0,0,119,33,0,1
0.012683,3862,0,0,0,120,33,0,1
0.015767,3862,0,0,0,120,33,0,1
0.018848,3862,0,0,1048,120,33,0,1
0.022842,3862,0,0,1052,119,33,0,1
0.026859,3862,0,0,1052,119,33,0,1
0.031001,3862,0,0,1060,120,33,0,1
0.034790,3862,0,0,1060,120,33,0,1
0.038803,3862,0,0,1068,119,33,0,1
0.042716,3862,0,0,1072,120,33,0,1
0.045772,3862,0,0,1072,119,33,0,1
0.049737,3862,0,0,1080,120,33,0,1
0.052739,3862,0,0,1080,120,33,0,1
0.055749,3862,0,0,1080,120,33,0,1
0.058759,3863,0,0,1080,119,33,0,1
0.061837,3863,0,0,1076,120,33,0,1
0.067835,3863,0,0,1084,120,33,0,1
0.071758,3863,0,0,1084,120,33,0,1
0.074693,3863,0,0,1084,120,33,0,1
0.077721,3863,50,50,1084,120,33,0,1
0.080704,3863,50,50,1092,120,33,0,1
0.083720,3864,50,50,1088,120,33,0,1
0.086741,3864,50,50,1088,120,33,0,1
0.089712,3865,50,50,1088,120,33,0,1
0.092684,3865,50,50,1088,120,33,0,1
0.095703,3866,150,150,1080,120,33,0,1
0.098673,3866,150,150,1088,120,36,0,1
0.101826,3867,150,150,1064,120,33,0,1
0.105830,3867,150,150,1064,120,33,0,1
0.109686,3868,150,150,1064,119,33,0,1
0.112678,3868,150,150,1064,120,33,0,1
0.115698,3868,100,100,1064,120,33,0,1
0.118755,3869,100,100,1064,120,33,0,1
0.121673,3869,100,100,1072,120,33,0,1
0.124672,3869,100,100,1072,120,33,0,1
0.127677,3870,100,100,1064,119,33,0,1
0.130689,3870,100,100,1072,119,33,0,1
0.133673,3870,100,100,1072,120,33,0,1
0.136782,3870,100,100,1072,119,33,0,1
0.140876,3871,100,100,1072,119,33,0,1
0.143884,3871,100,100,1072,119,33,0,1
0.147731,3871,100,100,1072,119,33,0,1
0.150691,3872,100,100,1072,120,33,0,1
0.153691,3872,100,100,1072,119,33,0,1
0.156670,3872,100,100,1072,119,33,0,1
0.159689,3873,100,100,1072,120,33,0,1
0.162686,3873,100,100,1072,119,33,0,1
0.165672,3873,100,100,1072,119,33,0,1
0.168689,3873,100,100,1080,119,33,0,1
0.171797,3874,100,100,1072,120,33,0,1
0.175829,3874,100,100,1072,119,33,0,1
0.179724,3874,100,100,1080,119,33,0,1
0.182693,3875,100,100,1072,119,33,0,1
0.185805,3875,100,100,1072,120,33,0,1
0.189675,3875,100,100,1080,120,33,0,1
0.192669,3876,100,100,1072,119,33,0,1
0.195703,3876,100,100,1072,119,33,0,1
0.198681,3876,100,100,1080,119,33,0,1
0.201934,3876,100,100,1084,120,33,0,1
0.205701,3876,100,100,1084,120,33,0,1
0.208814,3877,100,100,1084,120,33,0,1
0.212927,3877,100,100,1084,120,33,0,1
0.216714,3877,50,50,1084,120,33,0,1
0.219701,3878,50,50,1084,120,33,0,1
0.222689,3878,50,50,1080,120,34,0,1
0.225748,3878,50,50,1080,119,33,0,1
0.228739,3879,50,50,1080,119,33,0,1
0.231771,3879,50,50,1080,120,33,0,1
0.234684,3879,100,100,1080,120,33,0,1
0.237688,3880,100,100,1080,120,33,0,1
0.240670,3880,100,100,1080,119,33,0,1
0.243706,3881,100,100,1072,120,33,0,1
0.246853,3881,100,100,1080,119,33,0,1
0.250831,3882,100,100,1072,120,33,0,1
0.254713,3882,150,150,1072,120,33,0,1
0.257687,3883,150,150,1072,120,33,0,1
0.260682,3883,150,150,1068,120,33,0,1
0.263729,3883,150,150,1068,120,33,0,1
0.266690,3883,150,150,1068,120,33,0,1
0.269688,3884,150,150,1068,120,33,0,1
0.272683,3884,150,150,1068,120,33,0,1
0.275687,3885,100,100,1060,120,33,0,1
0.278674,3885,100,100,1068,119,33,0,1
0.281802,3886,100,100,1064,119,33,0,1
0.285827,3886,100,100,1064,120,33,0,1
0.289691,3886,100,100,1072,120,33,0,1
0.292688,3887,100,100,1064,120,33,0,1
0.295699,3887,150,150,1064,120,33,0,1
0.298730,3887,150,150,1072,120,33,0,1
0.301689,3888,150,150,1060,120,33,0,1
0.304715,3888,150,150,1060,119,33,0,1
0.307707,3888,150,150,1068,120,33,0,1
0.310678,3888,150,150,1068,120,33,0,1
0.313694,3889,150,150,1060,119,33,0,1
0.316747,3889,100,100,1060,120,33,0,1
0.319830,3889,100,100,1076,119,33,0,1
0.323804,3890,100,100,1068,119,33,0,1
0.327748,3890,100,100,1076,120,33,0,1
0.330726,3890,100,100,1076,120,33,0,1
0.333718,3891,100,100,1068,120,33,0,1
0.336688,3891,100,100,1068,120,33,0,1
0.339697,3891,100,100,1076,119,33,0,1
0.342698,3891,100,100,1072,120,33,0,1
0.345821,3892,100,100,1064,119,33,0,1
0.349702,3892,100,100,1072,120,33,0,1
0.352755,3893,100,100,1064,120,33,0,1
0.355821,3893,100,100,1064,120,33,0,1
0.359750,3893,100,100,1064,120,33,0,1
0.362710,3894,100,100,1064,120,33,0,1
0.365734,3894,100,100,1064,119,33,0,1
0.368704,3894,100,100,1064,120,33,0,1
0.371711,3894,100,100,1064,120,33,0,1
0.374689,3895,100,100,1064,120,33,0,1
0.377698,3895,100,100,1064,120,33,0,1
0.380699,3895,100,100,1060,120,33,0,1
0.383889,3896,100,100,1052,120,33,0,1
0.387734,3896,100,100,1052,119,33,0,1
0.390817,3896,100,100,1060,120,33,0,1
0.394759,3897,100,100,1052,120,33,0,1
0.397719,3897,100,100,1052,120,33,0,1
0.400699,3897,100,100,1052,120,33,0,1
0.403704,3897,100,100,1052,120,33,0,1
0.406681,3897,100,100,1052,120,33,0,1
0.409697,3897,100,100,1052,120,33,0,1
0.412707,3897,100,100,1060,120,33,0,1
0.415730,3898,0,0,1052,120,33,0,0
0.418709,3898,0,0,1052,119,33,0,0
0.421719,3898,0,0,1056,120,33,0,0
0.424777,3898,0,0,1056,119,33,0,0
0.427869,3898,0,0,1056,119,33,0,0
0.431883,3899,0,0,1048,120,33,0,0
0.435901,3899,100,100,1048,119,33,0,0
0.439050,3899,100,100,1048,120,33,0,0
0.442815,3899,100,100,1044,120,33,0,0
0.446748,3899,100,100,1044,120,33,0,0
0.449718,3899,100,100,1044,119,33,0,0
0.452718,3899,100,100,1044,119,33,0,0
0.455703,3899,0,0,1044,120,33,0,0
0.458685,3899,0,0,1044,120,33,0,0
0.461685,3899,0,0,1048,119,33,0,0
0.464703,3899,0,0,1048,119,33,0,0
0.467829,3899,0,0,1048,120,33,0,0
0.471849,3899,0,0,1048,120,33,0,0
0.475704,3899,0,0,1048,120,34,0,0
0.478696,3899,0,0,1048,120,33,0,0
0.481746,3899,0,0,1048,120,33,0,0
0.484697,3899,0,0,1048,120,32,0,0
0.487718,3899,0,0,1048,120,33,0,0
0.490723,3899,0,0,1048,119,33,0,0
0.493690,3899,0,0,1048,119,33,0,0
0.496704,3899,0,0,1048,120,33,0,0
0.499700,3899,0,0,1048,120,33,0,0
0.502803,3899,0,0,1048,119,33,0,0
0.505992,3899,0,0,1048,120,33,0,0
0.509704,3899,0,0,1048,120,33,0,0
0.512749,3899,0,0,1048,120,33,0,0
0.515753,3899,0,0,1048,120,33,0,0
0.518702,3899,0,0,1048,120,33,0,0
0.521704,3899,0,0,1048,120,33,0,0
0.524710,3899,0,0,1048,120,33,0,0
0.527705,3899,0,0,1048,120,33,0,0
0.530721,3899,0,0,1048,120,33,0,0
0.533695,3899,0,0,1048,119,33,0,0
0.536697,3899,0,0,1048,119,33,0,0
0.539842,3899,0,0,1048,120,33,0,0
0.543026,3899,0,0,1048,120,33,0,0
0.546756,3899,0,0,1048,120,33,0,0
0.549719,3899,0,0,1048,119,33,0,0
0.552712,3899,0,0,1048,120,33,0,0
0.555740,3899,0,0,1048,120,33,0,0
0.558694,3899,0,0,1048,120,33,0,0
0.561711,3899,0,0,1048,120,33,0,0
0.564697,3899,0,0,1048,120,33,0,0
0.567696,3899,0,0,1048,119,33,0,0
0.570726,3899,0,0,1048,120,33,0,0
0.573764,3899,0,0,1048,120,33,0,0
0.576846,3899,0,0,1048,120,33,0,0
0.579966,3899,0,0,1048,120,33,0,0
0.583729,3899,0,0,1048,120,33,0,0
0.586726,3899,0,0,1048,120,33,0,0
0.589711,3899,0,0,1048,119,33,0,0
0.592695,3899,0,0,1048,120,33,0,0
0.595712,3899,0,0,1048,119,33,0,0
0.598700,3899,0,0,1048,120,33,0,0
0.601715,3899,0,0,1048,120,33,0,0
0.604703,3899,0,0,1048,120,33,0,0
0.607696,3899,0,0,1048,120,33,0,0
0.610816,3899,0,0,1048,120,33,0,0
0.614830,3899,0,0,1048,119,33,0,0
0.617919,3899,0,0,1048,120,33,0,0
0.621726,3899,0,0,1048,119,33,0,0
0.624792,3899,0,0,1048,119,33,0,0
0.627940,3899,0,0,1048,120,33,0,0
0.631824,3899,0,0,1048,120,33,0,0
0.635779,3899,0,0,1048,120,33,0,0
0.638706,3899,0,0,1048,120,33,0,0
0.641700,3899,0,0,1048,120,33,0,0
0.644696,3899,0,0,1048,120,33,0,0
0.647877,3899,0,0,1048,120,33,0,0
0.651841,3899,0,0,1048,120,33,0,0
0.654905,3899,0,0,1048,119,33,0,0
0.658717,3899,0,0,1048,120,33,0,0
0.661712,3899,0,0,1048,120,33,0,0
0.664757,3899,0,0,1048,119,33,0,0
0.667701,3899,0,0,1048,119,33,0,0
0.670725,3899,0,0,1048,120,33,0,0
0.673728,3899,0,0,1048,120,33,0,0
0.676704,3899,0,0,1048,120,33,0,0
0.679706,3899,0,0,1048,120,33,0,0
0.682713,3899,0,0,1048,120,33,0,0
0.685867,3899,0,0,1048,119,33,0,0
0.689780,3899,0,0,1048,119,33,0,0
0.692727,3899,0,0,1048,119,33,0,0
0.695709,3899,0,0,1048,120,33,0,0
0.698754,3899,0,0,1048,120,33,0,0
0.701703,3899,0,0,1048,120,33,0,0
0.704731,3899,0,0,1048,120,33,0,0
0.707708,3899,0,0,1048,120,33,0,0
0.710702,3899,0,0,1048,120,33,0,0
0.713730,3899,0,0,1048,120,33,0,0
0.716730,3899,0,0,1048,120,33,0,0
0.719852,3899,0,0,1048,120,33,0,0
0.723849,3899,0,0,1048,119,33,0,0
0.727711,3899,0,0,1048,120,33,0,0
0.730757,3899,0,0,1048,120,33,0,0
0.733718,3899,0,0,1048,120,33,0,0
0.736742,3899,0,0,1048,119,33,0,0
0.739704,3899,0,0,1048,119,33,0,0
0.742705,3899,0,0,1048,120,33,0,0
0.745714,3899,0,0,1048,120,33,0,0
0.748714,3899,0,0,1048,120,33,0,0
0.751732,3899,0,0,1048,120,33,0,0
0.754755,3899,0,0,1048,120,33,0,0
0.757823,3899,0,0,1048,120,33,0,0
0.761740,3899,0,0,1048,119,33,0,0
0.764782,3899,0,0,1048,120,32,0,0
0.767717,3899,0,0,1048,119,33,0,0
0.770748,3899,0,0,1048,120,33,0,0
0.773726,3899,0,0,1048,120,33,0,0
0.776708,3899,0,0,1048,120,33,0,0
0.779717,3899,0,0,1048,120,33,0,0
0.782712,3899,0,0,1048,120,33,0,0
0.785725,3899,0,0,1048,120,33,0,0
0.788708,3899,0,0,1048,120,33,0,0
0.791814,3899,0,0,1048,120,33,0,0
0.794811,3899,0,0,1048,120,33,0,0
0.797796,3899,0,0,1048,120,33,0,0
0.800727,3899,0,0,1048,120,33,0,0
0.803739,3899,0,0,1048,120,33,0,0
0.806719,3899,0,0,1048,120,33,0,0
0.809706,3899,0,0,1048,119,33,0,0
0.812733,3899,0,0,1048,120,33,0,0
0.815715,3899,0,0,1048,120,33,0,0
0.818738,3899,0,0,1048,120,33,0,0
0.821712,3899,0,0,1048,119,33,0,0
0.824779,3899,0,0,1048,120,33,0,0
0.828230,3899,0,0,1048,120,33,0,0
0.831887,3899,0,0,1048,120,33,0,0
0.835878,3899,0,0,1048,120,33,0,0
0.839806,3899,0,0,1048,119,33,0,0
0.842797,3899,0,0,1048,120,33,0,0
0.845716,3899,0,0,1048,120,33,0,0
