t_s,pos,raw_speed,decoded_speed,load,voltage,temp,status,moving
0.000001,3861,0,0,0,120,33,0,1
0.003198,3861,0,0,0,119,33,0,1
0.006185,3861,0,0,0,120,33,0,1
0.009158,3861,0,0,0,120,33,0,1
0.012162,3861,0,0,0,120,33,0,1
0.015175,3861,0,0,0,120,33,0,1
0.018167,3861,0,0,1048,120,33,0,1
0.021309,3861,0,0,1052,119,33,0,1
0.025287,3861,0,0,1052,119,33,0,1
0.029186,3861,0,0,1060,120,33,0,1
0.032169,3861,0,0,1060,120,33,0,1
0.035181,3861,0,0,1060,120,33,0,1
0.038163,3861,0,0,1068,120,33,0,1
0.041157,3861,0,0,1068,120,33,0,1
0.044160,3861,0,0,1072,120,33,0,1
0.047208,3861,0,0,1072,120,33,0,1
0.050152,3861,0,0,1080,120,33,0,1
0.053153,3861,0,0,1080,120,33,0,1
0.056300,3862,50,50,1072,119,33,0,1
0.059603,3862,50,50,1080,120,33,0,1
0.063352,3862,50,50,1076,120,33,0,1
0.066500,3862,50,50,1076,120,33,0,1
0.070227,3862,50,50,1084,120,33,0,1
0.073214,3862,50,50,1084,120,37,0,1
0.076164,3862,0,0,1084,120,33,0,1
0.079166,3863,0,0,1084,120,33,0,1
0.082155,3863,0,0,1084,120,33,0,1
0.085155,3863,0,0,1084,120,33,0,1
0.088152,3864,0,0,1084,120,33,0,1
0.091171,3864,0,0,1084,120,37,0,1
0.094250,3864,0,0,1084,120,33,0,1
0.097284,3865,150,150,1084,120,33,0,1
0.101188,3865,150,150,1084,119,33,0,1
0.104181,3866,150,150,1068,120,33,0,1
0.107218,3866,150,150,1068,119,33,0,1
0.110163,3867,150,150,1068,119,33,0,1
0.113164,3867,150,150,1068,120,33,0,1
0.116162,3867,100,100,1068,120,33,0,1
0.119162,3868,100,100,1068,120,33,0,1
0.122199,3868,100,100,1072,120,33,0,1
0.125183,3868,100,100,1072,120,33,0,1
0.128171,3869,100,100,1072,120,33,0,1
0.131156,3869,100,100,1072,120,33,0,1
0.134156,3869,100,100,1072,120,33,0,1
0.137163,3870,150,150,1064,120,33,0,1
0.140260,3870,150,150,1072,120,33,0,1
0.143230,3870,150,150,1072,120,33,0,1
0.146177,3870,150,150,1072,120,33,0,1
0.149182,3871,150,150,1072,120,33,0,1
0.152186,3871,150,150,1072,120,33,0,1
0.155285,3871,50,50,1072,119,33,0,1
0.159190,3872,50,50,1072,120,33,0,1
0.162169,3872,50,50,1072,120,33,0,1
0.165162,3872,50,50,1072,120,33,0,1
0.168158,3873,50,50,1072,120,33,0,1
0.171178,3873,50,50,1072,120,33,0,1
0.174211,3873,50,50,1072,120,33,0,1
0.177300,3873,100,100,1080,120,33,0,1
0.181247,3874,100,100,1072,120,33,0,1
0.184168,3874,100,100,1072,120,33,0,1
0.187164,3874,100,100,1080,120,33,0,1
0.190200,3874,100,100,1080,120,33,0,1
0.193164,3875,100,100,1072,120,33,0,1
0.196180,3875,100,100,1072,120,33,0,1
0.199165,3875,100,100,1080,119,33,0,1
0.202163,3875,100,100,1084,120,33,0,1
0.205189,3876,100,100,1076,120,33,0,1
0.208181,3876,100,100,1084,120,33,0,1
0.211268,3876,100,100,1084,120,33,0,1
0.214268,3876,100,100,1084,120,33,0,1
0.217192,3876,50,50,1092,120,51,0,1
0.220166,3877,50,50,1084,120,33,0,1
0.223208,3877,50,50,1080,120,33,0,1
0.226176,3877,50,50,1080,120,33,0,1
0.229170,3878,50,50,1080,120,33,0,1
0.232160,3878,50,50,1080,119,33,0,1
0.235163,3878,100,100,1080,120,33,0,1
0.238192,3879,100,100,1080,120,33,0,1
0.241182,3879,100,100,1080,120,33,0,1
0.244166,3880,100,100,1072,120,33,0,1
0.247174,3880,100,100,1080,119,33,0,1
0.250162,3880,100,100,1080,120,34,0,1
0.253162,3881,100,100,1072,120,33,0,1
0.256277,3882,150,150,1072,119,33,0,1
0.260332,3882,150,150,1068,120,33,0,1
0.264333,3883,150,150,1060,119,33,0,1
0.268325,3883,150,150,1068,119,33,0,1
0.272337,3883,150,150,1068,119,33,0,1
0.275439,3883,100,100,1068,120,33,0,1
0.279223,3884,100,100,1068,119,33,0,1
0.282184,3884,100,100,1072,119,33,0,1
0.285170,3885,100,100,1064,119,33,0,1
0.288189,3885,100,100,1072,119,33,0,1
0.291194,3885,100,100,1072,120,33,0,1
0.294241,3886,100,100,1064,120,33,0,1
0.297322,3886,150,150,1072,120,33,0,1
0.301285,3887,150,150,1064,119,33,0,1
0.305189,3887,150,150,1064,120,33,0,1
0.308214,3887,150,150,1072,119,33,0,1
0.311182,3888,150,150,1064,119,33,0,1
0.314174,3888,150,150,1064,119,33,0,1
0.317200,3888,100,100,1072,120,34,0,1
0.320201,3889,100,100,1064,120,33,0,1
0.323192,3889,100,100,1060,119,33,0,1
0.326174,3889,100,100,1060,120,33,0,1
0.329207,3889,100,100,1068,120,33,0,1
0.332305,3890,100,100,1060,119,33,0,1
0.335505,3890,100,100,1060,119,33,0,1
0.339252,3890,100,100,1068,120,33,0,1
0.342194,3891,100,100,1068,119,33,0,1
0.345217,3891,100,100,1068,120,33,0,1
0.348177,3891,100,100,1068,120,33,0,1
0.351167,3891,100,100,1076,120,33,0,1
0.354195,3892,100,100,1068,120,33,0,1
0.357202,3892,100,100,1068,120,33,0,1
0.360174,3892,100,100,1068,120,33,0,1
0.363176,3893,100,100,1052,120,33,0,1
0.366258,3893,100,100,1060,119,33,0,1
0.369258,3893,100,100,1060,120,33,0,1
0.372212,3894,100,100,1052,120,33,0,1
0.375225,3894,100,100,1052,119,33,0,1
0.378192,3894,100,100,1052,120,33,0,1
0.381181,3894,100,100,1064,120,33,0,1
0.384169,3894,100,100,1064,120,33,0,1
0.387174,3895,100,100,1056,120,33,0,1
0.390170,3895,100,100,1056,120,33,0,1
0.393695,3895,100,100,1056,120,33,0,1
0.397189,3895,50,50,1056,120,33,0,1
0.400170,3895,50,50,1056,120,33,0,1
0.403234,3896,50,50,1056,119,33,0,1
0.406244,3896,50,50,1056,119,33,0,1
0.409197,3896,50,50,1056,119,33,0,1
0.412191,3896,50,50,1056,120,33,0,1
0.415191,3897,100,100,1048,119,33,0,1
0.418182,3897,100,100,1048,119,33,0,1
0.421190,3897,100,100,0,120,33,0,1
0.424176,3897,100,100,0,120,33,0,1
0.427171,3897,100,100,0,119,33,0,1
0.430178,3897,100,100,0,120,33,0,1
0.433178,3897,100,100,0,120,33,0,1
0.436175,3897,0,0,0,119,33,0,0
0.439221,3897,0,0,0,120,33,0,0
0.442240,3897,0,0,1048,120,33,0,0
0.445255,3897,0,0,1048,120,33,0,0
0.448203,3897,0,0,1048,119,33,0,0
0.451188,3897,0,0,1048,119,33,0,0
0.454181,3897,0,0,1048,120,33,0,0
0.457252,3897,0,0,1048,120,33,0,0
0.460268,3897,0,0,1048,120,33,0,0
0.463302,3897,0,0,1048,120,33,0,0
0.467194,3897,0,0,1048,120,33,0,0
0.470180,3897,0,0,1048,120,33,0,0
0.473173,3898,0,0,0,120,33,0,0
0.476278,3898,50,50,0,120,33,0,0
0.479314,3898,50,50,0,119,33,0,0
0.483310,3898,50,50,20,120,33,0,0
0.487194,3898,50,50,20,119,33,0,0
0.490222,3898,50,50,20,120,33,0,0
0.493184,3898,50,50,20,120,33,0,0
0.496209,3898,0,0,20,120,33,0,0
0.499188,3898,0,0,20,120,33,0,0
0.502177,3898,0,0,0,119,33,0,0
0.505182,3898,0,0,0,120,33,0,0
0.508175,3898,0,0,0,120,33,0,0
0.511184,3898,0,0,0,120,33,0,0
0.514181,3898,0,0,0,120,33,0,0
0.517236,3898,0,0,0,120,33,0,0
0.520186,3898,0,0,0,120,33,0,0
0.523337,3898,0,0,0,120,33,0,0
0.527313,3898,0,0,0,120,33,0,0
0.531211,3898,0,0,0,120,33,0,0
0.534185,3898,0,0,0,120,33,0,0
0.537226,3898,0,0,0,120,33,0,0
0.540185,3898,0,0,0,119,33,0,0
0.543176,3898,0,0,0,119,33,0,0
0.546186,3898,0,0,0,120,33,0,0
0.549181,3898,0,0,0,120,33,0,0
0.552178,3898,0,0,0,120,33,0,0
0.555205,3898,0,0,0,120,33,0,0
0.558298,3898,0,0,0,119,33,0,0
0.562323,3898,0,0,0,119,33,0,0
0.565396,3898,0,0,0,120,33,0,0
0.569243,3898,0,0,0,119,33,0,0
