t_s,pos,raw_speed,decoded_speed,load,voltage,temp,status,moving
0.000002,3899,0,0,0,120,33,0,1
0.003892,3899,0,0,0,120,33,0,1
0.006867,3899,0,0,0,120,33,0,1
0.009860,3899,0,0,0,119,33,0,1
0.012883,3899,0,0,0,120,33,0,1
0.015895,3899,0,0,0,120,33,0,1
0.018861,3899,0,0,0,120,33,0,1
0.021860,3899,0,0,0,120,33,0,1
0.024999,3899,0,0,0,120,33,0,1
0.028974,3899,0,0,24,120,33,0,1
0.032876,3899,0,0,28,120,33,0,1
0.035856,3899,0,0,28,120,33,0,1
0.038860,3899,0,0,28,120,33,0,1
0.041852,3899,0,0,28,120,33,0,1
0.044877,3899,0,0,28,120,33,0,1
0.047878,3899,0,0,36,120,33,0,1
0.050865,3899,0,0,36,120,33,0,1
0.053864,3899,0,0,36,120,33,0,1
0.056855,3899,0,0,36,120,33,0,1
0.059976,3899,0,0,36,120,33,0,1
0.063201,3899,0,0,36,120,33,0,1
0.066859,3899,0,0,36,120,33,0,1
0.069874,3899,0,0,44,119,33,0,1
0.072880,3899,0,0,44,120,33,0,1
0.075887,3899,0,0,44,120,33,0,1
0.078883,3899,0,0,44,120,33,0,1
0.081860,3898,0,0,36,120,33,0,1
0.084856,3898,0,0,36,120,33,0,1
0.087878,3898,32818,50,44,120,33,0,1
0.090860,3898,32818,50,44,120,33,0,1
0.093856,3898,32818,50,40,120,33,0,1
0.096883,3897,32818,50,32,120,33,0,1
0.099912,3897,32818,50,32,120,33,0,1
0.102999,3897,32818,50,32,120,33,0,1
0.107033,3897,32818,50,40,120,33,0,1
0.111041,3897,32818,50,40,119,33,0,1
0.114145,3896,32818,50,32,120,33,0,1
0.117899,3896,32818,50,32,120,33,0,1
0.120880,3896,32818,50,32,120,32,0,1
0.123860,3896,32818,50,32,119,33,0,1
0.126861,3896,32818,50,32,120,33,0,1
0.129880,3896,32818,50,40,120,33,0,1
0.132866,3896,32818,50,40,119,33,0,1
0.135857,3896,32818,50,40,120,33,0,1
0.138864,3896,32818,50,40,119,33,0,1
0.141858,3895,32818,50,32,120,33,0,1
0.144960,3895,32818,50,32,119,33,0,1
0.147935,3895,32818,50,40,120,33,0,1
0.150861,3895,32818,50,40,120,34,0,1
0.153881,3895,32818,50,40,119,33,0,1
0.156884,3895,32818,50,40,120,33,0,1
0.159857,3894,32818,50,32,120,33,0,1
0.162886,3894,32818,50,32,119,33,0,1
0.165883,3894,32818,50,32,120,33,0,1
0.168868,3894,32818,50,40,120,33,0,1
0.171864,3893,32818,50,28,120,33,0,1
0.174858,3893,32818,50,28,119,33,0,1
0.177986,3893,32818,50,28,120,33,0,1
0.180928,3893,32818,50,28,120,33,0,1
0.184002,3893,32818,50,28,120,33,0,1
0.187893,3893,32818,50,36,120,33,0,1
0.190892,3893,32818,50,36,120,33,0,1
0.193885,3892,32818,50,36,120,33,0,1
0.196889,3892,32818,50,36,120,33,0,1
0.199880,3892,32818,50,36,120,33,0,1
0.202869,3892,32818,50,36,120,33,0,1
0.205867,3892,32818,50,36,119,33,0,1
0.208862,3892,32818,50,44,119,33,0,1
0.211884,3892,32818,50,40,120,33,0,1
0.214886,3891,32818,50,32,120,33,0,1
0.217866,3891,32818,50,32,120,33,0,1
0.220886,3891,32818,50,32,120,33,0,1
0.223878,3891,32818,50,32,120,33,0,1
0.227037,3891,32818,50,40,120,33,0,1
0.231003,3890,32818,50,28,120,33,0,1
0.234889,3890,32818,50,28,120,33,0,1
0.237887,3890,32818,50,28,119,33,0,1
0.240914,3890,32818,50,28,119,33,0,1
0.243867,3890,32818,50,28,120,33,0,1
0.246888,3890,32818,50,36,120,33,0,1
0.249871,3890,32818,50,36,120,33,0,1
0.252881,3889,32818,50,32,120,33,0,1
0.255872,3889,32818,50,32,120,33,0,1
0.258884,3889,32818,50,32,120,33,0,1
0.262010,3889,32818,50,32,120,33,0,1
0.266002,3889,32818,50,40,119,33,0,1
0.269882,3889,32818,50,40,120,33,0,1
0.272877,3889,32818,50,44,120,33,0,1
0.275894,3889,32818,50,44,119,33,0,1
0.278898,3889,32818,50,44,120,33,0,1
0.281870,3888,32818,50,36,120,33,0,1
0.284867,3888,32818,50,36,120,33,0,1
0.287870,3888,32818,50,44,119,33,0,1
0.290869,3888,32818,50,44,120,33,0,1
0.293866,3888,32818,50,40,120,33,0,1
0.296964,3888,32818,50,40,120,33,0,1
0.300035,3888,32818,50,40,120,33,0,1
0.304022,3887,32818,50,32,120,33,0,1
0.307222,3887,32818,50,40,120,33,0,1
0.310992,3887,32818,50,40,120,33,0,1
0.314116,3887,32818,50,40,120,33,0,1
0.317884,3886,32818,50,32,120,33,0,1
0.320887,3886,32818,50,32,119,33,0,1
0.323876,3886,32818,50,32,120,33,0,1
0.326875,3886,32818,50,40,120,33,0,1
0.329892,3886,32818,50,40,120,33,0,1
0.332873,3885,32818,50,32,120,33,0,1
0.336003,3885,32818,50,32,120,33,0,1
0.340004,3885,32818,50,32,120,33,0,1
0.343898,3884,32818,50,24,120,33,0,1
0.346918,3884,32868,100,32,120,33,0,1
0.349885,3884,32868,100,32,120,33,0,1
0.352910,3884,32868,100,28,120,33,0,1
0.355893,3884,32868,100,28,119,33,0,1
0.358880,3884,32868,100,28,120,33,0,1
0.361894,3884,32868,100,28,120,33,0,1
0.364898,3884,32868,100,28,119,33,0,1
0.367875,3884,0,0,36,120,33,0,1
0.370971,3884,0,0,36,120,33,0,1
0.373996,3884,0,0,44,120,33,0,1
0.377988,3884,0,0,44,120,33,0,1
0.381111,3883,0,0,36,120,33,0,1
0.384893,3883,0,0,36,120,33,0,1
0.387889,3883,32818,50,44,120,33,0,1
0.390875,3882,32818,50,36,120,33,0,1
0.393872,3882,32818,50,28,119,33,0,1
0.396903,3882,32818,50,28,120,33,0,1
0.399891,3882,32818,50,28,119,33,0,1
0.402876,3882,32818,50,28,120,33,0,1
0.405896,3881,32868,100,20,119,33,0,1
0.408995,3881,32868,100,28,119,33,0,1
0.412974,3881,32868,100,32,120,33,0,1
0.415897,3880,32868,100,24,120,33,0,1
0.418902,3880,32868,100,24,120,33,0,1
0.421884,3880,32868,100,24,120,33,0,1
0.424911,3880,32818,50,24,120,33,0,1
0.427895,3880,32818,50,32,119,33,0,1
0.430890,3880,32818,50,32,119,33,0,1
0.433877,3880,32818,50,32,120,33,0,1
0.436875,3880,32818,50,32,120,33,0,1
0.439899,3879,32818,50,24,120,33,0,1
0.442978,3879,32818,50,24,120,33,0,1
0.446010,3879,32818,50,32,120,33,0,1
0.449899,3879,32818,50,32,120,33,0,1
0.452907,3879,32818,50,32,120,33,0,1
0.455910,3878,32818,50,24,119,33,0,1
0.458910,3878,32818,50,24,120,33,0,1
0.461894,3878,32818,50,24,120,33,0,1
0.464880,3878,32818,50,24,120,33,0,1
0.467886,3878,32818,50,32,120,33,0,1
0.470895,3878,32818,50,32,120,33,0,1
0.473978,3878,32818,50,32,120,33,0,1
0.476989,3878,32818,50,32,119,33,0,1
0.481009,3878,32818,50,32,119,33,0,1
0.484918,3878,0,0,32,120,33,0,1
0.487899,3878,0,0,40,119,33,0,1
0.490912,3878,0,0,44,120,33,0,1
0.493897,3878,0,0,44,120,33,0,1
0.496901,3878,0,0,44,119,33,0,1
0.499886,3877,0,0,36,120,33,0,1
0.502881,3877,0,0,36,120,33,0,1
0.505901,3877,32818,50,44,119,33,0,1
0.508902,3877,32818,50,44,120,33,0,1
0.511897,3877,32818,50,40,119,33,0,1
0.514968,3877,32818,50,40,120,33,0,1
0.517964,3876,32818,50,32,120,33,0,1
0.520983,3876,32818,50,32,120,33,0,1
0.523973,3876,32818,50,32,119,33,0,1
0.526959,3876,32818,50,40,120,33,0,1
0.530028,3875,32818,50,28,120,33,0,1
0.533970,3875,32818,50,28,120,33,0,1
0.536900,3875,32818,50,28,120,33,0,1
0.539920,3874,32818,50,20,120,33,0,1
0.542888,3874,32818,50,20,120,33,0,1
0.545898,3874,32868,100,28,119,33,0,1
0.548917,3874,32868,100,28,119,33,0,1
0.551950,3874,32868,100,32,120,33,0,1
0.555050,3874,32868,100,32,120,33,0,1
0.558976,3874,32868,100,32,120,33,0,1
0.561929,3873,32868,100,24,120,33,0,1
0.564923,3873,32818,50,24,120,33,0,1
0.567891,3873,32818,50,32,120,33,0,1
0.570903,3873,32818,50,32,119,33,0,1
0.573898,3873,32818,50,32,120,33,0,1
0.576885,3873,32818,50,32,120,33,0,1
0.579918,3873,32818,50,32,120,33,0,1
0.582884,3873,32818,50,32,119,33,0,1
0.585882,3872,32818,50,32,120,33,0,1
0.588985,3872,32818,50,32,119,33,0,1
0.592033,3872,32818,50,32,120,33,0,1
0.595961,3872,32818,50,32,120,33,0,1
0.598906,3872,32818,50,32,120,33,0,1
0.601897,3872,32818,50,32,119,33,0,1
0.604894,3872,0,0,32,119,33,0,1
0.607902,3872,0,0,40,119,33,0,1
0.610992,3872,0,0,44,120,33,0,1
0.613892,3872,0,0,44,120,33,0,1
0.616888,3871,0,0,36,120,33,0,1
0.619895,3871,0,0,36,120,33,0,1
0.622900,3871,0,0,36,120,33,0,1
0.626030,3871,32818,50,44,120,33,0,1
0.630001,3871,32818,50,40,120,33,0,1
0.633907,3870,32818,50,32,120,33,0,1
0.636892,3870,32818,50,32,120,33,0,1
0.639928,3870,32818,50,32,120,33,0,1
0.642889,3869,32818,50,24,120,33,0,1
0.645905,3869,32868,100,32,119,33,0,1
0.648892,3869,32868,100,32,120,33,0,1
0.651888,3869,32868,100,28,119,33,0,1
0.654904,3868,32868,100,20,120,33,0,1
0.657905,3868,32868,100,20,119,33,0,1
0.660895,3868,32868,100,20,119,33,0,1
0.663908,3868,32868,100,20,120,33,0,1
0.666890,3868,32818,50,28,120,33,0,1
0.670019,3868,32818,50,32,120,33,0,1
0.674029,3868,32818,50,32,120,33,0,1
0.677921,3867,32818,50,24,120,33,0,1
0.680923,3867,32818,50,24,119,33,0,1
0.683910,3867,32818,50,24,120,33,0,1
0.686885,3867,32818,50,32,120,33,0,1
0.689913,3867,32818,50,32,120,33,0,1
0.692915,3867,32818,50,32,120,33,0,1
0.695907,3867,32818,50,32,120,33,0,1
0.698959,3867,32818,50,32,120,33,0,1
0.701893,3867,32818,50,32,120,33,0,1
0.704923,3867,0,0,32,119,33,0,1
0.708042,3866,0,0,32,120,33,0,1
0.712016,3866,0,0,32,120,33,0,1
0.715913,3866,0,0,32,120,33,0,1
0.718913,3866,0,0,32,120,33,0,1
0.721983,3866,0,0,32,120,33,0,1
0.724989,3866,32818,50,40,120,33,0,1
0.727999,3866,32818,50,40,120,33,0,1
0.730951,3866,32818,50,44,120,33,0,1
0.733915,3865,32818,50,36,120,33,0,1
0.736891,3865,32818,50,36,120,33,0,1
0.739908,3865,32818,50,36,120,33,0,1
0.742999,3865,32818,50,36,120,33,0,1
0.746041,3865,32818,50,44,120,33,0,1
0.749905,3864,32818,50,28,120,33,0,1
0.752905,3864,32818,50,28,120,33,0,1
0.755934,3864,32818,50,28,120,33,0,1
0.758960,3864,32818,50,28,119,33,0,1
0.761916,3864,32818,50,28,119,33,0,1
0.764898,3863,32818,50,28,120,33,0,1
0.767890,3863,32818,50,28,119,33,0,1
0.770892,3863,32818,50,32,120,33,0,1
0.774026,3863,32818,50,32,120,33,0,1
0.776901,3863,32818,50,32,119,33,0,1
0.779944,3863,32818,50,32,120,33,0,1
0.782898,3862,32818,50,24,119,33,0,1
