t_s,pos,speed_raw,speed_mag,speed,load,voltage,temp,status,moving
1.128767,3957,32918,150,-150,56,120,36,0,1
1.131758,3957,32918,150,-150,56,120,37,0,1
1.134774,3956,32918,150,-150,56,119,37,0,1
1.137926,3955,32918,150,-150,48,119,37,0,1
1.141768,3955,32918,150,-150,56,120,36,0,1
1.144824,3955,32918,150,-150,56,119,37,0,1
1.147759,3955,32868,100,-100,56,120,37,0,1
1.150764,3954,32868,100,-100,56,120,36,0,1
1.153833,3954,32868,100,-100,56,120,37,0,1
1.156789,3954,32868,100,-100,64,120,36,0,1
1.159762,3953,32868,100,-100,56,120,37,0,1
1.162770,3953,32868,100,-100,56,119,37,0,1
1.165780,3952,32868,100,-100,56,120,36,0,1
1.168906,3952,32918,150,-150,56,120,37,0,1
1.172905,3951,32918,150,-150,56,120,36,0,1
1.176830,3951,32918,150,-150,56,120,37,0,1
1.179761,3950,32918,150,-150,56,120,37,0,1
1.182760,3950,32918,150,-150,56,120,36,0,1
1.185961,3949,32918,150,-150,56,120,37,0,1
1.189782,3949,32918,150,-150,56,120,36,0,1
1.192766,3949,32918,150,-150,56,119,36,0,1
1.195777,3948,32918,150,-150,56,120,37,0,1
1.198770,3948,32918,150,-150,56,119,36,0,1
1.201911,3947,32918,150,-150,56,120,37,0,1
1.205852,3947,32918,150,-150,56,120,37,0,1
1.208772,3947,32868,100,-100,64,120,37,0,1
1.211791,3946,32868,100,-100,56,119,36,0,1
1.214796,3946,32868,100,-100,56,120,37,0,1
1.217764,3945,32868,100,-100,56,120,36,0,1
1.220786,3945,32868,100,-100,56,119,36,0,1
1.223788,3945,32868,100,-100,64,120,36,0,1
1.226767,3944,32868,100,-100,56,120,37,0,1
1.229776,3944,32918,150,-150,56,119,36,0,1
1.232950,3943,32918,150,-150,56,119,37,0,1
1.236009,3943,32918,150,-150,56,120,36,0,1
1.239798,3942,32918,150,-150,56,119,36,0,1
1.242795,3942,32918,150,-150,56,120,37,0,1
1.245817,3941,32918,150,-150,48,119,37,0,1
1.248782,3941,32918,150,-150,56,120,36,0,1
1.251763,3941,32918,150,-150,56,120,37,0,1
1.254815,3940,32918,150,-150,56,119,36,0,1
1.257786,3940,32918,150,-150,56,119,37,0,1
1.260794,3940,32918,150,-150,56,119,36,0,1
1.263994,3939,32918,150,-150,56,119,37,0,1
1.267775,3939,32868,100,-100,56,119,36,0,1
1.270799,3938,32868,100,-100,56,119,37,0,1
1.273793,3938,32868,100,-100,56,120,37,0,1
1.276790,3937,32868,100,-100,56,119,36,0,1
1.279781,3937,32868,100,-100,56,120,36,0,1
1.282767,3936,32868,100,-100,48,119,37,0,1
1.285794,3936,32868,100,-100,56,120,37,0,1
1.288796,3935,32918,150,-150,48,120,36,0,1
1.291783,3935,32918,150,-150,56,120,37,0,1
1.294985,3935,32918,150,-150,56,120,36,0,1
1.298835,3935,32918,150,-150,64,120,36,0,1
1.301770,3934,32918,150,-150,56,120,37,0,1
1.304823,3934,32918,150,-150,56,120,37,0,1
1.307768,3933,32918,150,-150,56,120,36,0,1
1.310806,3933,32918,150,-150,56,120,37,0,1
1.313794,3932,32918,150,-150,52,120,37,0,1
1.316786,3932,32918,150,-150,52,119,36,0,1
1.319785,3932,32918,150,-150,52,120,36,0,1
1.322782,3931,32918,150,-150,52,119,37,0,1
1.329884,3930,32868,100,-100,52,119,36,0,1
1.332804,3930,32868,100,-100,60,120,36,0,1
1.335802,3930,32868,100,-100,68,119,37,0,1
1.338810,3929,32868,100,-100,60,120,37,0,1
1.341783,3929,32868,100,-100,60,120,37,0,1
1.344798,3928,32868,100,-100,60,120,37,0,1
1.347769,3928,32918,150,-150,60,120,37,0,1
1.350786,3927,32918,150,-150,60,119,37,0,1
1.353811,3927,32918,150,-150,56,119,36,0,1
1.356948,3926,32918,150,-150,48,120,37,0,1
1.360882,3926,32918,150,-150,56,120,37,0,1
1.363803,3926,32918,150,-150,56,119,36,0,1
1.366773,3926,32868,100,-100,64,120,37,0,1
1.369773,3925,32868,100,-100,56,119,37,0,1
1.372810,3925,32868,100,-100,56,119,37,0,1
1.375818,3924,32868,100,-100,56,120,37,0,1
1.378774,3924,32868,100,-100,56,120,37,0,1
1.381771,3924,32868,100,-100,64,120,36,0,1
1.384789,3923,32868,100,-100,56,120,36,0,1
1.387931,3922,32918,150,-150,56,120,36,0,1
1.391852,3922,32918,150,-150,56,119,37,0,1
1.394842,3922,32918,150,-150,56,119,37,0,1
1.397777,3921,32918,150,-150,56,119,36,0,1
1.400773,3921,32918,150,-150,56,119,37,0,1
1.403831,3920,32918,150,-150,56,119,37,0,1
1.406789,3920,32918,150,-150,56,119,37,0,1
1.409776,3920,32918,150,-150,56,119,36,0,1
1.412774,3919,32918,150,-150,56,120,37,0,1
1.415787,3919,32918,150,-150,56,119,36,0,1
1.418933,3918,32918,150,-150,56,120,37,0,1
1.422842,3918,32918,150,-150,56,120,36,0,1
1.425828,3917,32918,150,-150,56,119,36,0,1
1.428776,3917,32918,150,-150,56,120,36,0,1
1.431772,3916,32918,150,-150,48,120,37,0,1
1.434795,3916,32918,150,-150,52,120,36,0,1
1.437801,3916,32918,150,-150,52,120,37,0,1
1.440779,3915,32918,150,-150,52,120,37,0,1
1.443799,3915,32918,150,-150,52,119,36,0,1
1.446774,3915,32868,100,-100,52,120,37,0,1
1.449813,3914,32868,100,-100,52,120,36,0,1
1.452880,3914,32868,100,-100,60,119,37,0,1
1.455859,3913,32868,100,-100,60,120,36,0,1
1.458805,3913,32868,100,-100,60,120,36,0,1
1.461796,3913,32868,100,-100,60,119,37,0,1
1.464812,3913,32868,100,-100,68,120,37,0,1
1.467774,3912,32918,150,-150,60,119,37,0,1
1.470801,3912,32918,150,-150,68,119,37,0,1
1.473802,3911,32918,150,-150,56,120,37,0,1
1.476793,3911,32918,150,-150,56,120,37,0,1
1.479776,3910,32918,150,-150,56,120,37,0,1
1.482777,3910,32918,150,-150,56,120,37,0,1
1.485793,3909,32918,150,-150,48,119,37,0,1
1.488800,3909,32918,150,-150,56,119,37,0,1
1.491898,3908,32918,150,-150,48,120,37,0,1
1.494873,3908,32918,150,-150,52,120,37,0,1
1.497783,3908,32918,150,-150,52,120,37,0,1
1.500779,3907,32918,150,-150,44,119,37,0,1
1.503822,3907,32918,150,-150,52,119,37,0,1
1.506799,3906,32918,150,-150,44,119,37,0,1
1.509783,3906,32918,150,-150,52,119,36,0,1
1.512778,3906,32918,150,-150,60,119,37,0,1
1.515796,3905,32918,150,-150,52,120,36,0,1
1.518778,3905,32918,150,-150,60,120,37,0,1
1.521872,3905,32918,150,-150,60,120,36,0,1
1.524926,3905,32918,150,-150,68,120,36,0,1
1.527799,3904,32868,100,-100,60,119,37,0,1
1.530781,3904,32868,100,-100,60,119,37,0,1
1.533800,3903,32868,100,-100,56,120,36,0,1
1.536793,3903,32868,100,-100,56,119,37,0,1
1.539796,3902,32868,100,-100,56,119,36,0,1
1.542791,3902,32868,100,-100,56,120,37,0,1
1.545800,3902,32868,100,-100,56,120,36,0,1
1.548780,3901,32918,150,-150,56,120,36,0,1
1.551807,3901,32918,150,-150,56,119,37,0,1
1.555017,3900,32918,150,-150,52,119,36,0,1
1.558822,3900,32918,150,-150,52,120,36,0,1
1.561798,3899,32918,150,-150,52,119,37,0,1
1.564808,3899,32918,150,-150,52,120,37,0,1
1.567930,3898,32868,100,-100,52,120,37,0,1
1.571801,3898,32868,100,-100,52,120,36,0,1
1.574814,3898,32868,100,-100,60,119,37,0,1
1.577787,3897,32868,100,-100,60,119,36,0,1
1.580783,3897,32868,100,-100,60,120,36,0,1
1.583840,3896,32868,100,-100,60,119,36,0,1
1.586931,3896,32918,150,-150,60,120,37,0,1
1.590796,3896,32918,150,-150,60,120,36,0,1
1.593836,3895,32918,150,-150,56,119,37,0,1
1.596785,3895,32918,150,-150,56,119,37,0,1
1.599795,3894,32918,150,-150,56,120,36,0,1
1.602783,3894,32918,150,-150,56,119,37,0,1
1.605829,3893,32918,150,-150,56,120,37,0,1
1.608789,3893,32918,150,-150,56,119,37,0,1
1.611783,3892,32918,150,-150,44,119,37,0,1
1.614845,3892,32918,150,-150,52,119,36,0,1
1.617894,3892,32918,150,-150,52,119,37,0,1
1.620812,3891,32918,150,-150,52,120,37,0,1
1.623819,3891,32918,150,-150,52,120,37,0,1
1.626817,3891,32868,100,-100,52,120,37,0,1
1.629787,3890,32868,100,-100,52,119,36,0,1
1.632799,3890,32868,100,-100,60,119,36,0,1
1.635803,3890,32868,100,-100,68,119,37,0,1
1.638811,3889,32868,100,-100,60,120,36,0,1
1.641791,3889,32868,100,-100,60,120,36,0,1
1.644808,3888,32868,100,-100,60,120,36,0,1
1.647902,3888,32918,150,-150,60,119,37,0,1
1.650792,3887,32918,150,-150,60,119,36,0,1
1.653852,3887,32918,150,-150,56,120,37,0,1
1.656796,3886,32918,150,-150,48,120,36,0,1
1.659807,3886,32918,150,-150,56,120,36,0,1
1.662806,3886,32918,150,-150,56,120,37,0,1
1.665809,3885,32918,150,-150,56,120,36,0,1
1.668788,3885,32918,150,-150,56,120,37,0,1
1.671815,3884,32918,150,-150,44,120,37,0,1
1.674817,3884,32918,150,-150,52,119,36,0,1
1.677921,3884,32918,150,-150,52,120,37,0,1
1.681862,3883,32918,150,-150,52,119,36,0,1
1.684824,3883,32918,150,-150,52,120,37,0,1
1.687813,3883,32868,100,-100,52,120,37,0,1
