t_s,pos,speed_raw,speed_mag,speed,load,voltage,temp,status,moving
0.674892,4020,32918,150,-150,64,119,37,0,1
0.677775,4019,32918,150,-150,56,119,37,0,1
0.680756,4019,32918,150,-150,56,119,37,0,1
0.683785,4018,32918,150,-150,56,119,37,0,1
0.686771,4018,32918,150,-150,56,120,37,0,1
0.689777,4018,32868,100,-100,64,119,36,0,1
0.692770,4017,32868,100,-100,56,119,37,0,1
0.695797,4017,32868,100,-100,56,120,36,0,1
0.698758,4016,32868,100,-100,56,120,37,0,1
0.701811,4016,32868,100,-100,56,120,37,0,1
0.704964,4015,32868,100,-100,56,120,36,0,1
0.708802,4015,32918,150,-150,56,120,37,0,1
0.711761,4014,32918,150,-150,48,120,36,0,1
0.714779,4014,32918,150,-150,56,120,37,0,1
0.717786,4014,32918,150,-150,56,120,37,0,1
0.720774,4014,32918,150,-150,64,119,37,0,1
0.723801,4013,32918,150,-150,56,120,37,0,1
0.726758,4013,32918,150,-150,56,120,37,0,1
0.729757,4012,32868,100,-100,56,119,37,0,1
0.732759,4012,32868,100,-100,56,120,36,0,1
0.735987,4011,32868,100,-100,56,120,37,0,1
0.739824,4011,32868,100,-100,56,120,36,0,1
0.742788,4010,32868,100,-100,56,120,37,0,1
0.745798,4010,32868,100,-100,56,120,36,0,1
0.748772,4009,32918,150,-150,48,120,37,0,1
0.751794,4009,32918,150,-150,56,120,37,0,1
0.754813,4009,32918,150,-150,56,120,37,0,1
0.757774,4008,32918,150,-150,56,120,36,0,1
0.760779,4008,32918,150,-150,56,120,37,0,1
0.763784,4008,32918,150,-150,56,120,37,0,1
0.766925,4007,32918,150,-150,56,119,37,0,1
0.770014,4007,32918,150,-150,56,119,36,0,1
0.773850,4006,32918,150,-150,56,120,37,0,1
0.776771,4006,32918,150,-150,56,120,36,0,1
0.779790,4005,32918,150,-150,48,119,36,0,1
0.782783,4005,32918,150,-150,56,119,37,0,1
0.785805,4005,32918,150,-150,56,119,37,0,1
0.788781,4004,32918,150,-150,56,120,37,0,1
0.791786,4004,32918,150,-150,56,120,37,0,1
0.794799,4004,32918,150,-150,56,120,36,0,1
0.797920,4003,32918,150,-150,56,120,37,0,1
0.801818,4003,32918,150,-150,56,119,37,0,1
0.804799,4003,32918,150,-150,64,119,37,0,1
0.807809,4002,32868,100,-100,56,119,36,0,1
0.810764,4002,32868,100,-100,64,120,36,0,1
0.813808,4001,32868,100,-100,56,120,37,0,1
0.816764,4001,32868,100,-100,56,119,36,0,1
0.819768,4000,32868,100,-100,56,120,37,0,1
0.822782,4000,32868,100,-100,56,120,37,0,1
0.825787,3999,32868,100,-100,56,119,37,0,1
0.828905,3999,32918,150,-150,56,119,37,0,1
0.832867,3998,32918,150,-150,56,119,37,0,1
0.835811,3998,32918,150,-150,56,120,36,0,1
0.838764,3998,32918,150,-150,56,120,37,0,1
0.841785,3997,32918,150,-150,56,120,37,0,1
0.844810,3997,32918,150,-150,56,120,37,0,1
0.847765,3997,32868,100,-100,64,120,37,0,1
0.850773,3996,32868,100,-100,56,120,37,0,1
0.853783,3996,32868,100,-100,56,119,36,0,1
0.856772,3996,32868,100,-100,64,119,37,0,1
0.859935,3995,32868,100,-100,56,119,36,0,1
0.863830,3994,32868,100,-100,56,120,36,0,1
0.866818,3994,32868,100,-100,56,120,37,0,1
0.869774,3994,32918,150,-150,56,120,36,0,1
0.872777,3993,32918,150,-150,56,120,37,0,1
0.875812,3993,32918,150,-150,56,120,37,0,1
0.878766,3992,32918,150,-150,56,119,36,0,1
0.881767,3992,32918,150,-150,56,120,36,0,1
0.884801,3991,32918,150,-150,48,120,37,0,1
0.887773,3991,32918,150,-150,56,119,36,0,1
0.890868,3991,32918,150,-150,56,120,37,0,1
0.893966,3991,32918,150,-150,68,120,37,0,1
0.897799,3990,32918,150,-150,60,119,37,0,1
0.900783,3989,32918,150,-150,60,119,36,0,1
0.903798,3989,32918,150,-150,60,120,36,0,1
0.906794,3989,32918,150,-150,60,120,37,0,1
0.909768,3988,32868,100,-100,60,120,36,0,1
0.912769,3988,32868,100,-100,60,120,37,0,1
0.915804,3987,32868,100,-100,52,120,37,0,1
0.918786,3987,32868,100,-100,52,119,37,0,1
0.921844,3987,32868,100,-100,52,120,36,0,1
0.925004,3986,32868,100,-100,52,119,37,0,1
0.928835,3986,32918,150,-150,52,120,37,0,1
0.931775,3985,32918,150,-150,52,120,37,0,1
0.934826,3985,32918,150,-150,56,120,36,0,1
0.937781,3984,32918,150,-150,48,120,37,0,1
0.940774,3984,32918,150,-150,56,120,37,0,1
0.943790,3984,32918,150,-150,56,119,37,0,1
0.946769,3983,32918,150,-150,56,119,37,0,1
0.949769,3983,32918,150,-150,56,119,36,0,1
0.952829,3983,32918,150,-150,56,119,37,0,1
0.956071,3982,32918,150,-150,60,120,37,0,1
0.959792,3982,32918,150,-150,60,120,37,0,1
0.962786,3981,32918,150,-150,60,119,36,0,1
0.965855,3981,32918,150,-150,60,120,37,0,1
0.968787,3980,32918,150,-150,60,120,37,0,1
0.971787,3980,32918,150,-150,60,119,37,0,1
0.974810,3979,32918,150,-150,44,120,37,0,1
0.977782,3979,32918,150,-150,52,120,37,0,1
0.980774,3979,32918,150,-150,52,120,37,0,1
0.983795,3978,32918,150,-150,52,120,37,0,1
0.986919,3978,32868,100,-100,52,120,37,0,1
0.990808,3977,32868,100,-100,52,120,36,0,1
0.993810,3977,32868,100,-100,56,120,37,0,1
0.996785,3976,32868,100,-100,48,120,36,0,1
0.999784,3976,32868,100,-100,56,120,36,0,1
1.002772,3976,32868,100,-100,56,119,37,0,1
1.005818,3975,32868,100,-100,56,120,36,0,1
1.008775,3975,32918,150,-150,56,120,37,0,1
1.011772,3975,32918,150,-150,56,119,36,0,1
1.014788,3974,32918,150,-150,56,120,37,0,1
1.017922,3974,32918,150,-150,56,119,36,0,1
1.021782,3973,32918,150,-150,56,120,37,0,1
1.024836,3973,32918,150,-150,56,120,37,0,1
1.027776,3973,32868,100,-100,64,120,36,0,1
1.030788,3972,32868,100,-100,56,119,36,0,1
1.033792,3972,32868,100,-100,56,119,37,0,1
1.036790,3971,32868,100,-100,56,119,36,0,1
1.039790,3971,32868,100,-100,56,120,36,0,1
1.042775,3971,32868,100,-100,64,120,37,0,1
1.045797,3970,32868,100,-100,56,120,37,0,1
1.048776,3970,32918,150,-150,56,120,37,0,1
1.052012,3969,32918,150,-150,56,120,37,0,1
1.056188,3969,32918,150,-150,56,120,37,0,1
1.059800,3968,32918,150,-150,56,119,37,0,1
1.062785,3968,32918,150,-150,56,119,36,0,1
1.065801,3968,32918,150,-150,64,119,37,0,1
1.068811,3967,32918,150,-150,56,120,36,0,1
1.071805,3967,32918,150,-150,56,120,36,0,1
1.074810,3966,32918,150,-150,56,120,37,0,1
1.077791,3966,32918,150,-150,56,120,37,0,1
1.080778,3965,32918,150,-150,56,120,36,0,1
1.083817,3965,32918,150,-150,56,119,37,0,1
1.086783,3965,32868,100,-100,56,119,37,0,1
1.089946,3964,32868,100,-100,56,120,37,0,1
1.093809,3964,32868,100,-100,56,119,37,0,1
1.096820,3963,32868,100,-100,56,120,37,0,1
1.099777,3963,32868,100,-100,56,120,37,0,1
1.102803,3962,32868,100,-100,48,120,36,0,1
1.105823,3962,32868,100,-100,56,119,37,0,1
1.108811,3962,32918,150,-150,56,120,36,0,1
1.111802,3962,32918,150,-150,64,120,37,0,1
1.114815,3961,32918,150,-150,56,120,37,0,1
1.117825,3961,32918,150,-150,56,119,37,0,1
1.120937,3960,32918,150,-150,56,120,37,0,1
1.124897,3960,32918,150,-150,56,120,37,0,1
1.127801,3959,32918,150,-150,56,120,36,0,1
1.130779,3959,32918,150,-150,56,119,37,0,1
1.133798,3958,32918,150,-150,56,119,37,0,1
1.136816,3958,32918,150,-150,56,120,37,0,1
1.139796,3958,32918,150,-150,56,120,37,0,1
1.142781,3957,32918,150,-150,56,119,37,0,1
1.145801,3957,32918,150,-150,56,120,36,0,1
1.148782,3957,32868,100,-100,64,120,37,0,1
1.151965,3956,32868,100,-100,56,120,36,0,1
1.159805,3955,32868,100,-100,56,119,37,0,1
1.162805,3955,32868,100,-100,56,120,36,0,1
1.165836,3954,32868,100,-100,56,120,37,0,1
1.168785,3954,32918,150,-150,56,119,37,0,1
1.171799,3953,32918,150,-150,56,120,37,0,1
1.174803,3953,32918,150,-150,56,119,37,0,1
1.177792,3953,32918,150,-150,56,120,37,0,1
1.180784,3952,32918,150,-150,56,120,36,0,1
1.184014,3952,32918,150,-150,56,119,37,0,1
1.187800,3951,32918,150,-150,56,120,36,0,1
1.190806,3951,32918,150,-150,56,120,37,0,1
1.193812,3950,32918,150,-150,56,119,36,0,1
1.196793,3950,32918,150,-150,56,119,36,0,1
1.199794,3950,32918,150,-150,56,119,37,0,1
1.202801,3949,32918,150,-150,56,119,37,0,1
1.205824,3949,32918,150,-150,56,120,37,0,1
1.208788,3948,32918,150,-150,56,120,36,0,1
1.211784,3948,32918,150,-150,56,120,37,0,1
1.215018,3948,32918,150,-150,56,119,37,0,1
1.218818,3947,32918,150,-150,56,119,37,0,1
1.221787,3947,32918,150,-150,56,120,36,0,1
1.224853,3947,32918,150,-150,64,120,36,0,1
1.227786,3946,32868,100,-100,56,119,37,0,1
1.230796,3946,32868,100,-100,56,119,36,0,1
1.233812,3945,32868,100,-100,56,120,37,0,1
1.236806,3945,32868,100,-100,56,119,36,0,1
1.239802,3944,32868,100,-100,56,119,36,0,1
1.242791,3944,32868,100,-100,56,119,36,0,1
1.246027,3944,32868,100,-100,64,120,37,0,1
1.249825,3943,32868,100,-100,56,120,37,0,1
1.252809,3943,32868,100,-100,56,119,36,0,1
1.255825,3942,32868,100,-100,56,120,36,0,1
1.258807,3942,32868,100,-100,56,120,37,0,1
1.261805,3941,32868,100,-100,56,119,37,0,1
1.264840,3941,32868,100,-100,56,119,37,0,1
1.267802,3941,32918,150,-150,56,120,37,0,1
1.270790,3940,32918,150,-150,56,119,37,0,1
1.273819,3940,32918,150,-150,56,120,37,0,1
1.276945,3940,32918,150,-150,64,120,37,0,1
1.280827,3939,32918,150,-150,56,119,36,0,1
1.283856,3938,32918,150,-150,56,119,36,0,1
1.286791,3938,32918,150,-150,56,120,36,0,1
1.289794,3938,32918,150,-150,56,120,37,0,1
1.292827,3937,32918,150,-150,56,119,37,0,1
1.295860,3937,32918,150,-150,56,120,36,0,1
1.298804,3936,32918,150,-150,56,120,37,0,1
1.301802,3936,32918,150,-150,56,119,37,0,1
1.304840,3936,32918,150,-150,56,119,36,0,1
1.307887,3935,32868,100,-100,56,120,36,0,1
1.310910,3935,32868,100,-100,56,120,37,0,1
1.313826,3935,32868,100,-100,64,120,37,0,1
1.316792,3934,32868,100,-100,56,120,37,0,1
1.319804,3934,32868,100,-100,56,120,36,0,1
1.322816,3933,32868,100,-100,56,119,36,0,1
1.325838,3933,32918,150,-150,56,119,37,0,1
1.328816,3932,32918,150,-150,56,119,37,0,1
1.331793,3932,32918,150,-150,56,119,37,0,1
1.334833,3932,32918,150,-150,56,119,37,0,1
1.337809,3931,32918,150,-150,56,120,36,0,1
1.340927,3931,32918,150,-150,56,120,37,0,1
1.344928,3930,32918,150,-150,56,120,36,0,1
1.347793,3930,32918,150,-150,56,120,36,0,1
1.350804,3929,32918,150,-150,56,120,37,0,1
1.353829,3929,32918,150,-150,56,120,37,0,1
1.356793,3929,32918,150,-150,56,119,36,0,1
1.359803,3928,32918,150,-150,56,119,37,0,1
1.362801,3928,32918,150,-150,56,119,37,0,1
1.365812,3927,32918,150,-150,56,120,37,0,1
1.368805,3927,32918,150,-150,56,120,36,0,1
1.371969,3926,32918,150,-150,52,119,36,0,1
1.375986,3926,32918,150,-150,52,120,36,0,1
1.379808,3926,32918,150,-150,52,119,36,0,1
1.382796,3925,32918,150,-150,52,120,37,0,1
1.385846,3925,32868,100,-100,52,120,37,0,1
1.388812,3925,32868,100,-100,60,120,36,0,1
1.391810,3924,32868,100,-100,60,120,37,0,1
1.394813,3924,32868,100,-100,60,119,37,0,1
1.397818,3924,32868,100,-100,68,120,37,0,1
1.400848,3923,32868,100,-100,60,120,37,0,1
1.404011,3922,32868,100,-100,60,119,36,0,1
1.407828,3922,32918,150,-150,60,120,37,0,1
1.410798,3922,32918,150,-150,68,120,36,0,1
1.413817,3921,32918,150,-150,56,120,37,0,1
1.416812,3921,32918,150,-150,56,120,36,0,1
1.419807,3920,32918,150,-150,56,120,37,0,1
1.422816,3920,32918,150,-150,56,120,36,0,1
1.425821,3920,32868,100,-100,64,120,36,0,1
1.428798,3919,32868,100,-100,56,119,36,0,1
1.431885,3919,32868,100,-100,56,120,36,0,1
1.435009,3918,32868,100,-100,56,120,36,0,1
1.438810,3918,32868,100,-100,56,120,36,0,1
1.441833,3917,32868,100,-100,56,119,37,0,1
1.444826,3917,32868,100,-100,56,120,37,0,1
1.447813,3916,32918,150,-150,48,119,36,0,1
1.450803,3916,32918,150,-150,56,120,37,0,1
1.453822,3916,32918,150,-150,56,119,37,0,1
1.456816,3915,32918,150,-150,56,119,37,0,1
1.459805,3915,32918,150,-150,56,120,36,0,1
1.462810,3915,32918,150,-150,56,120,36,0,1
1.466017,3914,32918,150,-150,56,119,37,0,1
1.469814,3914,32918,150,-150,56,119,37,0,1
1.472822,3913,32918,150,-150,56,120,37,0,1
1.475858,3913,32918,150,-150,56,119,37,0,1
1.478806,3912,32918,150,-150,56,119,36,0,1
1.481813,3912,32918,150,-150,56,120,37,0,1
1.484829,3912,32918,150,-150,56,119,37,0,1
1.487799,3911,32868,100,-100,56,120,37,0,1
1.490815,3911,32868,100,-100,56,119,37,0,1
1.493823,3910,32868,100,-100,56,120,37,0,1
1.496944,3910,32868,100,-100,56,120,37,0,1
1.500091,3909,32868,100,-100,56,120,37,0,1
1.503848,3909,32868,100,-100,56,120,37,0,1
1.506813,3909,32918,150,-150,56,119,37,0,1
1.509824,3908,32918,150,-150,56,120,37,0,1
1.512819,3908,32918,150,-150,56,120,37,0,1
1.515843,3908,32918,150,-150,56,120,36,0,1
1.518813,3907,32918,150,-150,56,120,37,0,1
1.521818,3907,32918,150,-150,56,119,37,0,1
1.524822,3906,32918,150,-150,56,120,36,0,1
1.527923,3906,32918,150,-150,56,119,37,0,1
1.530880,3905,32918,150,-150,48,120,37,0,1
1.533840,3905,32918,150,-150,56,120,37,0,1
1.536809,3905,32918,150,-150,56,120,37,0,1
1.539824,3904,32918,150,-150,56,119,36,0,1
1.542828,3904,32918,150,-150,56,119,36,0,1
1.545825,3904,32868,100,-100,56,120,37,0,1
1.548810,3903,32868,100,-100,56,120,37,0,1
1.551813,3903,32868,100,-100,56,120,37,0,1
1.554846,3902,32868,100,-100,56,119,37,0,1
1.557882,3902,32868,100,-100,56,120,37,0,1
1.560961,3901,32868,100,-100,56,119,36,0,1
1.564952,3901,32918,150,-150,56,120,37,0,1
1.571370,3900,32918,150,-150,56,120,37,0,1
1.574121,3899,32918,150,-150,48,120,36,0,1
1.577916,3899,32918,150,-150,56,120,36,0,1
1.580831,3899,32918,150,-150,56,120,37,0,1
1.583882,3898,32918,150,-150,56,120,36,0,1
1.586820,3898,32918,150,-150,56,119,36,0,1
1.589846,3898,32918,150,-150,56,120,37,0,1
1.592893,3897,32918,150,-150,60,119,36,0,1
1.596018,3897,32918,150,-150,60,120,37,0,1
1.599833,3896,32918,150,-150,60,120,37,0,1
1.602827,3896,32918,150,-150,60,120,36,0,1
1.605846,3895,32918,150,-150,60,120,37,0,1
1.608828,3895,32918,150,-150,60,120,37,0,1
1.611808,3894,32918,150,-150,44,120,36,0,1
1.614826,3894,32918,150,-150,52,120,37,0,1
1.617853,3894,32918,150,-150,52,120,37,0,1
1.620816,3893,32918,150,-150,52,119,36,0,1
1.623932,3893,32918,150,-150,52,119,36,0,1
1.626925,3892,32918,150,-150,44,119,37,0,1
1.629818,3892,32918,150,-150,52,119,36,0,1
1.632809,3892,32918,150,-150,56,120,37,0,1
1.635874,3892,32918,150,-150,64,120,36,0,1
1.638823,3891,32918,150,-150,56,119,37,0,1
1.641820,3891,32918,150,-150,56,120,37,0,1
1.644832,3890,32868,100,-100,56,120,37,0,1
1.647810,3890,32868,100,-100,56,120,37,0,1
1.650842,3889,32868,100,-100,56,120,37,0,1
1.653836,3889,32868,100,-100,56,119,37,0,1
1.656977,3889,32868,100,-100,56,120,37,0,1
1.660897,3888,32868,100,-100,56,120,37,0,1
1.663879,3888,32868,100,-100,56,120,37,0,1
1.666831,3887,32918,150,-150,56,120,37,0,1
1.669825,3887,32918,150,-150,56,120,37,0,1
1.672824,3887,32918,150,-150,56,120,37,0,1
