t_s,goal,pos,speed_mag,speed_raw,moving,load,voltage,temp
5.775807390920818,3202,3186,200,200,1,1104,119,36
5.7858880289131775,3204,3188,200,200,1,1104,120,36
5.795979943941347,3206,3191,200,200,1,1104,119,36
5.80604237690568,3209,3192,200,200,1,1112,119,37
5.8161252560094,3211,3195,200,200,1,1104,120,38
5.82669737492688,3214,3197,250,250,1,1104,120,37
5.8367919200100005,3216,3200,250,250,1,1104,120,36
5.846888130996376,3219,3202,200,200,1,1104,120,36
5.877133099013008,3226,3209,250,250,1,1104,120,36
5.887212383910082,3229,3211,250,250,1,1116,120,36
5.897306761937216,3231,3213,250,250,1,1116,119,36
5.907387639977969,3234,3216,200,200,1,1112,119,36
5.9174688149942085,3237,3218,200,200,1,1112,119,36
5.927559784962796,3239,3221,250,250,1,1112,120,36
5.937645348953083,3242,3223,250,250,1,1112,120,36
5.947687281994149,3245,3226,250,250,1,1112,119,36
5.9577661419752985,3247,3228,250,250,1,1112,120,36
5.967853909009136,3250,3231,250,250,1,1116,120,36
6.028301880927756,3267,3246,250,250,1,1084,120,36
6.038413369911723,3270,3248,250,250,1,1068,120,36
6.048471210990101,3272,3249,200,200,1,1060,120,36
6.058550923014991,3275,3250,200,200,1,1068,120,36
6.068618281977251,3278,3251,100,100,1,1096,119,37
6.07869310490787,3281,3253,100,100,1,1104,119,37
6.088757038931362,3284,3255,150,150,1,1116,120,36
6.098822471918538,3287,3257,150,150,1,1132,119,37
6.1593061299063265,3305,3277,350,350,1,1104,120,37
6.1693700819741935,3308,3279,350,350,1,1104,120,36
6.1801541459281,3311,3282,250,250,1,1104,119,36
6.190229301922955,3314,3284,250,250,1,1120,119,36
6.200304845930077,3317,3286,200,200,1,1128,120,36
6.21037314995192,3320,3289,200,200,1,1144,119,36
6.220454602967948,3323,3292,300,300,1,1152,120,37
6.2309628509683535,3327,3295,300,300,1,1160,119,36
6.241340414970182,3330,3299,350,350,1,1160,119,37
6.2514314039144665,3333,3303,350,350,1,1148,120,36
6.261490281904116,3336,3307,350,350,1,1148,120,37
6.271558493957855,3339,3311,350,350,1,1140,120,36
6.281632297905162,3342,3314,400,400,1,1140,119,36
6.291711602010764,3345,3318,400,400,1,1144,120,36
6.301778591005132,3349,3322,350,350,1,1136,120,36
6.311849616933614,3352,3325,350,350,1,1132,120,37
6.321972124977037,3355,3329,350,350,1,1132,119,37
6.332038835971616,3358,3331,350,350,1,1144,119,37
6.342104880954139,3361,3335,300,300,1,1136,119,36
6.352175665902905,3365,3338,300,300,1,1148,119,36
6.362252044957131,3368,3342,300,300,1,1140,119,36
6.372316292952746,3371,3345,300,300,1,1132,120,37
6.382395040942356,3374,3348,350,350,1,1132,119,36
6.403149927966297,3381,3355,300,300,1,1136,120,36
6.413224824005738,3384,3358,300,300,1,1136,120,36
6.423288035904989,3388,3362,350,350,1,1136,120,36
6.433386265998706,3391,3365,350,350,1,1136,120,36
6.443461791961454,3394,3368,350,350,1,1136,120,36
6.453533262945712,3397,3371,350,350,1,1136,119,36
6.4636085669044405,3401,3375,300,300,1,1128,120,36
6.473792888922617,3404,3378,300,300,1,1136,119,36
6.4940726639470086,3411,3385,350,350,1,1128,120,36
6.504166504950263,3414,3388,300,300,1,1136,120,43
6.514247216982767,3417,3391,300,300,1,1136,120,36
6.524312964989804,3421,3394,350,350,1,1136,120,36
6.534388972911984,3424,3397,350,350,1,1132,120,36
6.544473554939032,3427,3401,300,300,1,1132,120,37
6.554554080939852,3431,3404,300,300,1,1140,119,43
6.564627384999767,3434,3407,300,300,1,1140,120,36
6.574871614924632,3437,3411,300,300,1,1140,119,36
6.635350642958656,3457,3430,350,350,1,1104,120,37
6.64543594699353,3460,3433,300,300,1,1088,119,36
6.655499083921313,3464,3435,300,300,1,1088,120,36
6.665563498972915,3467,3437,200,200,1,1100,120,36
