t_s,pos,speed,load,voltage,temp,status,moving
0.571144,3846,100,1072,120,33,0,1
0.574206,3846,100,1072,120,33,0,1
0.577707,3846,100,1080,120,33,0,1
0.581155,3847,100,1072,120,33,0,1
0.584232,3847,100,1072,120,33,0,1
0.587188,3848,100,1072,120,33,0,1
0.590156,3848,100,1072,120,33,0,1
0.593158,3849,100,1064,120,33,0,1
0.596140,3849,100,1064,119,33,0,1
0.599162,3849,100,1072,120,33,0,1
0.602164,3849,100,1072,120,33,0,1
0.605148,3850,100,1064,120,33,0,1
0.608160,3850,100,1072,119,33,0,1
0.611269,3850,100,1072,119,33,0,1
0.614208,3850,100,1072,120,33,0,1
0.617158,3851,100,1072,120,33,0,1
0.620192,3851,100,1072,120,33,0,1
0.623158,3851,100,1072,120,33,0,1
0.626176,3852,100,1064,120,33,0,1
0.629143,3852,100,1072,120,33,0,1
0.632157,3852,100,1072,120,33,0,1
0.635156,3853,100,1064,120,33,0,1
0.638145,3853,100,1072,120,33,0,1
0.641146,3853,100,1072,120,33,0,1
0.644147,3854,150,1064,120,33,0,1
0.647277,3854,150,1072,120,33,0,1
0.651236,3854,150,1072,120,33,0,1
0.654166,3855,150,1064,120,33,0,1
0.657166,3855,150,1072,120,33,0,1
0.660157,3855,150,1072,120,33,0,1
0.663144,3856,100,1064,120,33,0,1
0.666163,3856,100,1072,120,33,0,1
0.669159,3856,100,1072,120,33,0,1
0.672148,3857,100,1064,120,33,0,1
0.675150,3857,100,1064,120,33,0,1
0.678144,3857,100,1072,120,33,0,1
0.681244,3858,100,1064,120,33,0,1
0.684242,3858,100,1064,119,33,0,1
0.687290,3858,100,1072,120,33,0,1
0.691280,3858,100,1072,120,33,0,1
0.695275,3859,100,1072,120,33,0,1
0.699192,3859,100,1072,119,33,0,1
0.702158,3860,100,1064,120,33,0,1
0.705150,3860,100,1064,120,33,0,1
0.708158,3860,100,1072,119,33,0,1
0.711152,3860,100,1072,120,33,0,1
0.714148,3861,100,1064,120,33,0,1
0.717440,3861,100,1072,120,33,0,1
0.721309,3862,100,1064,120,33,0,1
0.725280,3862,100,1072,120,33,0,1
0.729195,3862,100,1072,120,33,0,1
0.732173,3863,100,1064,119,33,0,1
0.735195,3863,100,1064,119,33,0,1
0.738151,3863,100,1072,120,33,0,1
0.741154,3863,100,1072,120,33,0,1
0.744157,3864,100,1064,120,33,0,1
0.747175,3864,100,1072,120,33,0,1
0.750156,3864,100,1072,120,33,0,1
0.753166,3864,100,1072,120,33,0,1
0.756305,3865,100,1072,120,33,0,1
0.760234,3865,100,1072,120,33,0,1
0.763182,3866,100,1064,120,33,0,1
0.766209,3866,100,1072,120,33,0,1
0.769180,3866,100,1072,120,33,0,1
0.772152,3867,100,1064,120,33,0,1
0.775154,3867,100,1064,120,33,0,1
0.778153,3867,100,1072,120,33,0,1
0.781151,3868,100,1064,120,33,0,1
0.784175,3868,100,1064,119,33,0,1
0.787165,3868,100,1072,120,33,0,1
0.790278,3869,100,1064,120,33,0,1
0.794242,3869,100,1064,120,33,0,1
0.797160,3869,100,1072,119,33,0,1
0.800174,3870,100,1064,120,33,0,1
0.803231,3870,100,1064,120,33,0,1
0.806157,3870,100,1072,119,33,0,1
0.809167,3870,100,1072,120,33,0,1
0.812157,3870,100,1072,120,33,0,1
0.815156,3871,100,1064,120,33,0,1
0.818172,3871,100,1072,120,33,0,1
0.821157,3871,100,1072,120,33,0,1
0.824159,3872,50,1064,120,33,0,1
0.827303,3872,50,1072,120,33,0,1
0.831215,3872,50,1072,120,33,0,1
0.834306,3873,50,1064,120,33,0,1
0.838175,3873,50,1072,120,33,0,1
0.841160,3873,50,1072,120,33,0,1
0.844156,3874,150,1064,120,33,0,1
0.847166,3874,150,1072,120,33,0,1
0.850174,3875,150,1060,120,33,0,1
0.853171,3875,150,1060,119,33,0,1
0.856161,3875,150,1068,120,33,0,1
0.859156,3875,150,1068,120,33,0,1
0.862303,3876,100,1060,120,33,0,1
0.866213,3876,100,1068,119,33,0,1
0.869314,3876,100,1076,119,33,0,1
0.873185,3876,100,1076,119,33,0,1
0.876160,3877,100,1076,119,33,0,1
0.879154,3877,100,1076,120,33,0,1
0.882172,3877,50,1076,120,33,0,1
0.885175,3878,50,1068,119,33,0,1
0.888181,3878,50,1072,120,33,0,1
0.891163,3878,50,1072,119,33,0,1
0.894157,3879,50,1064,120,33,0,1
0.897288,3879,50,1072,120,33,0,1
0.901259,3880,50,1064,120,33,0,1
0.904250,3880,150,1064,120,33,0,1
0.907281,3881,150,1064,120,33,0,1
0.910290,3881,150,1060,120,33,0,1
0.914255,3881,150,1060,120,33,0,1
0.917221,3882,150,1060,119,33,0,1
0.920176,3882,150,1060,119,33,0,1
0.923165,3882,100,1060,120,33,0,1
0.926179,3882,100,1068,119,33,0,1
0.929174,3883,100,1068,119,33,0,1
0.932232,3883,100,1068,120,33,0,1
0.935272,3883,100,1076,119,33,0,1
0.938219,3883,100,1076,120,33,0,1
0.941187,3883,100,1076,119,33,0,1
0.944174,3884,50,1068,119,33,0,1
0.947202,3884,50,1076,120,33,0,1
0.950175,3884,50,1072,120,33,0,1
0.953172,3885,50,1064,120,33,0,1
0.956163,3885,50,1072,119,33,0,1
0.959164,3886,50,1064,120,33,0,1
0.962162,3886,150,1064,120,33,0,1
0.965170,3886,150,1064,120,33,0,1
0.968276,3887,150,1060,120,33,0,1
0.971235,3887,150,1060,120,33,0,1
0.974186,3887,150,1060,119,33,0,1
0.977203,3888,150,1060,120,33,0,1
0.980170,3888,150,1060,120,33,0,1
0.983170,3888,100,1060,119,33,0,1
0.986186,3888,100,1068,120,33,0,1
0.989177,3889,100,1068,119,33,0,1
0.992167,3889,100,1068,120,33,0,1
0.995163,3889,100,1076,120,33,0,1
0.998163,3889,100,1076,120,33,0,1
1.001186,3890,100,1068,119,33,0,1
1.004287,3890,100,1068,120,33,0,1
1.007268,3890,100,1072,119,33,0,1
1.010183,3891,100,1064,120,33,0,1
1.013193,3891,100,1064,120,33,0,1
1.016180,3891,100,1072,119,33,0,1
1.019199,3891,100,1072,120,33,0,1
1.022165,3892,100,1064,120,33,0,1
1.025167,3892,100,1072,119,33,0,1
1.028180,3893,100,1064,119,33,0,1
1.031167,3893,100,1064,119,33,0,1
1.034183,3893,100,1064,120,33,0,1
1.037180,3893,100,1072,120,33,0,1
1.040320,3894,100,1064,120,33,0,1
1.044256,3894,100,1064,120,33,0,1
1.047171,3894,100,1072,120,33,0,1
1.050196,3895,100,1064,119,33,0,1
1.054199,3895,100,1064,119,33,0,1
1.057170,3895,100,1072,119,33,0,1
1.060165,3896,100,1064,120,33,0,1
1.063168,3896,100,1064,120,33,0,1
1.066186,3896,100,1072,119,33,0,1
1.069182,3897,100,1064,120,33,0,1
1.072171,3897,100,1064,120,33,0,1
1.075306,3897,100,1064,119,33,0,1
1.079238,3897,100,1072,120,33,0,1
1.082170,3898,100,1064,120,33,0,1
1.085202,3898,100,1064,120,33,0,1
1.088183,3898,100,1060,120,33,0,1
1.091172,3899,100,1052,119,33,0,1
1.094168,3899,100,1060,120,33,0,1
1.097181,3899,100,1060,120,33,0,1
1.100188,3899,100,1060,120,33,0,1
1.103188,3900,100,1052,120,33,0,1
1.106250,3900,100,1052,119,33,0,1
1.109306,3900,100,1060,120,33,0,1
1.113330,3901,100,1052,120,33,0,1
1.117324,3901,100,1052,119,33,0,1
1.121256,3901,50,1052,120,33,0,1
1.124215,3901,50,1052,119,33,0,1
1.127168,3901,50,1056,120,33,0,1
1.130182,3901,50,1064,120,33,0,1
1.133185,3901,50,1064,119,33,0,1
1.136195,3901,50,1064,119,33,0,1
1.139173,3902,50,1056,120,33,0,1
1.142232,3902,50,1056,120,33,0,1
1.145192,3902,50,1056,119,33,0,1
1.148318,3903,50,1048,120,33,0,1
1.151584,3903,50,1048,120,33,0,1
1.155212,3903,50,1048,120,33,0,1
1.158221,3903,50,1048,119,33,0,1
1.161277,3903,50,1048,120,33,0,1
1.164191,3904,50,0,120,33,0,1
1.167206,3904,50,24,120,33,0,1
1.170189,3904,50,24,120,33,0,1
1.173177,3904,50,24,120,33,0,1
1.176172,3904,50,24,120,33,0,1
1.179172,3904,50,24,120,33,0,1
1.182172,3904,50,24,120,33,0,1
1.185229,3904,50,24,120,33,0,1
1.188294,3904,50,0,119,33,0,1
1.192250,3904,50,0,120,33,0,1
1.195215,3904,50,0,120,33,0,1
1.198226,3904,50,0,119,33,0,1
1.201205,3904,0,0,119,33,0,0
1.204179,3904,0,0,120,33,0,0
1.207175,3904,0,0,119,33,0,0
1.210190,3904,0,0,120,33,0,0
1.213180,3904,0,0,120,33,0,0
1.216193,3904,0,0,120,33,0,0
1.219191,3904,0,0,120,33,0,0
1.222324,3904,0,0,120,33,0,0
1.225516,3904,0,0,119,33,0,0
1.229191,3904,0,0,120,33,0,0
1.232201,3904,0,0,119,33,0,0
1.235223,3904,0,0,120,33,0,0
1.238191,3904,0,0,120,33,0,0
1.241179,3904,0,0,119,33,0,0
1.244191,3904,0,0,120,33,0,0
1.247179,3904,0,0,120,33,0,0
1.250203,3904,0,0,120,33,0,0
1.253178,3904,0,0,120,33,0,0
1.256229,3904,0,0,120,33,0,0
1.259320,3904,0,0,120,33,0,0
1.262420,3904,0,0,120,33,0,0
1.266203,3904,0,0,119,33,0,0
1.269255,3904,0,0,119,33,0,0
1.272177,3904,0,0,120,33,0,0
1.275191,3904,0,0,120,33,0,0
1.278188,3904,0,0,120,33,0,0
1.281208,3904,0,0,119,33,0,0
1.284188,3904,0,0,120,33,0,0
1.287179,3904,0,0,120,33,0,0
1.290194,3904,0,0,120,33,0,0
1.293313,3904,0,0,120,33,0,0
1.297315,3904,0,0,120,33,0,0
1.301266,3904,0,0,120,33,0,0
1.304250,3904,0,0,120,33,0,0
1.307265,3904,0,0,119,33,0,0
1.310281,3904,0,0,120,33,0,0
1.313254,3904,0,0,120,33,0,0
1.316266,3904,0,0,120,33,0,0
1.319184,3904,0,0,120,33,0,0
1.322181,3904,0,0,120,33,0,0
1.325198,3904,0,0,120,33,0,0
1.328252,3904,0,0,120,33,0,0
1.331335,3904,0,0,120,33,0,0
1.335305,3904,0,0,120,32,0,0
1.339206,3904,0,0,120,33,0,0
1.342223,3904,0,0,120,33,0,0
1.345198,3904,0,0,120,33,0,0
1.348182,3904,0,0,119,33,0,0
1.351194,3904,0,0,120,33,0,0
1.354185,3904,0,0,120,33,0,0
1.357208,3904,0,0,119,33,0,0
1.360186,3904,0,0,120,33,0,0
1.363183,3904,0,0,120,33,0,0
1.366345,3904,0,0,120,33,0,0
1.370332,3904,0,0,120,33,0,0
1.373409,3904,0,0,120,33,0,0
1.377207,3904,0,0,119,33,0,0
1.380186,3904,0,0,120,33,0,0
1.383183,3904,0,0,119,33,0,0
1.386199,3904,0,0,120,33,0,0
1.389187,3904,0,0,120,33,0,0
1.392204,3904,0,0,119,33,0,0
1.395184,3904,0,0,120,33,0,0
1.398185,3904,0,0,120,33,0,0
1.401316,3904,0,0,120,33,0,0
1.405314,3904,0,0,120,33,0,0
1.409232,3904,0,0,120,33,0,0
1.412201,3904,0,0,119,33,0,0
1.415195,3904,0,0,120,33,0,0
1.418197,3904,0,0,120,33,0,0
1.421186,3904,0,0,120,33,0,0
1.424209,3904,0,0,120,33,0,0
1.427193,3904,0,0,120,33,0,0
1.430197,3904,0,0,120,33,0,0
1.433188,3904,0,0,120,33,0,0
1.436317,3904,0,0,120,33,0,0
1.439510,3904,0,0,120,33,0,0
1.443191,3904,0,0,119,33,0,0
1.446218,3904,0,0,119,33,0,0
1.449215,3904,0,0,120,33,0,0
1.452216,3904,0,0,120,33,0,0
1.455188,3904,0,0,120,33,0,0
1.458200,3904,0,0,120,33,0,0
1.461191,3904,0,0,120,33,0,0
1.464208,3904,0,0,120,33,0,0
1.467205,3904,0,0,120,33,0,0
1.470283,3904,0,0,120,33,0,0
1.473325,3904,0,0,120,33,0,0
1.477244,3904,0,0,120,33,0,0
1.480209,3904,0,0,120,33,0,0
1.483203,3904,0,0,119,33,0,0
1.486225,3904,0,0,120,33,0,0
1.489188,3904,0,0,120,33,0,0
1.492200,3904,0,0,120,33,0,0
1.495197,3904,0,0,120,33,0,0
1.498188,3904,0,0,119,33,0,0
1.501206,3904,0,0,120,33,0,0
1.504237,3904,0,0,120,33,0,0
1.508789,3904,0,0,120,33,0,0
1.512379,3904,0,0,119,33,0,0
1.516358,3904,0,0,120,33,0,0
1.520274,3904,0,0,120,33,0,0
1.523222,3904,0,0,120,33,0,0
1.526205,3904,0,0,120,33,0,0
1.529192,3904,0,0,120,33,0,0
1.532209,3904,0,0,120,33,0,0
1.535200,3904,0,0,120,33,0,0
1.538192,3904,0,0,120,33,0,0
1.541203,3904,0,0,120,33,0,0
1.544346,3904,0,0,120,33,0,0
1.548333,3904,0,0,120,33,0,0
1.551465,3904,0,0,120,33,0,0
1.555248,3904,0,0,120,33,0,0
1.558215,3904,0,0,120,33,0,0
1.561196,3904,0,0,120,33,0,0
1.564222,3904,0,0,119,33,0,0
1.567200,3904,0,0,120,33,0,0
1.570205,3904,0,0,120,33,0,0
1.573208,3904,0,0,120,33,0,0
1.576195,3904,0,0,119,33,0,0
1.579205,3904,0,0,120,33,0,0
1.582192,3904,0,0,119,33,0,0
1.585210,3904,0,0,120,33,0,0
1.588278,3904,0,0,120,33,0,0
1.591340,3904,0,0,120,33,0,0
1.595202,3904,0,0,119,33,0,0
1.598216,3904,0,0,120,33,0,0
1.601275,3904,0,0,120,33,0,0
1.604198,3904,0,0,120,33,0,0
1.607196,3904,0,0,119,33,0,0
1.610193,3904,0,0,120,33,0,0
1.613196,3904,0,0,119,33,0,0
1.616193,3904,0,0,120,33,0,0
1.619202,3904,0,0,120,33,0,0
1.622253,3904,0,0,120,33,0,0
1.625320,3904,0,0,120,33,0,0
1.629235,3904,0,0,120,33,0,0
1.632221,3904,0,0,120,33,0,0
1.635244,3904,0,0,120,33,0,0
1.638206,3904,0,0,119,33,0,0
1.641198,3904,0,0,120,33,0,0
1.644193,3904,0,0,120,33,0,0
1.647196,3904,0,0,120,33,0,0
1.650199,3904,0,0,120,33,0,0
1.653196,3904,0,0,120,33,0,0
1.656194,3904,0,0,120,33,0,0
1.659281,3904,0,0,120,33,0,0
1.662258,3904,0,0,120,33,0,0
1.665212,3904,0,0,120,33,0,0
1.668265,3904,0,0,120,33,0,0
1.671212,3904,0,0,120,33,0,0
1.674228,3904,0,0,120,33,0,0
1.677198,3904,0,0,120,33,0,0
1.680195,3904,0,0,120,33,0,0
1.683199,3904,0,0,120,33,0,0
1.686200,3904,0,0,120,33,0,0
1.689201,3904,0,0,120,33,0,0
1.692217,3904,0,0,120,33,0,0
1.695296,3904,0,0,120,33,0,0
1.698255,3904,0,0,120,33,0,0
1.701265,3904,0,0,120,33,0,0
1.704247,3904,0,0,120,33,0,0
1.707491,3904,0,0,119,33,0,0
1.711316,3904,0,0,120,33,0,0
1.714212,3904,0,0,120,33,0,0
1.717210,3904,0,0,119,33,0,0
1.720201,3904,0,0,120,33,0,0
1.723204,3904,0,0,120,33,0,0
1.726204,3904,0,0,120,33,0,0
1.729200,3904,0,0,119,33,0,0
1.732339,3904,0,0,120,33,0,0
1.735599,3904,0,0,120,33,0,0
1.739281,3904,0,0,119,33,0,0
1.742215,3904,0,0,120,33,0,0
1.745224,3904,0,0,119,33,0,0
1.748201,3904,0,0,120,33,0,0
1.751214,3904,0,0,120,33,0,0
1.754212,3904,0,0,119,33,0,0
1.757211,3904,0,0,119,33,0,0
1.760206,3904,0,0,120,33,0,0
1.763202,3904,0,0,120,33,0,0
1.766304,3904,0,0,120,33,0,0
1.769321,3904,0,0,120,33,0,0
1.772246,3904,0,0,120,33,0,0
1.775241,3904,0,0,120,33,0,0
1.778217,3904,0,0,120,33,0,0
1.781207,3904,0,0,120,33,0,0
1.784216,3904,0,0,120,33,0,0
1.787203,3904,0,0,120,33,0,0
1.790214,3904,0,0,120,33,0,0
1.793213,3904,0,0,120,33,0,0
1.796205,3904,0,0,119,33,0,0
1.799202,3904,0,0,119,33,0,0
1.802324,3904,0,0,120,33,0,0
1.805341,3904,0,0,119,33,0,0
1.809225,3904,0,0,119,33,0,0
1.812226,3904,0,0,119,33,0,0
1.815216,3904,0,0,120,33,0,0
1.818233,3904,0,0,120,33,0,0
1.821205,3904,0,0,120,33,0,0
1.824224,3904,0,0,119,33,0,0
1.827206,3904,0,0,120,33,0,0
1.830206,3904,0,0,120,33,0,0
1.833212,3904,0,0,120,33,0,0
1.836278,3904,0,0,120,33,0,0
1.839332,3904,0,0,120,33,0,0
1.843232,3904,0,0,120,33,0,0
1.846230,3904,0,0,120,33,0,0
1.849226,3904,0,0,119,33,0,0
1.852237,3904,0,0,119,33,0,0
1.855207,3904,0,0,120,33,0,0
1.858217,3904,0,0,120,33,0,0
1.861213,3904,0,0,120,33,0,0
1.864209,3904,0,0,120,33,0,0
1.867221,3904,0,0,119,33,0,0
1.870217,3904,0,0,120,33,0,0
1.873349,3904,0,0,120,33,0,0
1.877330,3904,0,0,120,33,0,0
1.881227,3904,0,0,120,33,0,0
1.884236,3904,0,0,120,33,0,0
1.887229,3904,0,0,119,33,0,0
1.890227,3904,0,0,120,33,0,0
1.893216,3904,0,0,120,33,0,0
1.896211,3904,0,0,120,33,0,0
1.899221,3904,0,0,120,33,0,0
1.902218,3904,0,0,120,33,0,0
1.905286,3904,0,0,119,33,0,0
1.908356,3904,0,0,120,33,0,0
1.911515,3904,0,0,120,33,0,0
1.915354,3904,0,0,120,33,0,0
1.918509,3904,0,0,120,33,0,0
1.922385,3904,0,0,120,33,0,0
1.926225,3904,0,0,119,33,0,0
1.929208,3904,0,0,120,33,0,0
1.932234,3904,0,0,120,33,0,0
1.935221,3904,0,0,120,33,0,0
1.938212,3904,0,0,120,33,0,0
1.941219,3904,0,0,119,33,0,0
1.944290,3904,0,0,120,33,0,0
1.947331,3904,0,0,120,33,0,0
1.951249,3904,0,0,120,33,0,0
1.954239,3904,0,0,120,33,0,0
1.957245,3904,0,0,119,33,0,0
1.960214,3904,0,0,120,33,0,0
1.963231,3904,0,0,120,33,0,0
1.966226,3904,0,0,119,33,0,0
1.969236,3904,0,0,120,33,0,0
1.972221,3904,0,0,120,33,0,0
1.975225,3904,0,0,120,33,0,0
1.978214,3904,0,0,119,33,0,0
1.981350,3904,0,0,120,33,0,0
1.984543,3904,0,0,119,33,0,0
1.988219,3904,0,0,120,33,0,0
1.991234,3904,0,0,119,33,0,0
1.994233,3904,0,0,120,33,0,0
1.997213,3904,0,0,120,33,0,0
