t_s,pos,speed,load,voltage,temp,status,moving
0.483028,3858,-32718,40,120,33,0,1
0.486823,3858,-32718,40,120,33,0,1
0.489816,3858,-32718,48,120,33,0,1
0.492821,3858,-32718,48,120,33,0,1
0.495816,3857,-32618,40,120,33,0,1
0.498860,3857,-32618,48,120,33,0,1
0.501812,3857,-32618,48,120,33,0,1
0.504814,3856,-32618,40,120,33,0,1
0.507811,3856,-32618,48,120,33,0,1
0.510809,3856,-32618,48,120,33,0,1
0.513828,3855,-32668,40,120,33,0,1
0.516823,3855,-32668,40,119,33,0,1
0.519829,3855,-32668,48,120,33,0,1
0.522895,3855,-32668,48,120,33,0,1
0.525848,3854,-32668,40,119,33,0,1
0.528810,3854,-32668,48,120,33,0,1
0.531841,3854,-32668,48,120,33,0,1
0.534832,3853,-32668,40,120,33,0,1
0.537815,3853,-32668,48,120,33,0,1
0.540815,3853,-32668,48,120,33,0,1
0.543813,3852,-32668,40,120,33,0,1
0.546924,3852,-32668,48,120,33,0,1
0.549813,3851,-32668,40,120,33,0,1
0.552811,3851,-32668,40,120,33,0,1
0.555863,3851,-32668,40,120,33,0,1
0.558892,3851,-32668,48,120,33,0,1
0.561834,3851,-32668,48,120,33,0,1
0.564854,3850,-32668,40,120,33,0,1
0.567823,3850,-32668,48,120,33,0,1
0.570834,3850,-32668,48,120,33,0,1
0.573815,3849,-32668,40,120,33,0,1
0.576824,3849,-32668,48,120,33,0,1
0.579881,3849,-32668,48,120,33,0,1
0.582818,3848,-32668,40,119,33,0,1
0.585813,3848,-32668,40,120,33,0,1
0.588812,3847,-32668,40,120,33,0,1
0.591892,3847,-32668,40,120,33,0,1
0.594878,3847,-32668,40,119,33,0,1
0.597850,3847,-32668,48,119,33,0,1
0.600837,3846,-32668,40,120,33,0,1
0.603826,3846,-32668,40,119,33,0,1
0.606838,3846,-32668,48,120,33,0,1
0.609824,3845,-32668,40,119,33,0,1
0.612813,3845,-32668,40,120,33,0,1
0.615868,3845,-32668,40,120,33,0,1
0.618848,3845,-32668,48,120,33,0,1
0.621825,3844,-32668,40,120,33,0,1
0.624867,3844,-32668,40,120,33,0,1
0.627860,3844,-32668,48,120,33,0,1
0.630982,3843,-32668,40,120,33,0,1
0.637968,3842,-32668,36,120,33,0,1
0.641985,3842,-32668,36,119,33,0,1
0.645923,3842,-32668,36,120,33,0,1
0.648910,3842,-32668,44,120,33,0,1
0.651889,3841,-32668,36,119,33,0,1
0.654830,3841,-32668,36,120,33,0,1
0.657863,3841,-32668,44,120,33,0,1
0.660842,3841,-32668,52,120,33,0,1
0.663833,3841,-32668,52,120,33,0,1
0.666923,3841,-32668,60,120,33,0,1
0.669954,3840,-32668,52,120,33,0,1
0.673919,3840,-32718,52,120,33,0,1
0.676890,3839,-32718,52,120,33,0,1
0.679876,3839,-32718,48,119,33,0,1
0.682827,3838,-32718,40,120,33,0,1
0.685818,3838,-32718,40,120,33,0,1
0.688837,3837,-32718,40,120,33,0,1
0.691844,3837,-32718,40,120,33,0,1
0.694822,3837,-32618,40,120,33,0,1
0.697836,3837,-32618,48,120,33,0,1
0.700835,3836,-32618,40,120,33,0,1
0.703963,3836,-32618,40,120,33,0,1
0.707955,3836,-32618,48,120,33,0,1
0.711880,3835,-32618,40,120,33,0,1
0.714846,3835,-32668,40,120,33,0,1
0.717849,3835,-32668,48,120,33,0,1
0.720835,3834,-32668,36,120,33,0,1
0.723953,3834,-32668,36,120,33,0,1
0.726848,3834,-32668,44,120,33,0,1
0.729835,3834,-32668,44,120,33,0,1
0.732823,3833,-32668,36,120,33,0,1
0.735847,3833,-32668,36,120,33,0,1
0.738951,3833,-32668,52,120,33,0,1
0.742940,3833,-32668,52,120,33,0,1
0.745828,3832,-32668,44,120,33,0,1
0.748863,3832,-32668,52,119,33,0,1
0.751861,3831,-32668,44,119,33,0,1
0.754838,3831,-32668,44,120,33,0,1
0.757858,3831,-32668,52,120,33,0,1
0.760832,3830,-32668,40,119,33,0,1
0.763836,3830,-32668,40,120,33,0,1
0.766825,3830,-32668,48,120,33,0,1
0.769824,3830,-32668,48,120,33,0,1
0.772826,3829,-32668,40,120,33,0,1
0.775970,3829,-32668,48,120,33,0,1
0.779936,3828,-32668,40,120,33,0,1
0.782837,3828,-32668,40,120,33,0,1
0.785845,3828,-32668,40,120,33,0,1
0.788835,3828,-32668,48,120,33,0,1
0.791881,3827,-32668,40,120,33,0,1
0.794829,3827,-32668,40,120,33,0,1
0.797917,3827,-32668,48,120,33,0,1
0.800831,3827,-32668,48,120,33,0,1
0.803834,3826,-32668,40,120,33,0,1
0.806844,3826,-32668,48,120,33,0,1
0.809975,3825,-32668,40,120,33,0,1
0.813982,3825,-32668,40,120,33,0,1
0.817045,3825,-32668,48,120,33,0,1
0.820852,3825,-32668,48,120,33,0,1
0.823865,3824,-32668,40,120,33,0,1
0.826840,3824,-32668,48,120,33,0,1
0.829850,3823,-32668,40,120,33,0,1
0.832832,3823,-32668,40,120,33,0,1
0.835827,3823,-32668,40,120,33,0,1
0.838880,3823,-32668,48,120,33,0,1
0.841944,3822,-32668,40,120,33,0,1
0.844895,3822,-32668,40,120,33,0,1
0.847972,3821,-32668,40,120,33,0,1
0.851936,3821,-32668,40,120,33,0,1
0.854904,3821,-32668,40,120,33,0,1
0.857848,3821,-32668,48,120,33,0,1
0.860836,3820,-32668,40,119,33,0,1
0.863856,3820,-32668,40,120,33,0,1
0.866830,3820,-32668,48,120,33,0,1
0.869828,3820,-32668,48,120,33,0,1
0.872842,3819,-32668,40,120,33,0,1
0.875832,3819,-32668,48,120,33,0,1
0.878832,3819,-32668,48,120,33,0,1
0.882002,3818,-32668,40,120,33,0,1
0.885955,3818,-32668,48,119,33,0,1
0.888836,3818,-32668,48,119,33,0,1
0.891857,3817,-32668,40,120,33,0,1
0.894856,3817,-32668,40,120,33,0,1
0.897870,3817,-32668,48,120,33,0,1
0.900838,3816,-32668,40,120,33,0,1
0.903830,3816,-32668,40,120,33,0,1
0.906857,3816,-32668,48,120,33,0,1
0.909832,3815,-32668,40,120,33,0,1
0.912830,3815,-32668,40,120,33,0,1
0.915857,3815,-32668,48,120,33,0,1
0.918971,3814,-32668,36,119,33,0,1
0.922876,3814,-32668,36,120,33,0,1
0.925855,3814,-32668,44,120,33,0,1
0.928841,3814,-32668,44,120,33,0,1
0.931857,3814,-32718,44,120,33,0,1
0.934834,3813,-32718,36,120,33,0,1
0.937835,3813,-32718,52,120,33,0,1
0.940846,3813,-32718,52,120,33,0,1
0.943836,3812,-32718,44,120,33,0,1
0.946858,3812,-32718,52,120,33,0,1
0.949842,3812,-32718,52,120,33,0,1
0.952923,3811,-32668,44,120,33,0,1
0.955899,3811,-32668,52,120,33,0,1
0.958871,3811,-32668,48,120,33,0,1
0.961854,3810,-32668,40,120,33,0,1
0.964869,3810,-32668,40,120,33,0,1
0.967842,3810,-32668,48,120,33,0,1
0.970833,3809,-32668,40,120,33,0,1
0.973836,3809,-32618,40,120,33,0,1
0.976839,3809,-32618,48,119,33,0,1
0.979852,3808,-32618,36,120,33,0,1
0.982838,3808,-32618,36,120,33,0,1
0.985832,3808,-32618,44,120,33,0,1
0.988949,3808,-32618,44,119,33,0,1
0.991921,3807,-32668,36,120,33,0,1
0.994840,3807,-32668,36,120,33,0,1
0.997884,3807,-32668,52,120,33,0,1
1.000862,3806,-32668,44,120,33,0,1
1.003838,3806,-32668,44,120,33,0,1
1.006849,3806,-32668,52,120,33,0,1
1.009838,3806,-32668,52,120,33,0,1
1.012837,3805,-32718,44,119,33,0,1
1.015850,3805,-32718,52,120,33,0,1
1.018845,3805,-32718,48,120,33,0,1
1.021846,3804,-32718,40,120,33,0,1
1.024953,3804,-32718,40,119,33,0,1
1.027899,3804,-32718,48,120,33,0,1
1.030868,3803,-32718,40,120,33,0,1
1.033853,3803,-32618,40,119,33,0,1
1.036858,3803,-32618,48,120,33,0,1
1.040539,3802,-32618,40,120,33,0,1
1.043130,3802,-32618,40,120,33,0,1
1.046905,3802,-32618,48,120,33,0,1
1.049850,3801,-32618,40,120,33,0,1
1.052841,3801,-32668,40,120,33,0,1
1.055837,3801,-32668,48,119,33,0,1
1.058958,3800,-32668,40,119,33,0,1
1.061948,3800,-32668,40,120,33,0,1
1.064874,3800,-32668,40,120,33,0,1
1.067858,3800,-32668,48,120,33,0,1
1.070849,3799,-32668,40,119,33,0,1
1.073865,3799,-32668,40,120,33,0,1
1.076867,3799,-32668,48,120,33,0,1
1.079866,3798,-32668,40,120,33,0,1
1.082864,3798,-32668,40,120,33,0,1
1.085842,3798,-32668,40,119,33,0,1
1.088840,3797,-32668,40,119,33,0,1
1.091853,3797,-32668,40,120,33,0,1
1.094974,3797,-32668,40,120,33,0,1
1.098952,3796,-32668,28,120,33,0,1
1.101846,3796,-32668,28,119,33,0,1
1.104859,3796,-32668,36,120,33,0,1
1.107898,3796,-32668,36,120,33,0,1
1.110864,3796,-32668,36,120,33,0,1
1.113859,3795,-32668,28,120,33,0,1
1.116851,3795,-32668,28,120,33,0,1
1.119843,3795,-32668,28,120,33,0,1
1.122856,3795,-32668,36,120,33,0,1
1.125854,3795,-32668,36,120,33,0,1
1.128844,3794,-32668,28,120,33,0,1
1.132001,3794,-32718,28,120,33,0,1
1.135960,3794,-32718,28,120,33,0,1
1.138863,3794,-32718,32,120,33,0,1
1.141881,3793,-32718,24,120,33,0,1
1.144850,3793,-32718,24,119,33,0,1
1.147877,3793,-32718,24,120,33,0,1
1.150855,3793,-32718,24,120,33,0,1
1.153850,3793,-32718,24,120,33,0,1
1.156861,3793,-32718,24,120,33,0,1
1.159853,3793,-32718,20,120,33,0,1
1.162859,3793,-32718,20,120,33,0,1
1.165970,3792,-32718,1044,120,33,0,1
1.169174,3792,-32718,1044,120,33,0,1
1.172848,3792,-32718,1044,119,33,0,1
1.175884,3792,-32718,1044,120,33,0,1
1.178874,3792,-32718,1044,120,33,0,1
1.181865,3792,-32718,1044,119,33,0,1
1.184849,3792,-32718,1044,120,33,0,1
1.187851,3792,-32718,1044,120,33,0,1
1.190863,3792,0,1044,120,33,0,0
1.193852,3792,0,1044,120,33,0,0
1.196869,3792,0,0,120,33,0,0
1.199874,3792,0,0,120,33,0,0
1.203004,3792,0,0,120,34,0,0
1.207012,3792,0,0,120,33,0,0
1.210883,3792,0,0,120,33,0,0
1.213891,3792,0,0,119,33,0,0
1.217132,3792,0,0,120,33,0,0
1.220051,3792,0,0,120,33,0,0
1.223861,3792,0,0,120,33,0,0
1.226863,3792,0,0,120,33,0,0
1.229869,3792,0,0,120,33,0,0
1.232851,3792,0,0,120,33,0,0
1.235900,3792,0,0,120,33,0,0
1.238991,3792,0,0,120,33,0,0
1.242193,3792,0,0,120,33,0,0
1.246040,3792,0,0,120,33,0,0
1.249207,3792,0,0,120,33,0,0
1.252871,3792,0,0,119,33,0,0
1.255870,3792,0,0,120,33,0,0
1.258857,3792,0,0,120,33,0,0
1.261851,3792,0,0,120,33,0,0
1.264866,3792,0,0,119,33,0,0
1.267852,3792,0,0,119,33,0,0
1.270848,3792,0,0,120,33,0,0
1.273930,3792,0,0,120,33,0,0
1.276984,3792,0,0,119,33,0,0
1.280907,3792,0,0,120,33,0,0
1.283873,3792,0,0,120,33,0,0
1.286865,3792,0,0,120,33,0,0
1.289866,3792,0,0,120,33,0,0
1.292865,3792,0,0,119,33,0,0
1.295893,3792,0,0,120,33,0,0
1.298860,3792,0,0,120,33,0,0
1.301852,3792,0,0,119,33,0,0
1.304852,3792,0,0,120,33,0,0
1.307876,3792,0,0,120,33,0,0
1.311012,3792,0,0,120,33,0,0
1.314910,3792,0,0,120,33,0,0
1.317858,3792,0,0,120,33,0,0
1.320868,3792,0,0,120,33,0,0
1.323865,3792,0,0,120,33,0,0
1.326869,3792,0,0,120,33,0,0
1.329866,3792,0,0,120,33,0,0
1.332858,3792,0,0,120,33,0,0
1.335852,3792,0,0,120,33,0,0
1.338855,3792,0,0,119,33,0,0
1.341868,3792,0,0,119,33,0,0
1.344973,3792,0,0,119,33,0,0
1.347968,3792,0,0,120,33,0,0
1.350872,3792,0,0,120,33,0,0
1.353875,3792,0,0,120,33,0,0
1.356880,3792,0,0,120,33,0,0
1.359875,3792,0,0,120,33,0,0
1.362873,3792,0,0,120,33,0,0
1.365855,3792,0,0,120,33,0,0
1.368855,3792,0,0,120,33,0,0
1.371855,3792,0,0,120,33,0,0
1.374869,3792,0,0,120,33,0,0
1.377857,3792,0,0,120,33,0,0
1.381018,3792,0,0,120,33,0,0
1.384908,3792,0,0,120,33,0,0
1.387858,3792,0,0,120,33,0,0
1.390892,3792,0,0,119,33,0,0
1.393869,3792,0,0,120,33,0,0
1.396877,3792,0,0,119,33,0,0
1.399859,3792,0,0,120,33,0,0
1.402859,3792,0,0,120,33,0,0
1.405872,3792,0,0,120,33,0,0
1.408875,3792,0,0,120,33,0,0
1.411870,3792,0,0,120,33,0,0
1.414976,3792,0,0,120,33,0,0
1.417985,3792,0,0,120,33,0,0
1.421866,3792,0,0,119,33,0,0
1.424923,3792,0,0,120,33,0,0
1.427877,3792,0,0,120,33,0,0
1.430876,3792,0,0,120,33,0,0
1.433860,3792,0,0,120,33,0,0
1.436858,3792,0,0,120,33,0,0
1.439875,3792,0,0,120,33,0,0
1.442872,3792,0,0,120,33,0,0
1.445858,3792,0,0,119,33,0,0
1.448877,3792,0,0,120,33,0,0
1.452046,3792,0,0,120,33,0,0
1.455936,3792,0,0,120,33,0,0
1.458983,3792,0,0,120,33,0,0
1.462757,3792,0,0,120,33,0,0
1.466004,3792,0,0,119,33,0,0
1.469073,3792,0,0,120,33,0,0
1.472865,3792,0,0,120,33,0,0
1.475860,3792,0,0,120,33,0,0
1.478860,3792,0,0,119,33,0,0
1.481902,3792,0,0,120,33,0,0
1.484865,3792,0,0,120,33,0,0
1.487993,3792,0,0,119,33,0,0
1.491189,3792,0,0,120,33,0,0
1.494882,3792,0,0,120,33,0,0
1.497958,3792,0,0,120,33,0,0
1.500888,3792,0,0,120,33,0,0
1.503864,3792,0,0,120,33,0,0
1.506864,3792,0,0,119,33,0,0
1.509862,3792,0,0,120,33,0,0
1.512886,3792,0,0,120,33,0,0
1.515864,3792,0,0,120,33,0,0
1.518871,3792,0,0,119,33,0,0
1.521860,3792,0,0,120,33,0,0
1.525002,3792,0,0,120,33,0,0
1.528914,3792,0,0,120,33,0,0
1.531913,3792,0,0,120,33,0,0
1.534874,3792,0,0,119,33,0,0
1.537871,3792,0,0,120,33,0,0
1.540862,3792,0,0,120,33,0,0
1.543866,3792,0,0,120,33,0,0
1.546887,3792,0,0,120,33,0,0
1.549867,3792,0,0,120,33,0,0
1.552865,3792,0,0,120,33,0,0
1.555863,3792,0,0,120,33,0,0
1.559019,3792,0,0,120,33,0,0
1.562994,3792,0,0,120,33,0,0
1.566892,3792,0,0,120,33,0,0
1.569873,3792,0,0,120,33,0,0
1.572874,3792,0,0,120,33,0,0
1.575873,3792,0,0,120,33,0,0
1.578864,3792,0,0,120,33,0,0
1.581871,3792,0,0,120,33,0,0
1.584870,3792,0,0,120,33,0,0
1.587866,3792,0,0,120,33,0,0
1.590870,3792,0,0,120,33,0,0
1.594037,3792,0,0,119,33,0,0
1.598031,3792,0,0,120,33,0,0
1.601076,3792,0,0,119,33,0,0
1.604879,3792,0,0,120,33,0,0
1.607913,3792,0,0,120,33,0,0
1.610873,3792,0,0,120,33,0,0
1.614057,3792,0,0,120,33,0,0
1.617891,3792,0,0,120,33,0,0
1.620883,3792,0,0,120,33,0,0
1.624374,3792,0,0,120,33,0,0
1.627883,3792,0,0,120,33,0,0
1.631142,3792,0,0,120,33,0,0
1.635027,3792,0,0,119,33,0,0
1.638234,3792,0,0,120,33,0,0
1.641956,3792,0,0,120,33,0,0
1.644878,3792,0,0,120,33,0,0
1.647888,3792,0,0,120,33,0,0
1.650875,3792,0,0,120,33,0,0
1.653870,3792,0,0,120,33,0,0
1.656922,3792,0,0,120,33,0,0
1.659940,3792,0,0,120,33,0,0
1.662977,3792,0,0,120,33,0,0
1.665965,3792,0,0,120,33,0,0
1.668980,3792,0,0,119,33,0,0
1.672027,3792,0,0,120,33,0,0
1.675940,3792,0,0,120,33,0,0
1.678892,3792,0,0,119,33,0,0
1.681901,3792,0,0,120,33,0,0
1.684874,3792,0,0,119,33,0,0
1.687872,3792,0,0,120,33,0,0
1.690883,3792,0,0,119,33,0,0
1.693883,3792,0,0,119,33,0,0
1.696907,3792,0,0,120,33,0,0
1.699873,3792,0,0,120,33,0,0
1.702874,3792,0,0,120,33,0,0
1.706045,3792,0,0,119,33,0,0
1.710034,3792,0,0,120,33,0,0
1.713918,3792,0,0,120,33,0,0
1.716887,3792,0,0,120,33,0,0
1.719892,3792,0,0,120,33,0,0
1.722883,3792,0,0,120,33,0,0
1.725951,3792,0,0,120,33,0,0
1.728881,3792,0,0,120,33,0,0
1.731887,3792,0,0,119,33,0,0
1.734876,3792,0,0,120,33,0,0
1.737876,3792,0,0,120,33,0,0
1.740980,3792,0,0,120,33,0,0
1.744020,3792,0,0,120,33,0,0
1.747133,3792,0,0,120,33,0,0
1.750900,3792,0,0,119,33,0,0
1.753886,3792,0,0,120,33,0,0
1.756893,3792,0,0,120,33,0,0
1.759878,3792,0,0,120,33,0,0
1.762878,3792,0,0,120,33,0,0
1.765878,3792,0,0,120,33,0,0
1.768875,3792,0,0,120,33,0,0
1.771885,3792,0,0,120,33,0,0
1.774877,3792,0,0,120,33,0,0
1.778030,3792,0,0,120,33,0,0
1.782015,3792,0,0,120,33,0,0
1.785897,3792,0,0,120,33,0,0
1.788885,3792,0,0,120,33,0,0
1.791893,3792,0,0,120,33,0,0
1.794882,3792,0,0,120,33,0,0
1.797882,3792,0,0,120,33,0,0
1.800879,3792,0,0,120,33,0,0
1.803897,3792,0,0,120,33,0,0
1.806898,3792,0,0,120,33,0,0
1.809887,3792,0,0,120,33,0,0
1.812981,3792,0,0,120,33,0,0
1.816007,3792,0,0,120,33,0,0
1.819891,3792,0,0,120,33,0,0
1.822899,3792,0,0,120,33,0,0
1.825925,3792,0,0,120,33,0,0
1.828878,3792,0,0,120,33,0,0
1.831883,3792,0,0,120,33,0,0
1.834878,3792,0,0,120,33,0,0
1.837879,3792,0,0,120,33,0,0
1.840900,3792,0,0,119,33,0,0
1.843885,3792,0,0,119,33,0,0
1.846927,3792,0,0,120,33,0,0
1.850067,3792,0,0,120,33,0,0
1.854014,3792,0,0,120,33,0,0
1.857116,3792,0,0,120,33,0,0
1.861397,3792,0,0,119,33,0,0
1.864964,3792,0,0,120,33,0,0
1.867897,3792,0,0,120,33,0,0
1.870920,3792,0,0,120,33,0,0
1.873889,3792,0,0,120,33,0,0
1.876882,3792,0,0,120,33,0,0
1.879888,3792,0,0,120,33,0,0
1.882881,3792,0,0,120,33,0,0
1.886032,3792,0,0,120,33,0,0
1.890017,3792,0,0,120,33,0,0
1.893938,3792,0,0,120,33,0,0
1.896900,3792,0,0,119,33,0,0
1.899890,3792,0,0,120,33,0,0
1.902880,3792,0,0,120,33,0,0
1.905886,3792,0,0,120,33,0,0
1.908882,3792,0,0,120,33,0,0
1.911885,3792,0,0,120,33,0,0
1.914895,3792,0,0,120,33,0,0
1.917898,3792,0,0,120,33,0,0
1.920883,3792,0,0,120,33,0,0
1.923881,3792,0,0,119,33,0,0
1.926882,3792,0,0,120,33,0,0
1.930020,3792,0,0,120,33,0,0
1.934023,3792,0,0,120,33,0,0
1.937890,3792,0,0,120,33,0,0
1.940931,3792,0,0,120,33,0,0
1.943912,3792,0,0,120,33,0,0
1.946902,3792,0,0,120,33,0,0
1.949886,3792,0,0,120,33,0,0
1.952886,3792,0,0,120,33,0,0
1.955887,3792,0,0,120,33,0,0
1.958902,3792,0,0,120,33,0,0
1.961887,3792,0,0,120,33,0,0
1.964950,3792,0,0,120,33,0,0
1.968018,3792,0,0,120,33,0,0
1.972000,3792,0,0,120,33,0,0
1.974910,3792,0,0,119,33,0,0
1.977973,3792,0,0,120,33,0,0
1.980905,3792,0,0,120,33,0,0
1.983888,3792,0,0,120,33,0,0
1.986887,3792,0,0,120,33,0,0
1.989902,3792,0,0,120,33,0,0
1.992898,3792,0,0,120,33,0,0
1.995908,3792,0,0,120,33,0,0
1.998899,3792,0,0,120,33,0,0
2.002060,3792,0,0,120,33,0,0
2.005145,3792,0,0,120,33,0,0
2.008913,3792,0,0,120,33,0,0
2.011903,3792,0,0,120,33,0,0
2.014911,3792,0,0,119,33,0,0
2.017890,3792,0,0,120,33,0,0
2.020895,3792,0,0,120,33,0,0
2.023907,3792,0,0,120,33,0,0
2.026892,3792,0,0,120,33,0,0
2.029902,3792,0,0,120,33,0,0
2.033892,3792,0,0,120,33,0,0
2.037042,3792,0,0,120,33,0,0
2.040997,3792,0,0,120,33,0,0
2.043906,3792,0,0,120,33,0,0
2.046937,3792,0,0,120,33,0,0
2.049942,3792,0,0,120,33,0,0
2.052890,3792,0,0,120,33,0,0
2.055906,3792,0,0,120,33,0,0
2.058967,3792,0,0,119,33,0,0
