t_s,pos,speed,load,voltage,temp,status,moving
0.329881,3820,100,1072,120,33,0,1
0.332856,3820,100,1072,119,33,0,1
0.335859,3821,100,1064,120,33,0,1
0.338847,3821,100,1072,120,33,0,1
0.341855,3821,50,1072,120,33,0,1
0.344845,3821,50,1072,120,33,0,1
0.347855,3822,50,1072,120,33,0,1
0.350840,3822,50,1072,120,33,0,1
0.353848,3822,50,1072,120,33,0,1
0.356857,3823,50,1072,120,33,0,1
0.359982,3823,50,1072,120,33,0,1
0.363869,3823,100,1072,120,33,0,1
0.366860,3823,100,1080,120,33,0,1
0.369859,3824,100,1072,120,33,0,1
0.372865,3824,100,1072,120,33,0,1
0.375883,3825,100,1064,120,33,0,1
0.378848,3825,100,1072,120,33,0,1
0.381842,3825,100,1072,120,33,0,1
0.384840,3825,100,1072,120,33,0,1
0.387840,3826,100,1072,119,33,0,1
0.390856,3826,100,1072,120,33,0,1
0.393847,3826,100,1072,120,33,0,1
0.396846,3826,100,1080,120,33,0,1
0.399845,3827,100,1072,120,33,0,1
0.402974,3827,100,1072,120,33,0,1
0.406936,3827,100,1080,120,33,0,1
0.409873,3828,100,1076,120,33,0,1
0.412871,3828,100,1076,120,33,0,1
0.415865,3828,100,1076,119,33,0,1
0.418842,3829,100,1076,120,33,0,1
0.421861,3829,100,1076,120,33,0,1
0.424854,3829,100,1076,119,33,0,1
0.427847,3829,100,1080,120,33,0,1
0.430852,3830,100,1072,119,33,0,1
0.433848,3830,100,1072,120,33,0,1
0.436915,3831,100,1072,119,33,0,1
0.439973,3831,100,1072,119,33,0,1
0.443904,3831,100,1072,120,33,0,1
0.446872,3832,100,1072,120,33,0,1
0.449851,3832,100,1068,120,33,0,1
0.452853,3832,100,1068,120,33,0,1
0.455864,3833,100,1060,120,33,0,1
0.458857,3833,100,1068,119,33,0,1
0.461854,3833,100,1068,120,33,0,1
0.464848,3833,100,1068,120,33,0,1
0.467845,3834,100,1072,120,33,0,1
0.470847,3834,100,1072,119,33,0,1
0.473987,3834,100,1072,120,33,0,1
0.477942,3835,100,1072,120,33,0,1
0.480858,3835,100,1072,120,33,0,1
0.483856,3835,100,1072,120,33,0,1
0.486857,3835,100,1080,120,33,0,1
0.489862,3836,100,1072,120,33,0,1
0.492863,3836,100,1072,120,33,0,1
0.495922,3837,100,1072,120,33,0,1
0.498967,3837,100,1072,120,33,0,1
0.501892,3837,100,1072,120,33,0,1
0.504869,3837,100,1072,120,33,0,1
0.507865,3838,100,1072,120,33,0,1
0.510987,3838,100,1072,120,33,0,1
0.514917,3839,100,1064,120,33,0,1
0.517851,3839,100,1072,119,33,0,1
0.520860,3839,100,1072,120,33,0,1
0.523906,3840,100,1064,120,33,0,1
0.526868,3840,100,1072,120,33,0,1
0.529858,3840,100,1072,120,33,0,1
0.532856,3840,100,1072,119,33,0,1
0.535853,3841,100,1072,120,33,0,1
0.538849,3841,100,1072,120,33,0,1
0.541864,3841,100,1072,120,33,0,1
0.544853,3842,100,1064,120,33,0,1
0.547862,3842,100,1072,120,33,0,1
0.550850,3842,100,1072,120,33,0,1
0.553961,3842,100,1072,120,33,0,1
0.556995,3843,100,1072,120,33,0,1
0.560115,3843,100,1072,120,33,0,1
0.563878,3844,100,1064,120,33,0,1
0.566877,3844,100,1072,120,33,0,1
0.569856,3844,100,1072,120,33,0,1
0.572875,3845,100,1064,119,33,0,1
0.575867,3845,100,1072,120,33,0,1
0.578861,3846,100,1064,119,33,0,1
0.581851,3846,150,1064,120,33,0,1
0.584861,3846,150,1064,120,33,0,1
0.587855,3846,150,1072,119,33,0,1
0.590994,3846,150,1072,119,33,0,1
0.594930,3847,150,1064,120,33,0,1
0.597865,3847,150,1072,120,33,0,1
0.600862,3848,100,1064,119,33,0,1
0.603891,3848,100,1064,120,33,0,1
0.606958,3848,100,1072,120,33,0,1
0.609900,3849,100,1064,120,33,0,1
0.612868,3849,100,1064,120,33,0,1
0.615859,3849,100,1072,119,33,0,1
0.618858,3849,100,1072,120,33,0,1
0.621856,3850,100,1064,120,33,0,1
0.624874,3850,100,1064,120,33,0,1
0.628006,3850,100,1072,120,33,0,1
0.631963,3850,100,1072,120,33,0,1
0.634885,3851,100,1064,120,33,0,1
0.637879,3851,100,1072,120,33,0,1
0.640898,3852,100,1064,120,33,0,1
0.643865,3852,100,1064,120,33,0,1
0.646861,3852,100,1072,120,33,0,1
0.649857,3852,100,1072,120,33,0,1
0.652859,3853,100,1064,120,33,0,1
0.655878,3853,100,1072,120,33,0,1
0.658881,3853,100,1072,120,33,0,1
0.661943,3854,100,1064,120,33,0,1
0.664982,3854,100,1072,119,33,0,1
0.668876,3854,100,1072,120,33,0,1
0.671877,3855,100,1064,120,33,0,1
0.674930,3855,100,1064,120,33,0,1
0.677862,3855,100,1072,120,33,0,1
0.680859,3856,100,1064,120,33,0,1
0.683855,3856,100,1064,120,33,0,1
0.686858,3856,100,1072,120,33,0,1
0.689883,3856,100,1072,120,33,0,1
0.692877,3857,100,1064,120,33,0,1
0.695934,3857,100,1072,120,33,0,1
0.699011,3857,100,1072,120,33,0,1
0.703029,3858,50,1064,120,33,0,1
0.706952,3858,50,1072,119,33,0,1
0.709913,3858,50,1072,119,33,0,1
0.712916,3859,50,1064,120,33,0,1
0.715867,3859,50,1072,120,33,0,1
0.718859,3859,50,1072,120,33,0,1
0.721877,3860,100,1064,120,33,0,1
0.724875,3860,100,1064,119,33,0,1
0.727862,3860,100,1072,120,33,0,1
0.730867,3860,100,1072,120,33,0,1
0.733908,3861,100,1064,120,33,0,1
0.737016,3861,100,1072,120,33,0,1
0.740893,3862,150,1064,120,33,0,1
0.743872,3862,150,1064,120,33,0,1
0.746869,3862,150,1072,120,33,0,1
0.749864,3863,150,1064,119,33,0,1
0.752862,3863,150,1064,120,33,0,1
0.755867,3863,150,1072,120,33,0,1
0.758864,3863,150,1072,120,33,0,1
0.761861,3863,50,1072,120,33,0,1
0.764864,3864,50,1064,120,33,0,1
0.767862,3864,50,1072,120,33,0,1
0.770993,3865,50,1064,120,33,0,1
0.774192,3865,50,1064,120,33,0,1
0.777871,3865,50,1072,120,33,0,1
0.780878,3865,100,1072,120,33,0,1
0.783873,3866,100,1064,120,33,0,1
0.786863,3866,100,1072,120,33,0,1
0.789868,3866,100,1072,120,33,0,1
0.792861,3867,100,1064,120,33,0,1
0.795865,3867,100,1072,120,33,0,1
0.798862,3867,100,1072,120,33,0,1
0.801862,3868,150,1064,120,33,0,1
0.804965,3868,150,1064,119,33,0,1
0.807997,3868,150,1072,120,33,0,1
0.811170,3869,150,1064,119,33,0,1
0.814932,3869,150,1064,119,33,0,1
0.817875,3870,150,1064,119,33,0,1
0.820869,3870,100,1064,120,33,0,1
0.823869,3870,100,1064,120,33,0,1
0.826863,3870,100,1072,119,33,0,1
0.829868,3870,100,1072,119,33,0,1
0.832897,3871,100,1064,120,33,0,1
0.835869,3871,100,1072,120,33,0,1
0.838866,3871,100,1072,120,33,0,1
0.841985,3872,50,1064,119,33,0,1
0.844964,3872,50,1072,120,33,0,1
0.847883,3872,50,1072,120,33,0,1
0.850896,3873,50,1064,120,33,0,1
0.853912,3873,50,1064,120,33,0,1
0.856918,3873,50,1072,120,33,0,1
0.859869,3874,150,1064,120,33,0,1
0.862868,3874,150,1064,120,33,0,1
0.865866,3874,150,1072,120,33,0,1
0.868865,3875,150,1064,120,33,0,1
0.871869,3875,150,1064,120,33,0,1
0.874931,3875,150,1072,120,33,0,1
0.878003,3875,150,1072,120,33,0,1
0.881894,3876,100,1064,120,33,0,1
0.884878,3876,100,1072,120,33,0,1
0.887878,3876,100,1072,119,33,0,1
0.890924,3877,100,1064,120,33,0,1
0.893894,3877,100,1064,120,33,0,1
0.896954,3877,100,1072,120,33,0,1
0.899953,3877,50,1072,119,33,0,1
0.902878,3878,50,1064,120,33,0,1
0.905900,3878,50,1072,119,33,0,1
0.908886,3878,50,1072,120,33,0,1
0.911968,3879,50,1064,120,33,0,1
0.914996,3879,50,1072,119,33,0,1
0.918900,3880,50,1064,119,33,0,1
0.921881,3880,150,1064,119,33,0,1
0.924931,3880,150,1072,120,33,0,1
0.927877,3881,150,1064,120,33,0,1
0.930878,3881,150,1064,120,33,0,1
0.933876,3881,150,1064,119,33,0,1
0.936871,3882,150,1064,120,33,0,1
0.939902,3882,100,1064,120,33,0,1
0.942885,3882,100,1064,120,33,0,1
0.945883,3883,100,1060,120,33,0,1
0.949008,3883,100,1060,119,33,0,1
0.952942,3883,100,1060,120,33,0,1
0.955886,3883,100,1068,120,33,0,1
0.958923,3883,100,1068,120,33,0,1
0.961891,3883,50,1068,120,33,0,1
0.964875,3884,50,1068,120,33,0,1
0.967871,3884,50,1076,120,33,0,1
0.970898,3885,50,1068,120,33,0,1
0.973894,3885,50,1068,120,33,0,1
0.976874,3885,50,1076,120,33,0,1
0.979881,3886,150,1068,119,33,0,1
0.982873,3886,150,1068,120,33,0,1
0.985871,3886,150,1072,120,33,0,1
0.988872,3887,150,1064,120,33,0,1
0.991909,3887,150,1064,119,33,0,1
0.995021,3888,150,1064,120,33,0,1
0.998900,3888,150,1064,120,33,0,1
1.001889,3888,100,1064,120,33,0,1
1.004886,3888,100,1072,120,33,0,1
1.007913,3889,100,1060,119,33,0,1
1.010877,3889,100,1060,120,33,0,1
1.013882,3889,100,1060,120,33,0,1
1.016877,3890,100,1060,120,33,0,1
1.019875,3890,100,1060,120,33,0,1
1.022896,3890,100,1060,120,33,0,1
1.025888,3890,100,1076,120,33,0,1
1.029025,3891,100,1068,119,33,0,1
1.033010,3891,100,1068,120,33,0,1
1.036901,3891,100,1076,120,33,0,1
1.039955,3892,100,1068,120,33,0,1
1.042970,3892,100,1068,120,33,0,1
1.045930,3892,100,1072,120,33,0,1
1.048903,3892,100,1072,120,33,0,1
1.051881,3893,100,1064,120,33,0,1
1.054907,3893,100,1072,120,33,0,1
1.057900,3894,100,1064,120,33,0,1
1.060884,3894,100,1064,120,33,0,1
1.063882,3894,100,1064,120,33,0,1
1.067005,3895,100,1064,120,33,0,1
1.070948,3895,100,1064,120,33,0,1
1.073934,3895,100,1064,120,33,0,1
1.076898,3895,100,1064,119,33,0,1
1.079911,3896,100,1064,120,33,0,1
1.082880,3896,100,1064,120,33,0,1
1.085878,3896,100,1060,120,33,0,1
1.088896,3897,100,1052,119,33,0,1
1.091900,3897,100,1060,120,33,0,1
1.094927,3897,100,1060,119,33,0,1
1.097991,3897,100,1060,120,33,0,1
1.101008,3897,50,1060,120,33,0,1
1.105046,3898,50,1052,120,33,0,1
1.108995,3898,50,1060,119,33,0,1
1.111907,3898,50,1060,120,33,0,1
1.114898,3899,50,1052,120,33,0,1
1.117897,3899,50,1052,119,33,0,1
1.120907,3899,100,1052,120,33,0,1
1.123898,3899,100,1052,119,33,0,1
1.126883,3899,100,1056,119,33,0,1
1.129887,3899,100,1064,120,33,0,1
1.132886,3899,100,1064,120,33,0,1
1.135882,3899,100,1064,119,33,0,1
1.138985,3900,100,1056,120,33,0,1
1.142024,3900,50,1056,120,33,0,1
1.145962,3900,50,1056,120,33,0,1
1.148905,3901,50,1048,119,33,0,1
1.151900,3901,50,1048,120,33,0,1
1.154911,3901,50,1048,120,33,0,1
1.157886,3901,50,1048,120,33,0,1
1.160881,3901,50,1048,120,33,0,1
1.163892,3901,50,1048,119,33,0,1
1.166884,3901,50,1044,119,33,0,1
1.169884,3901,50,1044,120,33,0,1
1.172889,3901,50,1044,119,33,0,1
1.176033,3901,50,1044,120,33,0,1
1.180010,3902,50,20,120,33,0,1
1.183091,3902,50,20,119,33,0,1
1.186907,3902,50,20,120,33,0,1
1.189921,3902,50,20,120,33,0,1
1.192888,3902,50,20,120,33,0,1
1.195891,3902,50,20,119,33,0,1
1.198887,3902,0,20,120,33,0,0
1.201887,3902,0,20,120,33,0,0
1.204911,3902,0,0,120,33,0,0
1.207890,3902,0,0,119,33,0,0
1.211040,3902,0,0,120,33,0,0
1.215006,3902,0,0,120,33,0,0
1.217893,3902,0,0,120,33,0,0
1.220914,3902,0,0,120,33,0,0
1.223903,3902,0,0,120,33,0,0
1.226911,3902,0,0,120,33,0,0
1.229892,3902,0,0,120,33,0,0
1.232888,3902,0,0,120,33,0,0
1.235888,3902,0,0,120,33,0,0
1.238889,3902,0,0,120,33,0,0
1.241890,3902,0,0,120,33,0,0
1.245016,3902,0,0,119,33,0,0
1.249021,3902,0,0,120,33,0,0
1.252903,3902,0,0,119,33,0,0
1.255924,3902,0,0,120,33,0,0
1.258936,3902,0,0,120,33,0,0
1.261893,3902,0,0,120,33,0,0
1.264893,3902,0,0,120,33,0,0
1.267889,3902,0,0,120,33,0,0
1.270893,3902,0,0,120,33,0,0
1.273893,3902,0,0,120,33,0,0
1.276887,3902,0,0,120,33,0,0
1.279947,3902,0,0,120,33,0,0
1.283034,3902,0,0,120,33,0,0
1.286122,3902,0,0,120,33,0,0
1.289938,3902,0,0,119,33,0,0
1.292909,3902,0,0,120,33,0,0
1.295969,3902,0,0,120,33,0,0
1.298989,3902,0,0,120,33,0,0
1.301963,3902,0,0,120,33,0,0
1.304994,3902,0,0,120,33,0,0
1.307899,3902,0,0,120,33,0,0
1.310896,3902,0,0,120,33,0,0
1.313950,3902,0,0,120,33,0,0
1.316908,3902,0,0,120,33,0,0
1.319891,3902,0,0,120,33,0,0
1.322890,3902,0,0,120,33,0,0
1.325945,3902,0,0,120,33,0,0
1.329002,3902,0,0,120,33,0,0
1.331974,3902,0,0,120,33,0,0
1.334901,3902,0,0,120,33,0,0
1.337898,3902,0,0,120,33,0,0
1.340920,3902,0,0,120,33,0,0
1.343893,3902,0,0,120,33,0,0
1.346918,3902,0,0,120,33,0,0
1.349896,3902,0,0,119,33,0,0
1.352892,3902,0,0,120,33,0,0
1.355916,3902,0,0,120,33,0,0
1.358895,3902,0,0,120,33,0,0
1.361986,3902,0,0,120,33,0,0
1.365011,3902,0,0,120,33,0,0
1.367906,3902,0,0,120,33,0,0
1.370914,3902,0,0,120,33,0,0
1.373937,3902,0,0,120,33,0,0
1.376904,3902,0,0,120,33,0,0
1.379918,3902,0,0,120,33,0,0
1.382896,3902,0,0,120,33,0,0
1.385895,3902,0,0,120,33,0,0
1.388896,3902,0,0,119,33,0,0
1.391894,3902,0,0,120,33,0,0
1.394893,3902,0,0,120,33,0,0
1.398026,3902,0,0,120,33,0,0
1.402030,3902,0,0,120,33,0,0
1.405903,3902,0,0,120,33,0,0
1.408978,3902,0,0,120,33,0,0
1.411904,3902,0,0,120,33,0,0
1.414934,3902,0,0,120,33,0,0
1.417898,3902,0,0,120,33,0,0
1.420896,3902,0,0,119,33,0,0
1.423915,3902,0,0,120,33,0,0
1.426899,3902,0,0,120,33,0,0
1.429914,3902,0,0,120,33,0,0
1.433010,3902,0,0,120,33,0,0
1.436014,3902,0,0,120,33,0,0
1.438907,3902,0,0,119,33,0,0
1.441992,3902,0,0,119,33,0,0
1.444911,3902,0,0,120,33,0,0
1.447931,3902,0,0,120,33,0,0
1.450900,3902,0,0,119,33,0,0
1.453896,3902,0,0,120,33,0,0
1.456917,3902,0,0,120,33,0,0
1.459902,3902,0,0,120,33,0,0
1.462930,3902,0,0,120,33,0,0
1.465902,3902,0,0,119,33,0,0
1.469022,3902,0,0,120,33,0,0
1.473159,3902,0,0,120,33,0,0
1.476929,3902,0,0,120,33,0,0
1.479936,3902,0,0,120,33,0,0
1.482909,3902,0,0,120,33,0,0
1.485898,3902,0,0,120,33,0,0
1.488915,3902,0,0,120,33,0,0
1.491906,3902,0,0,119,33,0,0
1.494930,3902,0,0,120,33,0,0
1.497986,3902,0,0,120,33,0,0
1.501026,3902,0,0,120,33,0,0
1.505027,3902,0,0,119,33,0,0
1.509030,3902,0,0,120,33,0,0
1.512962,3902,0,0,120,33,0,0
1.515921,3902,0,0,120,33,0,0
1.518911,3902,0,0,120,33,0,0
1.521916,3902,0,0,120,33,0,0
1.524904,3902,0,0,119,33,0,0
1.527905,3902,0,0,120,33,0,0
1.530933,3902,0,0,120,33,0,0
1.533910,3902,0,0,119,33,0,0
1.536901,3902,0,0,120,33,0,0
1.540018,3902,0,0,120,33,0,0
1.543030,3902,0,0,120,33,0,0
1.545975,3902,0,0,119,33,0,0
1.548924,3902,0,0,120,33,0,0
1.551912,3902,0,0,120,33,0,0
1.554945,3902,0,0,120,33,0,0
1.557908,3902,0,0,120,33,0,0
1.560935,3902,0,0,119,33,0,0
1.563966,3902,0,0,120,33,0,0
1.566919,3902,0,0,119,33,0,0
1.569919,3902,0,0,120,33,0,0
1.572920,3902,0,0,120,33,0,0
1.575995,3902,0,0,119,33,0,0
1.579041,3902,0,0,120,33,0,0
1.582990,3902,0,0,120,33,0,0
1.585949,3902,0,0,120,33,0,0
1.588937,3902,0,0,120,33,0,0
1.591962,3902,0,0,119,33,0,0
1.594922,3902,0,0,120,33,0,0
1.597946,3902,0,0,119,33,0,0
1.600921,3902,0,0,119,33,0,0
1.603930,3902,0,0,120,33,0,0
1.606915,3902,0,0,120,33,0,0
1.609915,3902,0,0,120,33,0,0
1.613062,3902,0,0,120,33,0,0
1.617079,3902,0,0,120,33,0,0
1.620934,3902,0,0,120,33,0,0
1.623988,3902,0,0,120,33,0,0
1.626938,3902,0,0,120,33,0,0
1.630158,3902,0,0,120,33,0,0
1.633934,3902,0,0,120,33,0,0
1.636924,3902,0,0,120,33,0,0
1.639927,3902,0,0,120,33,0,0
1.642921,3902,0,0,120,33,0,0
1.645957,3902,0,0,120,33,0,0
1.649036,3902,0,0,120,33,0,0
1.652257,3902,0,0,120,33,0,0
1.655957,3902,0,0,120,33,0,0
1.658956,3902,0,0,120,33,0,0
1.661955,3902,0,0,120,33,0,0
1.664951,3902,0,0,120,33,0,0
1.667924,3902,0,0,120,33,0,0
1.670924,3902,0,0,120,33,0,0
1.673936,3902,0,0,120,33,0,0
1.676921,3902,0,0,120,33,0,0
1.679950,3902,0,0,120,33,0,0
1.682937,3902,0,0,120,33,0,0
1.686041,3902,0,0,120,33,0,0
1.690003,3902,0,0,120,33,0,0
1.693128,3902,0,0,120,33,0,0
1.697033,3902,0,0,120,33,0,0
1.701028,3902,0,0,120,33,0,0
1.704006,3902,0,0,120,33,0,0
1.706945,3902,0,0,120,33,0,0
1.709928,3902,0,0,120,33,0,0
1.712951,3902,0,0,119,33,0,0
1.715956,3902,0,0,120,33,0,0
1.718929,3902,0,0,120,33,0,0
1.722014,3902,0,0,120,33,0,0
1.725074,3902,0,0,120,33,0,0
1.728970,3902,0,0,120,33,0,0
1.731960,3902,0,0,119,33,0,0
1.734946,3902,0,0,120,33,0,0
1.737945,3902,0,0,119,33,0,0
1.740927,3902,0,0,120,33,0,0
1.743924,3902,0,0,120,33,0,0
1.746954,3902,0,0,120,33,0,0
1.749930,3902,0,0,120,33,0,0
1.752935,3902,0,0,120,33,0,0
1.755961,3902,0,0,120,33,0,0
1.758999,3902,0,0,120,33,0,0
1.762115,3902,0,0,120,33,0,0
1.765937,3902,0,0,120,33,0,0
1.768941,3902,0,0,120,33,0,0
1.771949,3902,0,0,119,33,0,0
1.774938,3902,0,0,120,33,0,0
1.777925,3902,0,0,119,33,0,0
1.780950,3902,0,0,120,33,0,0
1.783933,3902,0,0,120,33,0,0
1.786928,3902,0,0,119,33,0,0
1.789929,3902,0,0,120,33,0,0
1.792937,3902,0,0,120,33,0,0
1.796042,3902,0,0,120,33,0,0
1.799981,3902,0,0,120,33,0,0
1.803025,3902,0,0,120,33,0,0
1.805957,3902,0,0,120,33,0,0
1.808945,3902,0,0,120,33,0,0
1.811957,3902,0,0,120,33,0,0
1.814933,3902,0,0,120,33,0,0
1.817958,3902,0,0,120,33,0,0
1.820932,3902,0,0,120,33,0,0
1.823933,3902,0,0,120,33,0,0
1.826959,3902,0,0,120,33,0,0
1.829981,3902,0,0,119,33,0,0
1.833016,3902,0,0,120,33,0,0
1.835949,3902,0,0,119,33,0,0
1.838962,3902,0,0,120,33,0,0
1.841980,3902,0,0,120,33,0,0
1.844942,3902,0,0,120,33,0,0
1.847957,3902,0,0,120,33,0,0
1.850933,3902,0,0,119,33,0,0
1.853940,3902,0,0,120,33,0,0
1.856940,3902,0,0,120,33,0,0
1.859932,3902,0,0,119,33,0,0
1.862956,3902,0,0,120,33,0,0
1.866008,3902,0,0,120,33,0,0
1.868982,3902,0,0,120,33,0,0
1.871945,3902,0,0,119,33,0,0
1.874974,3902,0,0,120,33,0,0
1.878023,3902,0,0,120,33,0,0
1.880966,3902,0,0,120,33,0,0
1.883935,3902,0,0,120,33,0,0
1.886932,3902,0,0,120,33,0,0
1.889938,3902,0,0,119,33,0,0
1.892941,3902,0,0,119,33,0,0
1.896248,3902,0,0,120,33,0,0
1.900046,3902,0,0,120,33,0,0
1.904113,3902,0,0,119,33,0,0
1.907300,3902,0,0,120,33,0,0
1.910967,3902,0,0,120,33,0,0
1.914022,3902,0,0,120,33,0,0
1.916969,3902,0,0,120,33,0,0
1.919937,3902,0,0,120,33,0,0
1.922944,3902,0,0,120,33,0,0
1.925935,3902,0,0,120,33,0,0
1.929018,3902,0,0,120,33,0,0
1.931943,3902,0,0,119,33,0,0
1.934979,3902,0,0,120,33,0,0
1.937943,3902,0,0,120,33,0,0
1.941111,3902,0,0,120,33,0,0
1.944297,3902,0,0,120,33,0,0
1.948007,3902,0,0,120,33,0,0
1.950948,3902,0,0,120,33,0,0
1.953984,3902,0,0,120,33,0,0
1.956950,3902,0,0,120,33,0,0
1.959938,3902,0,0,120,33,0,0
1.962969,3902,0,0,120,33,0,0
1.965944,3902,0,0,120,33,0,0
1.968938,3902,0,0,120,33,0,0
1.971952,3902,0,0,120,33,0,0
1.974999,3902,0,0,120,33,0,0
1.978099,3902,0,0,120,33,0,0
1.981258,3902,0,0,120,33,0,0
1.984962,3902,0,0,120,33,0,0
1.987987,3902,0,0,120,33,0,0
1.991007,3902,0,0,120,33,0,0
1.993974,3902,0,0,120,33,0,0
1.996977,3902,0,0,119,33,0,0
1.999946,3902,0,0,120,33,0,0
